No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1422,SKX,"Skechers U.S.A., Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,6.05B,16.71,37.67,-0.42%,"1,297,976"
1419,R,"Ryder System, Inc.",Services,Rental & Leasing Services,USA,2.30B,16.7,38.45,-4.16%,"1,536,539"
1420,RCI,Rogers Communications Inc.,Technology,Wireless Communications,Canada,25.38B,16.7,50.11,1.03%,"335,270"
1418,VBTX,"Veritex Holdings, Inc.",Financial,Regional - Southwest  Banks,USA,1.47B,16.69,28.19,-1.74%,"272,462"
1417,PPC,Pilgrim's Pride Corporation,Consumer Goods,Food - Major Diversified,USA,6.47B,16.67,25.57,-2.50%,"648,312"
1416,IEC,IEC Electronics Corp.,Technology,Printed Circuit Boards,USA,79.60M,16.65,7.61,-2.19%,"88,782"
1413,HTBI,"HomeTrust Bancshares, Inc.",Financial,Regional - Northeast Banks,USA,473.64M,16.59,26.82,0.00%,"43,995"
1414,HVT,"Haverty Furniture Companies, Inc.",Services,Home Furnishing Stores,USA,401.35M,16.59,20.26,0.30%,"83,489"
1415,WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,USA,7.97B,16.59,60.25,-7.08%,"1,914,743"
1412,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,44.66M,16.57,2.85,3.64%,"2,133"
1411,PLAY,"Dave & Buster's Entertainment, Inc.",Services,Restaurants,USA,1.40B,16.55,46.26,-1.68%,"289,109"
1410,EPM,Evolution Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,168.48M,16.54,5.11,1.19%,"64,716"
1409,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Investment,USA,476.37M,16.53,7.9,-0.38%,"36,636"
1408,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,451.46M,16.51,42.43,-1.21%,"12,484"
1407,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,436.35M,16.5,19.87,-0.35%,"49,368"
1404,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,867.40M,16.47,32.39,-0.67%,"262,313"
1405,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,China,1.98B,16.47,15.94,-0.99%,"5,508,972"
1406,HVT-A,"Haverty Furniture Companies, Inc.",Services,Home Improvement Stores,USA,30.72M,16.47,20.01,0.00%,0
1402,SPH,"Suburban Propane Partners, L.P.",Utilities,Gas Utilities,USA,1.32B,16.43,21.31,-1.34%,"174,599"
1403,GDOT,Green Dot Corporation,Financial,Credit Services,USA,1.73B,16.43,34.1,0.44%,"535,708"
1401,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.56B,16.41,94.02,2.14%,"367,338"
1400,ANTM,"Anthem, Inc.",Healthcare,Health Care Plans,USA,76.96B,16.4,302.45,1.55%,"1,899,221"
1399,ACU,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,82.00M,16.39,24.26,0.00%,"2,860"
1397,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,167.68M,16.38,9.01,-2.17%,"7,904"
1398,USNA,"USANA Health Sciences, Inc.",Healthcare,Drug Related Products,USA,1.57B,16.38,72.56,-3.43%,"268,648"
1396,RTLR,Rattler Midstream LP,Basic Materials,Independent Oil & Gas,USA,2.32B,16.36,15.2,1.67%,"250,800"
1395,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,210.03B,16.3,46.15,0.13%,"13,614,479"
1394,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,112.73M,16.29,6.01,0.50%,"27,406"
1393,DISH,DISH Network Corporation,Services,CATV Systems,USA,21.70B,16.28,41.29,3.30%,"5,201,590"
1391,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.16B,16.27,67.29,-2.91%,"62,564"
1392,OPRA,Opera Limited,Technology,Internet Information Providers,Norway,763.99M,16.27,6.77,-1.60%,"145,177"
1390,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,201.21M,16.26,14.96,0.61%,"19,306"
1388,WIRE,Encore Wire Corporation,Technology,Diversified Electronics,USA,1.20B,16.25,56.3,-0.62%,"105,477"
1389,PLUS,ePlus inc.,Technology,Application Software,USA,1.17B,16.25,85.83,-0.23%,"46,071"
1386,WIT,Wipro Limited,Technology,Information Technology Services,India,19.45B,16.24,3.8,0.00%,"421,293"
1387,NOAH,Noah Holdings Limited,Financial,Asset Management,China,2.01B,16.24,33.08,-3.25%,"262,502"
1385,MHH,"Mastech Digital, Inc.",Services,Staffing & Outsourcing Services,USA,176.68M,16.23,16.15,0.31%,"54,032"
1384,PYN,PIMCO New York Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,58.35M,16.22,10.2,-0.78%,"10,274"
1382,KL,Kirkland Lake Gold Ltd.,Basic Materials,Gold,Canada,7.99B,16.21,38.1,3.03%,"2,195,889"
1383,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,16.26B,16.21,106.2,-0.69%,"2,561"
1381,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,164.55M,16.2,33.65,-0.36%,"2,605"
1380,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,6.94B,16.18,73.7,-0.41%,"506,573"
1378,AMX,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,58.02B,16.16,17.84,-0.78%,"2,179,789"
1379,SIM,"Grupo Simec, S.A.B. de C.V.",Basic Materials,Steel & Iron,Mexico,1.69B,16.16,10.2,-6.85%,170
1375,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.91B,16.15,110.33,-0.56%,"297,763"
1376,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.62B,16.15,89.75,-1.30%,"99,960"
1377,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.45B,16.15,94.21,-0.08%,"17,025"
1374,TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,USA,1.30B,16.12,86.68,-1.41%,"34,552"
1372,JLL,Jones Lang LaSalle Incorporated,Financial,Property Management,USA,8.76B,16.1,170.04,-0.76%,"289,938"
1373,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,313.54M,16.1,85.2,0.12%,"8,127"
1370,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,669.78M,16.09,18,0.56%,"100,409"
1371,LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services,USA,4.12B,16.09,85.91,-1.81%,"748,170"
1369,FNF,"Fidelity National Financial, Inc.",Financial,Surety & Title Insurance,USA,12.27B,16.08,44.48,-1.33%,"3,052,173"
1366,BXG,Bluegreen Vacations Corporation,Services,Resorts & Casinos,USA,698.23M,16.06,9.28,-0.11%,"13,158"
1367,FANH,Fanhua Inc.,Financial,Insurance Brokers,China,1.53B,16.06,22.24,-1.55%,"83,062"
1368,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,1.03B,16.06,37.61,0.48%,"39,415"
1365,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,495.52M,16.04,29.39,-0.51%,"12,816"
1364,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.30B,16.03,20.41,1.80%,"278,699"
1360,DLA,"Delta Apparel, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,161.58M,16.02,23.35,0.17%,"20,840"
1361,SO,The Southern Company,Utilities,Electric Utilities,USA,73.33B,16.02,69.4,0.55%,"5,149,117"
1362,ESBK,Elmira Savings Bank,Financial,Regional - Northeast Banks,USA,55.88M,16.02,15.98,-2.09%,"4,981"
1363,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,597.11M,16.02,25.28,-1.79%,"37,706"
1359,MLVF,"Malvern Bancorp, Inc.",Financial,Savings & Loans,USA,161.21M,16.01,20.51,-0.68%,668
1358,PATK,"Patrick Industries, Inc.",Industrial Goods,"Lumber, Wood Production",USA,1.50B,15.98,61.52,0.18%,"139,447"
1356,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,23.38B,15.97,90.16,-0.06%,"1,540,358"
1357,TVTY,"Tivity Health, Inc.",Healthcare,Specialized Health Services,USA,1.13B,15.97,22.86,1.87%,"623,045"
1355,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.67B,15.96,38.11,-0.21%,"322,322"
1354,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,143.22M,15.94,21.83,0.25%,"24,689"
1353,KNL,"Knoll, Inc.",Consumer Goods,Business Equipment,USA,1.29B,15.93,25.84,0.58%,"192,070"
1352,GILD,"Gilead Sciences, Inc.",Healthcare,Biotechnology,USA,84.90B,15.92,67.01,-0.81%,"9,345,578"
1350,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,642.45M,15.91,17.79,-0.61%,"91,603"
1351,RUTH,"Ruth's Hospitality Group, Inc.",Services,Restaurants,USA,655.15M,15.91,22.36,3.09%,"733,134"
1349,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,774.10M,15.9,19.44,0.73%,"14,941"
1348,TGP,Teekay LNG Partners L.P.,Services,Shipping,Bermuda,1.03B,15.89,13.17,0.23%,"195,655"
1347,OESX,"Orion Energy Systems, Inc.",Technology,Diversified Electronics,USA,194.81M,15.88,6.24,4.35%,"758,016"
1345,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,42.67M,15.86,12.23,1.22%,855
1346,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,722.60M,15.86,4.06,2.27%,"2,031,270"
1343,TCO,"Taubman Centers, Inc.",Financial,REIT - Retail,USA,3.25B,15.85,53.18,-0.13%,"3,101,194"
1344,POWI,"Power Integrations, Inc.",Technology,Semiconductor - Integrated Circuits,USA,3.11B,15.85,102,-3.06%,"334,256"
1341,TGE,"Tallgrass Energy, LP",Basic Materials,Oil & Gas Equipment & Services,USA,6.27B,15.84,22.3,0.00%,"1,789,010"
1342,PRK,Park National Corporation,Financial,Regional - Midwest Banks,USA,1.67B,15.84,99.72,0.00%,"21,071"
1340,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,31.97B,15.83,137.78,0.28%,"694,713"
1338,DDF,"Delaware Investments Dividend and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,120.47M,15.8,15.67,-0.02%,"13,398"
1339,DIT,AMCON Distributing Company,Services,Food Wholesale,USA,42.90M,15.8,75.26,1.68%,703
1334,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,12.94B,15.79,107.75,-2.06%,"979,302"
1335,EQH,"Equitable Holdings, Inc.",Financial,Insurance Brokers,USA,13.12B,15.79,26.71,-0.67%,"1,561,623"
1336,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial,Savings & Loans,USA,63.24M,15.79,35.33,0.00%,0
1337,GMS,GMS Inc.,Industrial Goods,General Building Materials,USA,1.18B,15.79,28.32,-1.46%,"154,547"
1333,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.64B,15.78,42.28,0.81%,"1,019,481"
1331,INGR,Ingredion Incorporated,Consumer Goods,Processed & Packaged Goods,USA,6.44B,15.74,96.34,-1.03%,"549,389"
1332,NTES,"NetEase, Inc.",Technology,Internet Software & Services,China,45.53B,15.74,352.74,-0.54%,"532,725"
1330,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,282.78M,15.73,5.93,0.00%,"102,137"
1327,GD,General Dynamics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,54.89B,15.71,188.14,0.04%,"1,133,141"
1328,XHR,"Xenia Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,2.19B,15.71,19.37,-0.77%,"264,059"
1329,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.64B,15.71,88.45,-0.66%,"205,787"
1326,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,640.15M,15.7,91.06,-0.20%,"32,749"
1325,BBX,BBX Capital Corporation,Financial,Property Management,USA,378.42M,15.69,3.89,-1.27%,"70,783"
1324,CLB,Core Laboratories N.V.,Basic Materials,Oil & Gas Equipment & Services,Netherlands,1.45B,15.68,33.03,-2.13%,"499,959"
1323,NEM,Newmont Corporation,Basic Materials,Gold,USA,37.32B,15.66,45.58,3.43%,"7,302,390"
1322,BUD,Anheuser-Busch InBev SA/NV,Consumer Goods,Beverages - Brewers,Belgium,125.31B,15.64,73.5,0.07%,"1,073,417"
1320,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,60.41M,15.63,6.69,-1.18%,"28,363"
1321,ATSG,"Air Transport Services Group, Inc.",Services,Air Delivery & Freight Services,USA,1.26B,15.63,21.31,-1.25%,"411,284"
1319,AYR,Aircastle Limited,Services,Rental & Leasing Services,USA,2.42B,15.62,32.2,0.03%,"239,159"
1318,CRF,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,437.87M,15.61,11.21,-0.62%,"363,138"
1316,PGR,The Progressive Corporation,Financial,Property & Casualty Insurance,USA,48.81B,15.6,83.4,-0.44%,"2,611,343"
1317,HYT,"BlackRock Corporate High Yield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.42B,15.6,11.61,0.26%,"317,227"
1315,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,441.16M,15.59,6.58,-0.15%,"233,446"
1313,ISBC,"Investors Bancorp, Inc.",Financial,Savings & Loans,USA,2.90B,15.57,11.6,-0.77%,"1,930,730"
1314,CVBF,CVB Financial Corp.,Financial,Regional - Pacific Banks,USA,3.00B,15.57,21.29,-0.75%,"361,572"
1311,TCS,"The Container Store Group, Inc.",Services,"Specialty Retail, Other",USA,211.81M,15.55,4.12,0.49%,"101,026"
1312,CLS,Celestica Inc.,Technology,Printed Circuit Boards,Canada,1.03B,15.55,7.87,-2.24%,"411,199"
1310,GLIBA,"GCI Liberty, Inc.",Technology,Telecom Services - Domestic,USA,8.19B,15.54,77.69,-0.17%,"381,923"
1309,CRMT,"America's Car-Mart, Inc.",Services,Auto Dealerships,USA,823.10M,15.53,121.58,3.06%,"177,761"
1307,OBNK,"Origin Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,840.61M,15.51,35.29,-0.48%,"7,077"
1308,FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3.72B,15.51,35.93,1.01%,"461,218"
1306,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,85.06M,15.48,14.54,-1.62%,"1,456"
1304,GIS,"General Mills, Inc.",Consumer Goods,Processed & Packaged Goods,USA,32.52B,15.46,53.54,0.43%,"3,179,059"
1305,BHP,BHP Group,Basic Materials,Industrial Metals & Minerals,Australia,122.56B,15.46,51.56,-0.25%,"2,282,021"
1302,MYF,BlackRock MuniYield Investment Fund,Financial,Closed-End Fund - Debt,USA,203.76M,15.45,14.86,0.88%,"37,674"
1303,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,4.87B,15.45,86.42,-1.19%,"234,795"
1301,FFNW,"First Financial Northwest, Inc.",Financial,Regional - Pacific Banks,USA,157.13M,15.44,15.3,0.92%,"6,458"
1299,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,Financial,Closed-End Fund - Equity,USA,261.44M,15.43,18.05,0.06%,"26,765"
1300,IOR,"Income Opportunity Realty Investors, Inc.",Financial,REIT - Diversified,USA,60.36M,15.43,14.44,-0.01%,37
1296,PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,1.79B,15.42,19.64,0.20%,"270,420"
1297,GSKY,"GreenSky, Inc.",Technology,Business Software & Services,USA,1.59B,15.42,8.88,-1.11%,"203,582"
1298,CRD-A,Crawford & Company,Financial,Insurance Brokers,USA,272.64M,15.42,8.96,-0.44%,"23,185"
1295,BOE,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,741.67M,15.41,11.02,-0.45%,"208,965"
1294,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,117.55M,15.39,14.48,0.28%,"25,095"
1292,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,155.60M,15.38,17.27,-2.59%,"14,413"
1293,GTN,"Gray Television, Inc.",Services,Broadcasting - TV,USA,2.19B,15.38,22.23,-1.42%,"422,439"
1291,HDS,"HD Supply Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,6.89B,15.35,41.87,-0.12%,"1,463,788"
1290,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,1.03B,15.34,19.9,0.05%,"252,933"
1289,MN,"Manning & Napier, Inc.",Financial,Asset Management,USA,31.16M,15.31,1.96,0.51%,"27,870"
1285,ABTX,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,771.82M,15.29,37.54,-2.34%,"67,832"
1286,IESC,"IES Holdings, Inc.",Industrial Goods,General Contractors,USA,540.44M,15.29,25.09,2.16%,"54,830"
1287,FFA,First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,352.82M,15.29,17.66,0.40%,"16,042"
1288,WILC,G. Willi-Food International Ltd.,Consumer Goods,Food - Major Diversified,Israel,171.08M,15.29,13,1.29%,"1,570"
1284,ETH,Ethan Allen Interiors Inc.,Consumer Goods,Home Furnishings & Fixtures,USA,386.17M,15.28,14.79,1.58%,"263,695"
1282,MGPI,"MGP Ingredients, Inc.",Consumer Goods,Beverages - Wineries & Distillers,USA,574.88M,15.27,33.56,-1.50%,"89,668"
1283,TPR,"Tapestry, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,7.76B,15.27,28.1,-3.80%,"4,149,473"
1280,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,21.37B,15.21,100.83,-0.37%,"667,826"
1281,RHI,Robert Half International Inc.,Services,Staffing & Outsourcing Services,USA,6.92B,15.21,59.38,-1.36%,"642,562"
1278,TILE,"Interface, Inc.",Industrial Goods,Textile Industrial,USA,939.44M,15.2,16.1,-1.83%,"169,292"
1279,KR,The Kroger Co.,Services,Grocery Stores,USA,24.12B,15.2,29.71,5.24%,"15,944,723"
1277,AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2.35B,15.19,15.49,1.57%,"2,339"
1276,SANM,Sanmina Corporation,Technology,Diversified Electronics,USA,2.18B,15.17,29.88,-1.45%,"232,016"
1275,HIBB,"Hibbett Sports, Inc.",Services,Sporting Goods Stores,USA,416.95M,15.15,23.49,0.51%,"279,590"
1274,INDB,Independent Bank Corp.,Financial,Regional - Northeast Banks,USA,2.63B,15.13,76.09,-1.00%,"120,143"
1273,AYI,"Acuity Brands, Inc.",Technology,Diversified Electronics,USA,4.67B,15.12,116.61,-0.25%,"238,401"
1272,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,34.32B,15.08,82.52,-0.15%,"1,808,449"
1271,COLB,"Columbia Banking System, Inc.",Financial,Savings & Loans,USA,2.84B,15.06,38.87,-1.58%,"210,295"
1269,RCS,"PIMCO Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,397.51M,15.05,9.15,-0.22%,"108,114"
1270,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,126.45M,15.05,8.55,0.23%,"19,789"
1267,SIGI,"Selective Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,4.06B,15.04,68.07,-2.73%,"245,415"
1268,NWBI,"Northwest Bancshares, Inc.",Financial,Savings & Loans,USA,1.69B,15.04,15.69,-0.82%,"244,041"
1266,LGIH,"LGI Homes, Inc.",Financial,Real Estate Development,USA,2.11B,15.03,92.33,0.21%,"206,168"
1265,SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Chemicals,USA,6.60B,15.02,120.14,-1.14%,"293,614"
1263,NKSH,"National Bankshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,258.30M,15,39.8,-1.41%,"2,319"
1264,LFC,China Life Insurance Company Limited,Financial,Life Insurance,China,110.58B,15,12.39,0.41%,"249,248"
1262,UBCP,"United Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,86.58M,14.99,14.65,1.03%,"6,759"
1261,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,USA,2.75B,14.98,65,-2.75%,"267,275"
1260,PNF,PIMCO New York Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,105.87M,14.97,13.55,0.74%,"4,526"
1259,NWFL,Norwood Financial Corp.,Financial,Regional - Northeast Banks,USA,217.77M,14.96,33.71,-1.35%,"1,519"
1258,GSH,Guangshen Railway Company Limited,Services,Railroads,China,2.52B,14.95,13.5,0.45%,"26,739"
1257,CASH,"Meta Financial Group, Inc.",Financial,Savings & Loans,USA,1.45B,14.94,39.74,0.05%,"205,622"
1255,TCCO,Technical Communications Corporation,Technology,Communication Equipment,USA,5.80M,14.91,3.2,0.16%,"9,940"
1256,TBBK,"The Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,753.77M,14.91,13.36,0.60%,"174,639"
1252,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1.55B,14.89,28.8,-0.62%,"87,562"
1253,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel & Iron,USA,479.45M,14.89,17.53,0.23%,"110,184"
1254,JPC,Nuveen Preferred & Income Opportunities Fund,Financial,Closed-End Fund - Debt,USA,1.10B,14.89,10.62,0.09%,"326,135"
1249,IPG,"The Interpublic Group of Companies, Inc.",Services,Advertising Agencies,USA,9.87B,14.88,24.86,1.59%,"4,085,414"
1250,ARC,"ARC Document Solutions, Inc.",Services,Business Services,USA,58.26M,14.88,1.25,0.81%,"39,166"
1251,HFWA,Heritage Financial Corporation,Financial,Regional - Pacific Banks,USA,970.36M,14.88,26.39,-1.20%,"132,247"
1247,SLF,Sun Life Financial Inc.,Financial,Property & Casualty Insurance,Canada,29.09B,14.87,49.39,-1.48%,"679,661"
1248,VIOT,"Viomi Technology Co., Ltd",Consumer Goods,Electronic Equipment,China,534.48M,14.87,7.63,-0.91%,"56,224"
1246,GABC,"German American Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,921.44M,14.86,34.14,-0.41%,"29,273"
1245,PFL,PIMCO Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,354.89M,14.85,12.31,0.33%,"77,931"
1244,CAAS,"China Automotive Systems, Inc.",Consumer Goods,Auto Parts,China,76.96M,14.84,2.39,-0.83%,"38,070"
1242,PCN,PIMCO Corporate & Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,789.41M,14.79,19.92,-1.39%,"72,024"
1243,DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,229.03M,14.79,3.15,-0.32%,"404,221"
1241,ATLO,Ames National Corporation,Financial,Regional - Northeast Banks,USA,250.43M,14.77,27.28,0.63%,"8,368"
1239,GNE,Genie Energy Ltd.,Basic Materials,Independent Oil & Gas,USA,216.19M,14.75,8.01,2.04%,"140,638"
1240,GTN-A,"Gray Television, Inc.",Services,Broadcasting - TV,USA,139.69M,14.75,20.3,-1.46%,"1,562"
1238,HCA,"HCA Healthcare, Inc.",Healthcare,Hospitals,USA,50.72B,14.73,148.23,-0.90%,"1,081,311"
1236,SFM,"Sprouts Farmers Market, Inc.",Services,Grocery Stores,USA,1.89B,14.72,15.97,3.37%,"1,843,422"
1237,NMRK,"Newmark Group, Inc.",Financial,Property Management,USA,2.10B,14.72,11.32,-1.22%,"2,033,717"
1235,NYCB,"New York Community Bancorp, Inc.",Financial,Savings & Loans,USA,5.25B,14.7,11.16,-0.27%,"2,955,141"
1234,BPY,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,8.20B,14.69,18.44,0.38%,"1,365,972"
1233,KFRC,Kforce Inc.,Services,Staffing & Outsourcing Services,USA,783.24M,14.68,33.98,0.15%,"117,127"
1230,ALV,"Autoliv, Inc.",Consumer Goods,Auto Parts,Sweden,6.90B,14.65,77.37,0.14%,"296,098"
1231,BANF,BancFirst Corporation,Financial,Regional - Southwest  Banks,USA,1.95B,14.65,59.28,-1.43%,"18,210"
1232,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.79B,14.65,35.69,-0.83%,"320,177"
1229,WD,"Walker & Dunlop, Inc.",Financial,Mortgage Investment,USA,2.36B,14.64,76.5,-2.91%,"258,601"
1228,ENIC,Enel Chile S.A.,Utilities,Electric Utilities,Chile,6.66B,14.62,4.78,-1.44%,"470,216"
1227,PPL,PPL Corporation,Utilities,Electric Utilities,USA,26.63B,14.6,35.91,1.53%,"7,931,553"
1225,HROW,"Harrow Health, Inc.",Healthcare,Drug Manufacturers - Other,USA,171.40M,14.59,6.74,0.30%,"113,936"
1226,MTX,Minerals Technologies Inc.,Basic Materials,Chemicals - Major Diversified,USA,1.96B,14.59,55.13,-0.56%,"112,447"
1223,SCS,Steelcase Inc.,Consumer Goods,Business Equipment,USA,2.21B,14.58,18.94,-0.53%,"570,835"
1224,TS,Tenaris S.A.,Industrial Goods,Metal Fabrication,Luxembourg,12.04B,14.58,20.18,-2.89%,"2,222,241"
1222,BJ,"BJ's Wholesale Club Holdings, Inc.",Services,"Discount, Variety Stores",USA,3.02B,14.57,21.88,0.09%,"1,056,448"
1219,SSB,South State Corporation,Financial,Regional - Mid-Atlantic Banks,USA,2.65B,14.54,78.06,-0.55%,"178,401"
1220,EML,The Eastern Company,Industrial Goods,Small Tools & Accessories,USA,178.09M,14.54,28.09,-0.46%,"5,415"
1221,EBF,"Ennis, Inc.",Consumer Goods,Office Supplies,USA,552.11M,14.54,21.17,-0.84%,"56,354"
1218,KREF,KKR Real Estate Finance Trust Inc.,Financial,Mortgage Investment,USA,1.23B,14.52,21.42,0.14%,"275,963"
1217,PWOD,"Penns Woods Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,228.45M,14.5,32.04,0.41%,"7,323"
1214,FCCO,First Community Corporation,Financial,Regional - Southwest  Banks,USA,155.24M,14.49,20.95,0.00%,"7,904"
1215,SNX,SYNNEX Corporation,Technology,Information Technology Services,USA,7.34B,14.49,141.18,-0.87%,"187,292"
1216,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,375.69M,14.49,20.22,0.35%,"21,217"
1213,PLIN,"China Xiangtai Food Co., Ltd.",Consumer Goods,Processed & Packaged Goods,China,56.84M,14.48,2.65,-0.97%,"30,243"
1212,EOG,"EOG Resources, Inc.",Basic Materials,Independent Oil & Gas,USA,43.80B,14.46,74.53,-0.52%,"2,103,719"
1210,PNI,PIMCO New York Municipal Income Fund II,Financial,Closed-End Fund - Debt,USA,137.13M,14.45,12.27,-0.12%,"13,197"
1211,AUB,Atlantic Union Bankshares Corporation,Financial,Regional - Mid-Atlantic Banks,USA,2.77B,14.45,34.76,-0.91%,"141,924"
1209,CBTX,"CBTX, Inc.",Financial,Regional - Southeast Banks,USA,765.88M,14.44,29.11,-1.22%,"25,532"
1207,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,37.76M,14.39,1.18,-1.67%,"164,111"
1208,UVV,Universal Corporation,Consumer Goods,"Tobacco Products, Other",USA,1.24B,14.39,49.95,-1.03%,"131,428"
1205,SBGI,"Sinclair Broadcast Group, Inc.",Services,Broadcasting - TV,USA,2.78B,14.38,30.13,1.18%,"915,298"
