No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1416,AVX,AVX Corporation,Technology,Diversified Electronics,USA,3.50B,16.92,20.52,-0.39%,"120,876"
1414,BXMT,"Blackstone Mortgage Trust, Inc.",Financial,Mortgage Investment,USA,5.39B,16.88,40.03,0.05%,"1,094,081"
1413,HII,"Huntington Ingalls Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,10.03B,16.86,246.21,-1.66%,"518,356"
1412,JW-A,"John Wiley & Sons, Inc.",Services,Publishing - Books,USA,2.46B,16.84,43.03,-2.78%,"139,652"
1410,PLAY,"Dave & Buster's Entertainment, Inc.",Services,Restaurants,USA,1.44B,16.83,47.05,1.23%,"234,403"
1411,XELB,"Xcel Brands, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,27.65M,16.83,1.41,-5.09%,"9,127"
1409,NAV,Navistar International Corporation,Consumer Goods,Trucks & Other Vehicles,USA,3.71B,16.82,37.28,0.24%,"303,291"
1408,SMP,"Standard Motor Products, Inc.",Consumer Goods,Auto Parts,USA,1.15B,16.8,50.42,-2.06%,"52,760"
1407,GLU,The Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,104.70M,16.78,19.5,0.41%,"14,568"
1406,NOAH,Noah Holdings Limited,Financial,Asset Management,China,2.18B,16.77,34.19,1.00%,"503,903"
1405,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.22B,16.76,69.31,-1.28%,"51,312"
1403,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,168.53M,16.74,9.21,-1.50%,"2,602"
1404,AGNC,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.48B,16.74,19.34,1.15%,"3,761,713"
1402,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,463.86M,16.71,42.95,0.09%,"18,808"
1401,EOS,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,920.39M,16.69,18.79,-0.16%,"79,270"
1400,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,USA,2.08B,16.63,16.1,0.44%,"8,114,489"
1399,SGB,Southwest Georgia Financial Corporation,Financial,Regional - Mid-Atlantic Banks,USA,88.26M,16.62,34.61,0.00%,0
1398,ST,Sensata Technologies Holding plc,Technology,Scientific & Technical Instruments,Netherlands,7.87B,16.6,48.88,-0.87%,"834,536"
1397,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Investment,USA,482.38M,16.59,7.93,0.89%,"35,934"
1396,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,859.27M,16.58,32.61,-3.66%,"190,768"
1394,NOM,Nuveen Missouri Quality Municipal Income Fund,Financial,Closed-End Fund - Equity,USA,33.93M,16.56,14.47,0.29%,738
1395,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,439.88M,16.56,19.94,-0.30%,"106,623"
1393,RCI,Rogers Communications Inc.,Technology,Wireless Communications,Canada,25.21B,16.55,49.6,-0.06%,"248,339"
1390,OPRA,Opera Limited,Technology,Internet Information Providers,Norway,757.76M,16.54,6.88,-2.27%,"242,742"
1391,INGR,Ingredion Incorporated,Consumer Goods,Processed & Packaged Goods,USA,6.48B,16.54,97.34,-0.01%,"464,890"
1392,HVT,"Haverty Furniture Companies, Inc.",Services,Home Furnishing Stores,USA,400.77M,16.54,20.2,-0.88%,"41,958"
1389,HVT-A,"Haverty Furniture Companies, Inc.",Services,Home Improvement Stores,USA,30.72M,16.47,20.01,-1.33%,70
1386,AZO,"AutoZone, Inc.",Services,Auto Parts Stores,USA,24.93B,16.39,1053.21,-1.25%,"197,042"
1387,ACU,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,82.73M,16.39,24.26,-0.82%,"3,456"
1388,CHU,China Unicom (Hong Kong) Limited,Technology,Wireless Communications,Hong Kong,26.42B,16.39,8.64,-0.58%,"305,733"
1385,LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services,USA,4.25B,16.38,87.49,3.64%,"1,003,866"
1384,ITIC,Investors Title Company,Financial,Surety & Title Insurance,USA,333.39M,16.37,174.55,0.32%,"19,343"
1381,ESBK,Elmira Savings Bank,Financial,Regional - Northeast Banks,USA,56.49M,16.36,16.33,1.28%,"1,333"
1382,GDOT,Green Dot Corporation,Financial,Credit Services,USA,1.78B,16.36,33.95,1.28%,"709,686"
1383,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.68B,16.36,90.93,-0.70%,"114,167"
1379,TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,USA,1.33B,16.35,87.92,-0.51%,"23,346"
1380,WIRE,Encore Wire Corporation,Technology,Diversified Electronics,USA,1.21B,16.35,56.65,-1.85%,"94,990"
1378,PYN,PIMCO New York Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,58.80M,16.34,10.28,-0.19%,"2,038"
1376,PRI,"Primerica, Inc.",Financial,Life Insurance,USA,5.69B,16.32,136.84,-0.04%,"350,263"
1377,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,16.38B,16.32,106.94,-0.54%,"71,924"
1375,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,597.17M,16.31,25.74,-0.62%,"25,082"
1374,FANH,Fanhua Inc.,Financial,Insurance Brokers,China,1.60B,16.3,22.59,-0.13%,"131,624"
1372,PLUS,ePlus inc.,Technology,Application Software,USA,1.21B,16.29,86.03,-0.61%,"42,569"
1373,FNF,"Fidelity National Financial, Inc.",Financial,Surety & Title Insurance,USA,13.23B,16.29,45.08,-0.27%,"4,783,755"
1371,POWI,"Power Integrations, Inc.",Technology,Semiconductor - Integrated Circuits,USA,3.16B,16.28,105.22,-3.07%,"310,893"
1370,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,209.19B,16.27,46.09,0.04%,"13,906,891"
1369,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,163.11M,16.26,33.77,-2.09%,"3,450"
1368,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,7.03B,16.25,74,0.15%,"387,904"
1366,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.96B,16.24,110.95,0.33%,"288,507"
1367,WIT,Wipro Limited,Technology,Information Technology Services,India,19.79B,16.24,3.8,0.26%,"723,330"
1365,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,112.17M,16.21,5.98,0.34%,"35,575"
1364,MHH,"Mastech Digital, Inc.",Services,Staffing & Outsourcing Services,USA,166.64M,16.18,16.1,0.88%,"74,888"
1362,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,210.26M,16.16,14.87,0.47%,"23,338"
1363,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.46B,16.16,94.29,0.15%,"19,743"
1361,ANTM,"Anthem, Inc.",Healthcare,Health Care Plans,USA,77.11B,16.14,297.82,-0.35%,"1,432,300"
1360,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,13.40B,16.13,110.02,-0.43%,"734,850"
1358,MLVF,"Malvern Bancorp, Inc.",Financial,Savings & Loans,USA,162.31M,16.12,20.65,-1.05%,922
1359,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,496.57M,16.12,29.54,-0.64%,"14,562"
1357,RTLR,Rattler Midstream LP,Basic Materials,Independent Oil & Gas,USA,2.26B,16.09,14.95,-0.60%,"138,365"
1356,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,314.87M,16.08,85.1,-0.82%,"1,986"
1355,BXG,Bluegreen Vacations Corporation,Services,Resorts & Casinos,USA,723.32M,16.07,9.29,-1.06%,"7,610"
1354,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.61B,16.06,92.05,1.16%,"140,570"
1352,SLF,Sun Life Financial Inc.,Financial,Property & Casualty Insurance,Canada,29.58B,16.05,50.13,1.93%,"708,342"
1353,GILD,"Gilead Sciences, Inc.",Healthcare,Biotechnology,USA,85.60B,16.05,67.56,1.14%,"9,044,227"
1350,GMS,GMS Inc.,Industrial Goods,General Building Materials,USA,1.26B,16.03,28.74,1.52%,"246,345"
1351,CLB,Core Laboratories N.V.,Basic Materials,Oil & Gas Equipment & Services,Netherlands,1.58B,16.03,33.75,1.29%,"487,483"
1349,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,646.43M,16.01,17.9,-0.28%,"42,365"
1348,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,664.81M,16,17.9,-1.10%,"115,996"
1345,DLA,"Delta Apparel, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,172.73M,15.99,23.31,1.00%,"7,280"
1346,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,42.85M,15.99,2.75,1.48%,"1,759"
1347,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.70B,15.99,38.19,-1.32%,"305,301"
1343,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,23.78B,15.98,90.21,-0.21%,"1,213,376"
1344,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,1.02B,15.98,37.43,-1.50%,"57,938"
1342,JLL,Jones Lang LaSalle Incorporated,Financial,Property Management,USA,8.84B,15.96,171.34,0.72%,"300,849"
1341,SO,The Southern Company,Utilities,Electric Utilities,USA,72.87B,15.93,69.02,-0.75%,"5,013,981"
1340,CLS,Celestica Inc.,Technology,Printed Circuit Boards,Canada,1.10B,15.91,8.05,-1.95%,"278,564"
1339,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,142.86M,15.9,21.78,0.60%,"8,176"
1337,BBX,BBX Capital Corporation,Financial,Property Management,USA,397.27M,15.89,3.94,-1.25%,"56,246"
1338,EQH,"Equitable Holdings, Inc.",Financial,Insurance Brokers,USA,13.17B,15.89,26.89,-0.41%,"1,274,830"
1336,TPR,"Tapestry, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,8.36B,15.87,29.21,1.32%,"2,759,723"
1335,TGP,Teekay LNG Partners L.P.,Services,Shipping,Bermuda,1.03B,15.85,13.14,-0.53%,"155,366"
1333,KNL,"Knoll, Inc.",Consumer Goods,Business Equipment,USA,1.30B,15.84,25.69,-0.31%,"199,954"
1334,PRK,Park National Corporation,Financial,Regional - Midwest Banks,USA,1.65B,15.84,99.72,-2.17%,"24,339"
1331,XHR,"Xenia Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,2.21B,15.83,19.52,-0.36%,"321,941"
1332,ATSG,"Air Transport Services Group, Inc.",Services,Air Delivery & Freight Services,USA,1.31B,15.83,21.58,0.70%,"283,830"
1328,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.65B,15.82,89.04,-0.49%,"239,284"
1329,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,62.76M,15.82,6.77,2.89%,"30,081"
1330,ALL,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,41.15B,15.82,125.57,0.54%,"1,109,778"
1327,NTES,"NetEase, Inc.",Technology,Internet Software & Services,China,46.78B,15.81,354.64,0.09%,"441,283"
1326,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,157.97M,15.8,17.73,-1.23%,"2,080"
1324,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial,Savings & Loans,USA,60.41M,15.79,35.33,0.00%,0
1325,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,32.00B,15.79,137.39,0.71%,"711,934"
1323,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,799.21M,15.78,19.3,-0.97%,"17,763"
1322,DISH,DISH Network Corporation,Services,CATV Systems,USA,20.97B,15.76,39.97,-0.52%,"3,267,570"
1321,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,87.65M,15.74,14.78,0.82%,645
1318,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,640.50M,15.73,91.24,-0.37%,"31,657"
1319,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,282.78M,15.73,5.93,-0.50%,"70,565"
1320,KL,Kirkland Lake Gold Ltd.,Basic Materials,Gold,Canada,7.75B,15.73,36.98,0.79%,"1,900,846"
1317,CRF,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,440.60M,15.71,11.28,0.00%,"286,992"
1316,GD,General Dynamics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,54.23B,15.7,188.06,-0.72%,"1,345,548"
1314,ISBC,"Investors Bancorp, Inc.",Financial,Savings & Loans,USA,2.95B,15.69,11.69,-1.02%,"2,075,003"
1315,CVBF,CVB Financial Corp.,Financial,Regional - Pacific Banks,USA,3.05B,15.69,21.45,-0.56%,"213,879"
1313,TVTY,"Tivity Health, Inc.",Healthcare,Specialized Health Services,USA,1.09B,15.68,22.44,-2.65%,"1,188,388"
1311,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,42.52M,15.67,12.08,-0.17%,"2,053"
1312,PGR,The Progressive Corporation,Financial,Property & Casualty Insurance,USA,48.86B,15.67,83.77,-0.11%,"1,690,498"
1309,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.72B,15.66,41.94,-0.80%,"912,009"
1310,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.25B,15.66,20.05,-1.86%,"200,391"
1308,ABTX,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,809.55M,15.65,38.44,-0.13%,"87,652"
1306,BUD,Anheuser-Busch InBev SA/NV,Consumer Goods,Beverages - Brewers,Belgium,127.79B,15.63,73.45,-0.34%,"943,082"
1307,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,4.99B,15.63,87.46,-0.29%,"174,298"
1305,GTN,"Gray Television, Inc.",Services,Broadcasting - TV,USA,2.31B,15.61,22.55,0.99%,"631,451"
1304,GSKY,"GreenSky, Inc.",Technology,Business Software & Services,USA,1.65B,15.59,8.98,0.45%,"328,864"
1303,OBNK,"Origin Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,836.50M,15.58,35.46,-1.42%,"18,386"
1302,GLIBA,"GCI Liberty, Inc.",Technology,Telecom Services - Domestic,USA,8.32B,15.57,77.82,0.21%,"254,285"
1301,HYT,"BlackRock Corporate High Yield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.41B,15.56,11.58,0.35%,"434,435"
1300,VOYA,"Voya Financial, Inc.",Financial,Asset Management,USA,8.45B,15.55,62.58,0.06%,"890,585"
1299,DIT,AMCON Distributing Company,Services,Food Wholesale,USA,40.71M,15.54,74.02,-0.84%,167
1297,BHP,BHP Group,Basic Materials,Industrial Metals & Minerals,Australia,127.34B,15.5,51.69,-0.60%,"2,104,946"
1298,MGPI,"MGP Ingredients, Inc.",Consumer Goods,Beverages - Wineries & Distillers,USA,576.46M,15.5,34.07,-0.58%,"91,201"
1295,TILE,"Interface, Inc.",Industrial Goods,Textile Industrial,USA,994.33M,15.49,16.4,0.12%,"203,623"
1296,CRD-A,Crawford & Company,Financial,Insurance Brokers,USA,273.86M,15.49,9,-1.53%,"33,743"
1293,TRV,"The Travelers Companies, Inc.",Financial,Property & Casualty Insurance,USA,35.69B,15.48,137.76,0.64%,"979,342"
1294,BOE,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,745.04M,15.48,11.07,0.09%,"94,600"
1292,TCS,"The Container Store Group, Inc.",Services,"Specialty Retail, Other",USA,203.40M,15.47,4.1,-3.98%,"189,526"
1291,GLAD,Gladstone Capital Corporation,Financial,Closed-End Fund - Debt,USA,320.16M,15.46,10.5,-0.28%,"146,030"
1290,SIGI,"Selective Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,4.14B,15.45,69.98,0.09%,"230,844"
1289,RUTH,"Ruth's Hospitality Group, Inc.",Services,Restaurants,USA,654.17M,15.44,21.69,0.70%,"268,534"
1288,IOR,"Income Opportunity Realty Investors, Inc.",Financial,REIT - Diversified,USA,60.22M,15.43,14.44,-0.26%,376
1286,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,Financial,Closed-End Fund - Equity,USA,261.30M,15.42,18.04,0.33%,"23,875"
1287,RHI,Robert Half International Inc.,Services,Staffing & Outsourcing Services,USA,7.09B,15.42,60.2,-0.33%,"431,658"
1285,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,USA,2.83B,15.41,66.84,0.81%,"347,518"
1284,LM,"Legg Mason, Inc.",Financial,Asset Management,USA,3.55B,15.4,40.72,-0.10%,"384,750"
1282,GIS,"General Mills, Inc.",Consumer Goods,Processed & Packaged Goods,USA,32.38B,15.39,53.31,0.60%,"2,523,535"
1283,SANM,Sanmina Corporation,Technology,Diversified Electronics,USA,2.21B,15.39,30.32,-3.16%,"298,702"
1281,PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,1.78B,15.38,19.6,-0.10%,"215,087"
1280,HDS,"HD Supply Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,6.91B,15.37,41.92,1.40%,"2,216,980"
1278,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,117.23M,15.35,14.44,-0.14%,"57,918"
1279,FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3.69B,15.35,35.57,-2.23%,"690,103"
1277,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,1.03B,15.34,19.89,-0.05%,"180,199"
1276,MYF,BlackRock MuniYield Investment Fund,Financial,Closed-End Fund - Debt,USA,201.98M,15.31,14.73,-0.34%,"15,345"
1274,FFNW,"First Financial Northwest, Inc.",Financial,Regional - Pacific Banks,USA,157.66M,15.3,15.16,-0.20%,"9,012"
1275,COLB,"Columbia Banking System, Inc.",Financial,Savings & Loans,USA,2.91B,15.3,39.49,-1.13%,"236,971"
1272,WLH,William Lyon Homes,Industrial Goods,Residential Construction,USA,827.64M,15.28,24.37,0.00%,0
1273,INDB,Independent Bank Corp.,Financial,Regional - Northeast Banks,USA,2.65B,15.28,76.86,-0.53%,"104,069"
1271,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,21.74B,15.26,101.2,-0.01%,"688,765"
1269,FFA,First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,351.42M,15.23,17.59,0.06%,"23,992"
1270,MN,"Manning & Napier, Inc.",Financial,Asset Management,USA,30.42M,15.23,1.95,-2.01%,"75,520"
1268,NKSH,"National Bankshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,262.40M,15.21,40.37,-0.05%,"3,840"
1267,SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Chemicals,USA,6.76B,15.2,121.52,1.27%,"336,658"
1265,NWFL,Norwood Financial Corp.,Financial,Regional - Northeast Banks,USA,220.74M,15.17,34.17,-2.04%,"1,801"
1266,NWBI,"Northwest Bancshares, Inc.",Financial,Savings & Loans,USA,1.68B,15.17,15.82,-0.50%,"368,405"
1263,AYI,"Acuity Brands, Inc.",Technology,Diversified Electronics,USA,4.74B,15.16,116.9,-1.17%,"363,808"
1264,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,Financial,Closed-End Fund - Foreign,USA,334.65M,15.16,26.84,0.75%,"48,723"
1262,NEM,Newmont Corporation,Basic Materials,Gold,USA,36.43B,15.14,44.07,0.14%,"5,894,474"
1261,WILC,G. Willi-Food International Ltd.,Consumer Goods,Food - Major Diversified,Israel,169.68M,15.12,12.84,0.67%,306
1260,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,34.05B,15.11,82.64,-1.27%,"2,951,094"
1257,HIBB,"Hibbett Sports, Inc.",Services,Sporting Goods Stores,USA,424.87M,15.08,23.37,-2.34%,"258,954"
1258,RCS,"PIMCO Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,398.38M,15.08,9.17,-0.65%,"57,982"
1259,WD,"Walker & Dunlop, Inc.",Financial,Mortgage Investment,USA,2.41B,15.08,78.79,0.03%,"213,341"
1254,TGE,"Tallgrass Energy, LP",Basic Materials,Oil & Gas Equipment & Services,USA,6.28B,15.06,22.3,0.13%,"783,157"
1255,CRMT,"America's Car-Mart, Inc.",Services,Auto Dealerships,USA,816.35M,15.06,117.97,-2.39%,"169,246"
1256,HFWA,Heritage Financial Corporation,Financial,Regional - Pacific Banks,USA,988.00M,15.06,26.71,-0.41%,"68,764"
1253,ETH,Ethan Allen Interiors Inc.,Consumer Goods,Home Furnishings & Fixtures,USA,379.72M,15.04,14.56,-0.68%,"412,358"
1252,AB,AllianceBernstein Holding L.P.,Financial,Asset Management,USA,3.31B,15.03,34.42,-0.38%,"393,024"
1250,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,123.00M,15.02,8.53,-3.62%,"30,330"
1251,FFG,"FBL Financial Group, Inc.",Financial,Life Insurance,USA,1.42B,15.02,59.23,-0.85%,"7,837"
1249,TS,Tenaris S.A.,Industrial Goods,Metal Fabrication,Luxembourg,12.52B,15.01,20.78,-0.95%,"2,005,740"
1246,PCN,PIMCO Corporate & Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,800.51M,15,20.2,0.00%,"62,713"
1247,LGIH,"LGI Homes, Inc.",Financial,Real Estate Development,USA,2.09B,15,92.14,0.41%,"126,329"
1248,KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals,USA,724.65M,15,34.54,-0.09%,"77,349"
1244,VIOT,"Viomi Technology Co., Ltd",Consumer Goods,Electronic Equipment,China,538.00M,14.98,7.7,-0.65%,"62,465"
1245,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1.56B,14.98,28.98,-0.03%,"67,838"
1241,IESC,"IES Holdings, Inc.",Industrial Goods,General Contractors,USA,539.58M,14.97,24.56,-1.48%,"29,270"
1242,CAAS,"China Automotive Systems, Inc.",Consumer Goods,Auto Parts,China,73.38M,14.97,2.41,-2.43%,"27,597"
1243,GTN-A,"Gray Television, Inc.",Services,Broadcasting - TV,USA,141.75M,14.97,20.6,7.29%,"2,105"
1240,CASH,"Meta Financial Group, Inc.",Financial,Savings & Loans,USA,1.47B,14.93,39.72,-0.08%,"212,787"
1238,GABC,"German American Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,927.27M,14.92,34.28,-1.18%,"18,022"
1239,LFC,China Life Insurance Company Limited,Financial,Life Insurance,China,109.47B,14.92,12.34,-0.88%,"212,168"
1237,NMRK,"Newmark Group, Inc.",Financial,Property Management,USA,2.14B,14.9,11.46,-2.80%,"1,296,356"
1236,JPC,Nuveen Preferred & Income Opportunities Fund,Financial,Closed-End Fund - Debt,USA,1.10B,14.88,10.61,0.76%,"252,902"
1234,GSH,Guangshen Railway Company Limited,Services,Railroads,China,2.45B,14.87,13.44,-1.47%,"31,773"
1235,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,897.82M,14.87,3.97,-3.41%,"1,711,388"
1229,ESSA,"ESSA Bancorp, Inc.",Financial,Savings & Loans,USA,198.45M,14.86,17.5,0.00%,"7,793"
1230,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel & Iron,USA,480.80M,14.86,17.49,-0.74%,"155,462"
1231,BANF,BancFirst Corporation,Financial,Regional - Southwest  Banks,USA,1.99B,14.86,60.14,-0.71%,"28,077"
1232,PNF,PIMCO New York Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,105.09M,14.86,13.45,-0.22%,"16,700"
1233,HCA,"HCA Healthcare, Inc.",Healthcare,Hospitals,USA,51.89B,14.86,149.57,-0.87%,"1,821,590"
1227,DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,229.76M,14.84,3.16,0.32%,"761,825"
1228,UBCP,"United Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,87.29M,14.84,14.5,0.15%,"8,259"
1226,PATK,"Patrick Industries, Inc.",Industrial Goods,"Lumber, Wood Production",USA,1.49B,14.83,61.41,-2.54%,"270,307"
1225,TBBK,"The Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,758.02M,14.82,13.28,0.91%,"269,241"
1224,PFL,PIMCO Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,353.74M,14.8,12.27,0.33%,"50,509"
1223,RNR,RenaissanceRe Holdings Ltd.,Financial,Property & Casualty Insurance,Bermuda,8.69B,14.78,198.18,-1.33%,"243,580"
1222,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.81B,14.77,35.99,-0.64%,"287,348"
1220,ARC,"ARC Document Solutions, Inc.",Services,Business Services,USA,61.69M,14.76,1.24,-1.59%,"43,723"
1221,AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2.32B,14.76,15.25,-0.13%,"8,956"
1219,NUS,"Nu Skin Enterprises, Inc.",Consumer Goods,Personal Products,USA,1.73B,14.75,30.45,1.60%,"1,389,299"
1217,ZEAL,Zealand Pharma A/S,Healthcare,Biotechnology,Denmark,1.59B,14.74,44.25,5.11%,"21,243"
1218,NYCB,"New York Community Bancorp, Inc.",Financial,Savings & Loans,USA,5.30B,14.74,11.19,-0.62%,"1,972,293"
1216,TGH,Textainer Group Holdings Limited,Services,Rental & Leasing Services,Bermuda,586.93M,14.71,10.27,-3.75%,"234,079"
1215,ATLO,Ames National Corporation,Financial,Regional - Northeast Banks,USA,250.50M,14.68,27.11,0.44%,"9,094"
1213,VIST,"Vista Oil & Gas, S.A.B. de C.V.",Financial,Asset Management,USA,660.70M,14.67,7.6,1.74%,"13,735"
1214,MTX,Minerals Technologies Inc.,Basic Materials,Chemicals - Major Diversified,USA,1.98B,14.67,55.44,-1.72%,"76,598"
1209,SCS,Steelcase Inc.,Consumer Goods,Business Equipment,USA,2.26B,14.66,19.04,0.58%,"397,728"
1210,IPI,"Intrepid Potash, Inc.",Basic Materials,Agricultural Chemicals,USA,290.16M,14.66,2.14,-2.28%,"567,295"
1211,KFRC,Kforce Inc.,Services,Staffing & Outsourcing Services,USA,794.30M,14.66,33.93,-1.31%,"101,128"
1212,EBF,"Ennis, Inc.",Consumer Goods,Office Supplies,USA,559.37M,14.66,21.35,-0.09%,"73,165"
1208,IPG,"The Interpublic Group of Companies, Inc.",Services,Advertising Agencies,USA,9.57B,14.65,24.47,-2.35%,"2,497,679"
1207,BPY,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,8.24B,14.64,18.37,-1.08%,"1,142,772"
1206,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,38.94M,14.63,1.2,-5.51%,"224,858"
1199,SNX,SYNNEX Corporation,Technology,Information Technology Services,USA,7.54B,14.62,142.42,-1.09%,"338,565"
1200,CBTX,"CBTX, Inc.",Financial,Regional - Southeast Banks,USA,773.00M,14.62,29.47,-1.11%,"19,967"
1201,SBCF,Seacoast Banking Corporation of Florida,Financial,Regional - Mid-Atlantic Banks,USA,1.46B,14.62,27.76,-1.14%,"91,620"
1202,SSB,South State Corporation,Financial,Regional - Mid-Atlantic Banks,USA,2.71B,14.62,78.49,-0.42%,"119,444"
1203,PLIN,"China Xiangtai Food Co., Ltd.",Consumer Goods,Processed & Packaged Goods,China,60.53M,14.62,2.68,2.92%,"95,674"
1204,MPC,Marathon Petroleum Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,38.41B,14.62,58.33,-1.97%,"6,783,113"
