No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2267,ENSG,"The Ensign Group, Inc.",Healthcare,Long-Term Care Facilities,USA,2.58B,29.21,47.81,-0.04%,"181,984"
2266,FOXF,Fox Factory Holding Corp.,Consumer Goods,Recreational Vehicles,USA,2.59B,29.13,67.47,-3.74%,"95,391"
2265,MOD,Modine Manufacturing Company,Consumer Goods,Auto Parts,USA,395.13M,29.12,7.92,-3.30%,"520,584"
2264,ERIE,Erie Indemnity Company,Financial,Insurance Brokers,USA,7.42B,29.1,159.15,1.41%,"130,913"
2262,FMX,"Fomento Economico Mexicano, S.A.B. de C.V.",Consumer Goods,Beverages - Brewers,Mexico,30.42B,29.09,86.91,0.23%,"519,461"
2263,CMS,CMS Energy Corporation,Utilities,Electric Utilities,USA,18.90B,29.09,66.44,-0.60%,"2,021,564"
2259,PBBI,"PB Bancorp, Inc.",Financial,Savings & Loans,USA,113.02M,29.06,15.17,0.00%,"22,665"
2260,RSG,"Republic Services, Inc.",Industrial Goods,Waste Management,USA,30.82B,29.06,96.9,-0.15%,"1,490,470"
2261,FCPT,"Four Corners Property Trust, Inc.",Financial,REIT - Hotel/Motel,USA,2.11B,29.06,30.75,-1.82%,"324,363"
2258,HSY,The Hershey Company,Consumer Goods,Confectioners,USA,33.05B,29.04,158.38,0.67%,"1,140,441"
2257,PFGC,Performance Food Group Company,Services,Restaurants,USA,5.59B,29.03,47.46,-5.57%,"1,388,009"
2256,ALLE,Allegion plc,Services,Security & Protection Services,Ireland,11.56B,29.02,123.66,-0.27%,"815,336"
2255,MANT,ManTech International Corporation,Technology,Security Software & Services,USA,3.21B,28.98,81.84,0.29%,"221,168"
2254,ABMD,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.00B,28.9,154.09,-2.97%,"794,777"
2252,PROV,"Provident Financial Holdings, Inc.",Financial,Savings & Loans,USA,158.84M,28.78,21.01,-1.68%,"24,174"
2253,FE,FirstEnergy Corp.,Utilities,Electric Utilities,USA,26.23B,28.78,48.3,-1.21%,"4,121,107"
2251,TEO,Telecom Argentina S.A.,Technology,Diversified Communication Services,Argentina,2.01B,28.76,11.85,4.04%,"191,139"
2250,CPRT,"Copart, Inc.",Services,Auto Dealerships,USA,20.98B,28.73,88.36,-0.65%,"2,337,589"
2249,FLO,"Flowers Foods, Inc.",Consumer Goods,Processed & Packaged Goods,USA,4.74B,28.69,22.26,2.63%,"2,757,050"
2247,OHI,"Omega Healthcare Investors, Inc.",Financial,REIT - Healthcare Facilities,USA,9.58B,28.68,43.94,-0.07%,"1,780,995"
2248,NSEC,"The National Security Group, Inc.",Financial,Property & Casualty Insurance,USA,35.27M,28.68,13.94,9.76%,160
2246,CPAC,Cementos Pacasmayo S.A.A.,Industrial Goods,Cement,Peru,834.30M,28.66,9,-1.55%,678
2245,CVTI,"Covenant Transportation Group, Inc.",Services,Trucking,USA,236.89M,28.64,13.03,-5.44%,"186,218"
2244,NVEE,"NV5 Global, Inc.",Services,Technical Services,USA,803.16M,28.63,64.15,-1.84%,"195,397"
2243,IEX,IDEX Corporation,Industrial Goods,Diversified Machinery,USA,12.13B,28.62,159.31,-2.17%,"555,084"
2242,EQNR,Equinor ASA,Basic Materials,Major Integrated Oil & Gas,Norway,53.32B,28.61,15.82,-0.44%,"6,958,957"
2241,FLT,"FleetCor Technologies, Inc.",Services,Business Services,USA,24.92B,28.59,284.2,-1.45%,"1,066,543"
2240,CAPL,CrossAmerica Partners LP,Basic Materials,Oil & Gas Refining & Marketing,USA,594.58M,28.52,17.37,-8.24%,"109,059"
2239,CNNE,"Cannae Holdings, Inc.",Financial,Asset Management,USA,3.03B,28.51,38.06,-4.18%,"250,463"
2238,WIA,Western Asset Inflation-Linked Income Fund,Financial,Closed-End Fund - Debt,USA,363.83M,28.49,12.48,-0.24%,"151,072"
2237,CBPO,"China Biologic Products Holdings, Inc.",Healthcare,Biotechnology,China,4.44B,28.46,115.71,-0.25%,"59,015"
2236,APEI,"American Public Education, Inc.",Services,Education & Training Services,USA,352.77M,28.41,22.73,-3.89%,"59,997"
2235,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,7.26B,28.38,52.96,-0.08%,"1,035,457"
2234,RPM,RPM International Inc.,Basic Materials,Specialty Chemicals,USA,9.08B,28.37,69.46,-1.60%,"487,520"
2233,ZTO,ZTO Express (Cayman) Inc.,Services,Air Delivery & Freight Services,China,18.92B,28.35,23.76,-0.13%,"2,750,561"
2231,GOOG,Alphabet Inc.,Technology,Internet Information Providers,USA,948.64B,28.34,1393.18,0.34%,"2,195,993"
2232,FLWS,"1-800-FLOWERS.COM, Inc.",Services,"Specialty Retail, Other",USA,1.12B,28.34,17.63,-1.34%,"960,474"
2230,NVS,Novartis AG,Healthcare,Drug Manufacturers - Major,Switzerland,218.72B,28.3,87.11,-0.96%,"5,496,806"
2229,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,864.87M,28.29,12.7,0.67%,"847,071"
2228,GOOGL,Alphabet Inc.,Technology,Internet Information Providers,USA,977.63B,28.27,1390.47,0.30%,"2,469,137"
2227,TXRH,"Texas Roadhouse, Inc.",Services,Restaurants,USA,4.45B,28.25,64.02,-3.22%,"1,495,810"
2226,BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - Major,USA,144.41B,28.24,62.04,-0.16%,"11,221,710"
2223,SSL,Sasol Limited,Basic Materials,Major Integrated Oil & Gas,South Africa,8.53B,28.12,12.71,-2.38%,"488,652"
2224,LANC,Lancaster Colony Corporation,Consumer Goods,Food - Major Diversified,USA,4.10B,28.12,150.78,-1.91%,"590,559"
2225,SPXC,SPX Corporation,Industrial Goods,Diversified Machinery,USA,2.06B,28.12,46.88,0.24%,"217,214"
2222,CAE,CAE Inc.,Industrial Goods,Aerospace/Defense Products & Services,Canada,7.57B,28.11,28.19,-2.02%,"413,288"
2221,MCRI,"Monarch Casino & Resort, Inc.",Services,Resorts & Casinos,USA,906.53M,28.07,49.51,-2.88%,"119,265"
2220,SSSS,Sutter Rock Capital Corp.,Financial,Asset Management,USA,119.98M,28.04,6.31,2.77%,"110,645"
2219,WEC,"WEC Energy Group, Inc.",Utilities,Electric Utilities,USA,31.60B,28.01,100.29,-0.12%,"1,799,399"
2218,TRNS,"Transcat, Inc.",Technology,Scientific & Technical Instruments,USA,229.48M,28,30.72,1.52%,"43,583"
2217,JCI,Johnson Controls International plc,Consumer Goods,Auto Parts,USA,30.26B,27.96,39.31,-0.35%,"5,656,930"
2216,PXD,Pioneer Natural Resources Company,Basic Materials,Independent Oil & Gas,USA,20.83B,27.94,125.49,-3.54%,"2,007,136"
2215,BFS,"Saul Centers, Inc.",Financial,REIT - Retail,USA,1.10B,27.89,47.61,0.11%,"48,101"
2214,KO,The Coca-Cola Company,Consumer Goods,Beverages - Soft Drinks,USA,246.53B,27.85,57.6,-0.38%,"15,454,863"
2213,ELMD,"Electromed, Inc.",Healthcare,Medical Appliances & Equipment,USA,95.50M,27.83,11.66,-9.82%,"207,810"
2212,FELE,"Franklin Electric Co., Inc.",Industrial Goods,Industrial Electrical Equipment,USA,2.63B,27.77,56.35,0.57%,"101,661"
2211,PAHC,Phibro Animal Health Corporation,Healthcare,Specialized Health Services,USA,1.05B,27.76,25.93,1.33%,"119,167"
2210,REYN,Reynolds Consumer Products Inc.,Consumer Goods,Packaging & Containers,USA,5.99B,27.73,29.98,-0.37%,"539,048"
2209,FLIR,"FLIR Systems, Inc.",Technology,Scientific & Technical Instruments,USA,7.24B,27.72,54.09,0.00%,"1,114,353"
2207,PFLT,PennantPark Floating Rate Capital Ltd.,Financial,Asset Management,USA,453.63M,27.66,11.7,0.09%,"251,545"
2208,RGR,"Sturm, Ruger & Company, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,886.71M,27.66,50.04,-1.52%,"131,826"
2206,APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals - Major Diversified,USA,52.06B,27.64,235.52,0.01%,"1,309,957"
2205,CCF,Chase Corporation,Basic Materials,Specialty Chemicals,USA,865.20M,27.62,91.17,4.00%,"19,516"
2203,PAYX,"Paychex, Inc.",Services,Staffing & Outsourcing Services,USA,29.88B,27.59,82.28,-1.59%,"2,267,540"
2204,COWN,Cowen Inc.,Financial,Investment Brokerage - National,USA,561.27M,27.59,15.7,0.64%,"233,469"
2202,SLG,SL Green Realty Corp.,Financial,REIT - Retail,USA,6.87B,27.58,85.03,-1.01%,"1,073,758"
2201,BP,BP P.L.C.,Basic Materials,Major Integrated Oil & Gas,United Kingdom,112.74B,27.51,32.68,-0.76%,"11,278,251"
2200,CASY,"Casey's General Stores, Inc.",Services,Grocery Stores,USA,6.43B,27.48,174.05,-1.79%,"383,558"
2199,GNRC,Generac Holdings Inc.,Industrial Goods,Diversified Machinery,USA,6.98B,27.46,110.87,3.32%,"901,887"
2198,ICE,"Intercontinental Exchange, Inc.",Financial,Diversified Investments,USA,52.20B,27.44,93.86,2.06%,"3,922,767"
2197,CRUS,"Cirrus Logic, Inc.",Technology,Semiconductor - Specialized,USA,4.22B,27.4,70.61,-2.75%,"671,145"
2194,PEP,"PepsiCo, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,197.78B,27.34,141.98,0.62%,"6,091,703"
2195,MEOH,Methanex Corporation,Basic Materials,Specialty Chemicals,Canada,2.29B,27.34,29.47,-4.04%,"433,651"
2196,EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,667.54M,27.34,48.69,-1.28%,"111,916"
2193,DSU,"BlackRock Debt Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,554.13M,27.33,11.15,0.54%,"117,917"
2192,HY,"Hyster-Yale Materials Handling, Inc.",Consumer Goods,Trucks & Other Vehicles,USA,845.60M,27.3,50.94,1.76%,"128,727"
2191,AFT,Apollo Senior Floating Rate Fund Inc.,Financial,Asset Management,USA,237.18M,27.29,15.23,0.53%,"43,204"
2190,AVD,American Vanguard Corporation,Basic Materials,Agricultural Chemicals,USA,488.33M,27.27,16.17,0.94%,"68,400"
2188,IBN,ICICI Bank Limited,Financial,Money Center Banks,India,47.44B,27.25,14.44,0.14%,"9,065,019"
2189,IHG,InterContinental Hotels Group PLC,Services,Lodging,United Kingdom,10.54B,27.25,57.01,-1.74%,"552,528"
2187,TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services,USA,1.91B,27.24,40.48,1.05%,"132,320"
2186,FF,FutureFuel Corp.,Basic Materials,Chemicals - Major Diversified,USA,489.14M,27.2,10.96,-0.09%,"99,548"
2184,OUT,Outfront Media Inc.,Services,Marketing Services,USA,4.17B,27.18,28.81,0.00%,"4,125,376"
2185,CBOE,"Cboe Global Markets, Inc.",Financial,Diversified Investments,USA,13.73B,27.18,123.81,1.40%,"860,527"
2183,MDT,Medtronic plc,Healthcare,Medical Appliances & Equipment,USA,143.05B,27.17,106.15,-2.19%,"5,289,285"
2182,VRSN,"VeriSign, Inc.",Technology,Internet Information Providers,USA,23.13B,27.14,195.85,1.14%,"945,786"
2181,WMB,"The Williams Companies, Inc.",Basic Materials,Oil & Gas Pipelines,USA,23.87B,27.11,19.22,-0.16%,"17,343,879"
2180,STAY,"Extended Stay America, Inc.",Services,Lodging,USA,2.06B,27.09,11.19,-4.03%,"4,055,162"
2179,EXPE,"Expedia Group, Inc.",Services,Lodging,USA,14.35B,27.03,101.19,-7.09%,"5,039,724"
2178,SIEB,Siebert Financial Corp.,Financial,Investment Brokerage - Regional,USA,264.60M,27.01,8.4,3.83%,"90,286"
2176,MPW,"Medical Properties Trust, Inc.",Financial,REIT - Healthcare Facilities,USA,12.00B,26.99,23.21,-0.13%,"3,435,932"
2177,PSA,Public Storage,Financial,REIT - Industrial,USA,39.27B,26.99,228.23,3.33%,"1,822,150"
2174,LW,"Lamb Weston Holdings, Inc.",Consumer Goods,Food - Major Diversified,USA,13.53B,26.94,92.54,-1.31%,"778,163"
2175,ODFL,"Old Dominion Freight Line, Inc.",Services,Trucking,USA,16.70B,26.94,206.28,-1.27%,"417,045"
2173,SSD,"Simpson Manufacturing Co., Inc.",Industrial Goods,Small Tools & Accessories,USA,3.56B,26.93,80.35,0.14%,"265,852"
2172,CSTM,Constellium SE,Basic Materials,Aluminum,France,1.70B,26.91,12.38,-3.66%,"1,926,317"
2171,GTY,Getty Realty Corp.,Financial,REIT - Retail,USA,1.30B,26.85,31.79,1.11%,"116,683"
2170,SXT,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals,USA,2.20B,26.81,52.02,-1.79%,"342,560"
2168,GGG,Graco Inc.,Industrial Goods,Diversified Machinery,USA,9.06B,26.79,53.69,0.30%,"915,448"
2169,ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Appliances & Equipment,USA,30.34B,26.79,146.56,-2.12%,"1,270,338"
2167,RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Goods,Confectioners,USA,49.53M,26.77,8.38,-0.83%,"4,192"
2165,GCP,GCP Applied Technologies Inc.,Basic Materials,Specialty Chemicals,USA,1.43B,26.76,19.13,-3.43%,"498,335"
2166,EVRG,"Evergy, Inc.",Utilities,Electric Utilities,USA,16.00B,26.76,69.58,-0.74%,"1,395,775"
2164,FRT,Federal Realty Investment Trust,Financial,REIT - Retail,USA,9.26B,26.72,122.91,-1.08%,"682,214"
2162,G,Genpact Limited,Technology,Information Technology Services,Bermuda,8.00B,26.71,41.75,0.24%,"1,988,802"
2163,RH,RH,Services,Home Furnishing Stores,USA,4.15B,26.71,210.1,-0.79%,"662,445"
2160,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - Major,USA,127.67B,26.68,133.53,-1.39%,"4,400,512"
2161,LHX,"L3Harris Technologies, Inc.",Technology,Communication Equipment,USA,46.70B,26.68,210.32,0.27%,"2,239,730"
2159,JBL,Jabil Inc.,Technology,Printed Circuit Boards,USA,5.38B,26.6,34.63,-1.03%,"1,422,426"
2158,CMTL,Comtech Telecommunications Corp.,Technology,Communication Equipment,USA,762.33M,26.59,30.53,0.86%,"182,134"
2157,NDSN,Nordson Corporation,Industrial Goods,Diversified Machinery,USA,9.07B,26.57,155.41,-1.11%,"244,083"
2156,CL,Colgate-Palmolive Company,Consumer Goods,Personal Products,USA,62.62B,26.53,72.92,-1.19%,"4,142,284"
2155,WWD,"Woodward, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,7.05B,26.47,112.41,-0.51%,"1,289,094"
2154,MCD,McDonald's Corporation,Services,Restaurants,USA,158.96B,26.46,210.1,-0.94%,"4,154,487"
2153,POL,PolyOne Corporation,Basic Materials,Specialty Chemicals,USA,2.49B,26.43,25.77,-0.92%,"1,025,680"
2152,CLX,The Clorox Company,Consumer Goods,Housewares & Accessories,USA,20.96B,26.42,168.03,0.11%,"2,710,219"
2151,ROST,"Ross Stores, Inc.",Services,Apparel Stores,USA,43.32B,26.37,119.2,2.10%,"2,425,708"
2149,SBUX,Starbucks Corporation,Services,Specialty Eateries,USA,96.03B,26.35,80.67,-1.85%,"10,279,130"
2150,TRIP,"TripAdvisor, Inc.",Technology,Internet Information Providers,USA,3.29B,26.35,23.61,-7.85%,"5,625,283"
2147,FFIN,"First Financial Bankshares, Inc.",Financial,Regional - Southwest  Banks,USA,4.62B,26.34,31.84,-0.03%,"369,632"
2148,ELA,Envela Corporation,Services,"Specialty Retail, Other",USA,64.26M,26.34,2.45,-6.84%,"124,809"
2146,WINA,Winmark Corporation,Services,"Specialty Retail, Other",USA,766.04M,26.32,200.01,-1.40%,"10,066"
2145,THO,"Thor Industries, Inc.",Consumer Goods,Recreational Vehicles,USA,4.58B,26.3,81.07,0.93%,"866,592"
2144,AEE,Ameren Corporation,Utilities,Electric Utilities,USA,21.04B,26.25,85.21,1.97%,"2,843,077"
2143,POWL,"Powell Industries, Inc.",Industrial Goods,Diversified Machinery,USA,400.88M,26.21,34.44,-1.57%,"52,841"
2142,PRAH,"PRA Health Sciences, Inc.",Healthcare,Medical Laboratories & Research,USA,6.20B,26.2,94.15,-0.83%,"496,456"
2141,FORTY,Formula Systems (1985) Ltd.,Technology,Information Technology Services,Israel,1.05B,26.18,68.01,-5.30%,645
2140,TCPC,BlackRock TCP Capital Corp.,Financial,Closed-End Fund - Debt,USA,815.55M,26.14,13.67,-0.73%,"766,643"
2139,ACN,Accenture plc,Technology,Information Technology Services,Ireland,129.76B,26.11,195.67,-0.73%,"2,602,090"
2138,QSR,Restaurant Brands International Inc.,Services,Restaurants,Canada,18.39B,26.07,61.65,-2.05%,"2,453,785"
2137,FAST,Fastenal Company,Services,Industrial Equipment Wholesale,USA,20.73B,26.02,35.96,-0.55%,"4,438,639"
2136,DRH,DiamondRock Hospitality Company,Financial,REIT - Hotel/Motel,USA,1.85B,26.01,9.31,-2.82%,"4,613,099"
2135,USAP,"Universal Stainless & Alloy Products, Inc.",Basic Materials,Steel & Iron,USA,110.28M,26,12.56,0.56%,"3,690"
2134,ALX,"Alexander's, Inc.",Financial,REIT - Retail,USA,1.55B,25.98,305,-0.49%,"8,194"
2132,AEM,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,12.19B,25.97,51.16,-1.50%,"1,935,220"
2133,BEDU,Bright Scholar Education Holdings Limited,Services,Education & Training Services,China,1.03B,25.97,8.57,1.06%,"89,407"
2131,ROCK,"Gibraltar Industries, Inc.",Basic Materials,Steel & Iron,USA,1.65B,25.96,50.95,-1.24%,"102,550"
2130,LNT,Alliant Energy Corporation,Utilities,Electric Utilities,USA,14.00B,25.93,57.83,-0.31%,"2,209,289"
2129,XEL,Xcel Energy Inc.,Utilities,Electric Utilities,USA,36.57B,25.92,68.35,-0.71%,"3,049,131"
2128,BRID,Bridgford Foods Corporation,Consumer Goods,Meat Products,USA,173.25M,25.9,18.49,-3.40%,724
2127,VMC,Vulcan Materials Company,Industrial Goods,General Building Materials,USA,16.24B,25.88,121.02,-3.06%,"1,902,653"
2125,NVO,Novo Nordisk A/S,Healthcare,Biotechnology,Denmark,114.18B,25.84,61.1,0.79%,"1,525,900"
2126,CNS,"Cohen & Steers, Inc.",Financial,Asset Management,USA,3.41B,25.84,72.08,0.87%,"120,876"
2124,NCMI,"National CineMedia, Inc.",Services,Marketing Services,USA,642.50M,25.83,8.29,-1.25%,"808,084"
2123,CSWC,Capital Southwest Corporation,Financial,Asset Management,USA,371.12M,25.79,19.73,0.10%,"234,093"
2122,IBKR,"Interactive Brokers Group, Inc.",Financial,Investment Brokerage - National,USA,23.26B,25.78,54.06,3.40%,"853,849"
2121,RELX,RELX PLC,Technology,Information & Delivery Services,United Kingdom,49.38B,25.76,25.53,-0.04%,"491,345"
2119,GAINL,Gladstone Investment Corporation,Financial,Asset Management,USA,844.19M,25.75,25.72,-0.44%,"6,318"
2120,FTDR,"frontdoor, inc.",Services,Business Services,USA,3.88B,25.75,45.81,2.94%,"1,273,625"
2118,TWNK,"Hostess Brands, Inc.",Consumer Goods,Processed & Packaged Goods,USA,1.70B,25.72,12.99,-2.26%,"1,514,369"
2117,JBT,John Bean Technologies Corporation,Industrial Goods,Diversified Machinery,USA,3.32B,25.69,103.29,-0.06%,"116,462"
2116,DG,Dollar General Corporation,Services,"Discount, Variety Stores",USA,41.65B,25.67,162.67,0.72%,"2,086,221"
2115,NSSC,"Napco Security Technologies, Inc.",Services,Security & Protection Services,USA,370.52M,25.64,20.28,-0.10%,"78,750"
2114,OGS,"ONE Gas, Inc.",Utilities,Gas Utilities,USA,4.79B,25.62,89.89,-0.65%,"218,314"
2113,AMOT,Allied Motion Technologies Inc.,Industrial Goods,Industrial Electrical Equipment,USA,419.56M,25.54,43.75,-3.27%,"33,817"
2112,ANDA,Andina Acquisition Corp. III,Conglomerates,Conglomerates,Colombia,141.55M,25.53,10.16,0.00%,0
2111,JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - Major,USA,374.62B,25.52,143.68,-0.67%,"9,337,591"
2110,APH,Amphenol Corporation,Technology,Diversified Electronics,USA,29.07B,25.51,95.67,0.21%,"2,325,532"
2109,HNP,"Huaneng Power International, Inc.",Utilities,Electric Utilities,China,9.46B,25.49,16.67,0.85%,"22,644"
2106,WLTW,Willis Towers Watson Public Limited Company,Financial,Insurance Brokers,United Kingdom,26.44B,25.46,204.44,0.89%,"880,549"
2107,UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USA,346.45M,25.46,93.89,-1.27%,"3,013"
2108,WTS,"Watts Water Technologies, Inc.",Industrial Goods,Industrial Equipment & Components,USA,3.34B,25.46,97.98,-0.94%,"154,890"
2105,GAINM,Gladstone Investment Corporation,Financial,Asset Management,USA,834.04M,25.44,25.41,0.36%,"7,525"
2104,MGIC,Magic Software Enterprises Ltd.,Technology,Application Software,Israel,499.14M,25.42,10.22,0.49%,"12,177"
2103,NOC,Northrop Grumman Corporation,Industrial Goods,Aerospace/Defense - Major Diversified,USA,55.77B,25.38,334.32,-1.66%,"917,826"
2102,PME,Pingtan Marine Enterprise Ltd.,Consumer Goods,Farm Products,China,92.53M,25.32,1.19,-0.83%,"26,704"
2100,AGR,"Avangrid, Inc.",Utilities,Gas Utilities,USA,15.89B,25.28,51.85,-7.90%,"1,990,235"
2101,PPT,Putnam Premier Income Trust,Financial,Closed-End Fund - Debt,USA,559.20M,25.28,5.41,0.37%,"328,630"
2098,CPK,Chesapeake Utilities Corporation,Utilities,Gas Utilities,USA,1.56B,25.27,94.95,0.33%,"43,427"
2099,SCI,Service Corporation International,Services,Personal Services,USA,9.01B,25.27,50.37,-2.36%,"1,269,568"
2097,JQC,Nuveen Credit Strategies Income Fund,Financial,Closed-End Fund - Debt,USA,992.66M,25.24,7.32,0.27%,"1,064,744"
2095,CULP,"Culp, Inc.",Industrial Goods,Textile Industrial,USA,123.13M,25.23,9.89,-1.20%,"60,277"
2096,POR,Portland General Electric Company,Utilities,Electric Utilities,USA,5.40B,25.23,60.33,-0.79%,"822,351"
2094,NTGR,"NETGEAR, Inc.",Technology,Communication Equipment,USA,586.92M,25.22,20.1,-1.86%,"270,356"
2093,TJX,"The TJX Companies, Inc.",Services,Department Stores,USA,77.67B,25.21,63.99,7.15%,"14,594,914"
2092,CTS,CTS Corporation,Technology,Diversified Electronics,USA,907.72M,25.17,27.44,-0.25%,"63,220"
2090,ATO,Atmos Energy Corporation,Utilities,Gas Utilities,USA,13.77B,25.16,112.09,-1.45%,"980,648"
2091,AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,USA,6.38B,25.16,26.57,-0.71%,"2,691,383"
2089,MGY,Magnolia Oil & Gas Corporation,Basic Materials,Independent Oil & Gas,USA,1.97B,25.15,7.37,-0.67%,"2,292,833"
2087,STN,Stantec Inc.,Services,Business Services,Canada,3.27B,25.12,29.36,-1.61%,"129,521"
2088,EGOV,NIC Inc.,Technology,Application Software,USA,1.31B,25.12,19.39,0.41%,"198,893"
2086,WSO,"Watsco, Inc.",Services,Electronics Wholesale,USA,6.29B,25.11,162.5,1.06%,"235,797"
2085,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductor - Integrated Circuits,Taiwan,277.07B,25.09,55.03,2.17%,"10,777,805"
2084,CHT,"Chunghwa Telecom Co., Ltd.",Technology,Telecom Services - Domestic,Taiwan,27.87B,25.08,35.57,0.48%,"93,393"
2083,FTS,Fortis Inc.,Utilities,Electric Utilities,Canada,20.01B,25.05,43.23,-0.71%,"412,481"
2082,CDW,CDW Corporation,Technology,Information Technology Services,USA,18.52B,25.03,124.84,-0.25%,"1,319,426"
2081,MGYR,"Magyar Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,71.64M,25.02,12.31,0.41%,97
2080,STM,STMicroelectronics N.V.,Technology,Semiconductor - Broad Line,Switzerland,26.44B,25.01,28.54,1.89%,"4,488,856"
2079,CHH,"Choice Hotels International, Inc.",Services,Lodging,USA,5.31B,25,95.9,-2.29%,"530,129"
2078,ROK,"Rockwell Automation, Inc.",Industrial Goods,Diversified Machinery,USA,22.58B,24.97,195.16,-0.87%,"845,751"
2077,EVF,Eaton Vance Senior Income Trust,Financial,Closed-End Fund - Debt,USA,238.94M,24.84,6.31,-0.63%,"117,212"
2076,ILPT,Industrial Logistics Properties Trust,Financial,REIT - Industrial,USA,1.49B,24.83,22.57,-1.14%,"237,966"
2075,REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,49.88B,24.79,457.92,3.52%,"2,291,715"
2074,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Services,"Discount, Variety Stores",USA,3.35B,24.78,52.8,-4.07%,"1,875,784"
2073,CACI,CACI International Inc,Technology,Information Technology Services,USA,6.59B,24.77,258.3,1.86%,"239,549"
2072,IR,Ingersoll-Rand Plc,Industrial Goods,Diversified Machinery,Ireland,33.17B,24.76,138.76,0.54%,"1,942,852"
2071,DNKN,"Dunkin' Brands Group, Inc.",Services,Restaurants,USA,5.95B,24.74,71.55,-2.92%,"947,640"
2070,ST,Sensata Technologies Holding plc,Technology,Scientific & Technical Instruments,Netherlands,6.96B,24.72,43.09,-2.11%,"1,082,955"
2069,XLNX,"Xilinx, Inc.",Technology,Semiconductor - Integrated Circuits,USA,21.04B,24.64,82.6,-1.53%,"3,488,722"
2068,SEM,Select Medical Holdings Corporation,Healthcare,Hospitals,USA,3.20B,24.6,25.73,-0.58%,"1,092,537"
2067,OXY,Occidental Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,31.19B,24.57,34.22,-5.44%,"22,564,546"
2066,EPR,EPR Properties,Financial,REIT - Retail,USA,5.06B,24.54,63.66,-3.03%,"1,385,034"
2065,SKY,Skyline Champion Corporation,Industrial Goods,Manufactured Housing,USA,1.51B,24.51,26.62,1.84%,"781,703"
2064,FG,FGL Holdings,Financial,Life Insurance,Cayman Islands,2.63B,24.49,11.73,-0.93%,"2,834,489"
2063,HRL,Hormel Foods Corporation,Consumer Goods,Meat Products,USA,23.90B,24.42,43.94,-1.74%,"3,007,266"
2062,NDAQ,"Nasdaq, Inc.",Financial,Diversified Investments,USA,18.41B,24.41,113.02,0.54%,"938,848"
2061,MNRO,"Monro, Inc.",Consumer Goods,Auto Parts,USA,1.88B,24.4,56.2,-4.42%,"231,142"
2060,NGG,National Grid plc,Utilities,Gas Utilities,United Kingdom,46.51B,24.37,66.75,0.74%,"495,464"
2059,OKE,"ONEOK, Inc.",Utilities,Gas Utilities,USA,30.46B,24.34,73.29,-0.43%,"3,153,518"
2058,BKH,Black Hills Corporation,Utilities,Electric Utilities,USA,4.92B,24.32,79.95,-1.26%,"441,232"
2056,UL,The Unilever Group,Consumer Goods,Personal Products,United Kingdom,145.37B,24.3,56.11,-1.18%,"1,210,905"
2057,CAJ,Canon Inc.,Consumer Goods,Business Equipment,Japan,34.31B,24.3,25.35,2.34%,"1,428,463"
2054,AME,"AMETEK, Inc.",Industrial Goods,Diversified Machinery,USA,21.08B,24.27,91.11,-0.70%,"1,548,953"
2055,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,258.35M,24.27,15.63,-1.14%,"70,361"
2052,CASS,"Cass Information Systems, Inc.",Services,Business Services,USA,722.15M,24.24,50.08,-0.32%,"36,394"
2053,GRC,The Gorman-Rupp Company,Industrial Goods,Diversified Machinery,USA,863.43M,24.24,33.26,-1.66%,"40,821"
2051,EHC,Encompass Health Corporation,Healthcare,Hospitals,USA,7.72B,24.2,77.38,0.66%,"629,735"
2050,NHI,"National Health Investors, Inc.",Financial,REIT - Healthcare Facilities,USA,3.92B,24.14,88.59,-0.18%,"306,125"
