No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1551,TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Technology,Diversified Communication Services,Indonesia,27.29B,18.13,26.81,1.40%,"144,248"
1552,AIN,Albany International Corp.,Industrial Goods,Textile Industrial,USA,2.39B,18.13,74.29,-0.46%,"186,043"
1550,GBCI,"Glacier Bancorp, Inc.",Financial,Regional - Pacific Banks,USA,4.01B,18.12,43.19,-1.84%,"177,646"
1548,LEG,"Leggett & Platt, Incorporated",Consumer Goods,Home Furnishings & Fixtures,USA,5.86B,18.11,44.65,-1.19%,"966,400"
1549,RLGT,"Radiant Logistics, Inc.",Services,Air Delivery & Freight Services,USA,240.74M,18.11,4.69,-2.49%,"202,770"
1547,OPOF,Old Point Financial Corporation,Financial,Regional - Mid-Atlantic Banks,USA,143.89M,18.08,27.35,-4.02%,"2,636"
1546,MATX,"Matson, Inc.",Services,Shipping,USA,1.62B,18.07,37.92,-0.18%,"117,195"
1545,SGMS,Scientific Games Corporation,Services,Gaming Activities,USA,2.24B,18.06,23.75,0.13%,"1,265,316"
1544,GOLF,Acushnet Holdings Corp.,Services,Sporting Goods Stores,USA,2.26B,18.05,29.83,-1.58%,"187,674"
1542,SP,SP Plus Corporation,Services,Management Services,USA,867.96M,18.03,38.27,-6.66%,"212,235"
1543,RYAAY,Ryanair Holdings plc,Services,Regional Airlines,Ireland,20.12B,18.03,90.65,0.15%,"357,161"
1539,ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,USA,275.97M,18.01,36.36,-0.38%,"5,828"
1540,PBR-A,Petroleo Brasileiro S.A. - Petrobras,Basic Materials,Oil & Gas Drilling & Exploration,Brazil,86.22B,18.01,13.22,-2.44%,"7,491,091"
1541,VALE,Vale S.A.,Basic Materials,Industrial Metals & Minerals,Brazil,60.94B,18.01,11.42,-3.63%,"39,306,834"
1538,JCTCF,Jewett-Cameron Trading Company Ltd.,Industrial Goods,"Lumber, Wood Production",USA,26.95M,18,7.81,0.01%,"6,029"
1536,PCQ,PIMCO California Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,359.14M,17.97,19.08,0.10%,"27,008"
1537,HRTG,"Heritage Insurance Holdings, Inc.",Financial,Property & Casualty Insurance,USA,361.02M,17.97,12.33,0.98%,"96,641"
1535,CAG,"Conagra Brands, Inc.",Consumer Goods,Processed & Packaged Goods,USA,14.36B,17.96,29.59,-0.97%,"3,026,923"
1534,PEP,"PepsiCo, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,203.17B,17.95,145.85,0.48%,"4,269,699"
1533,TU,TELUS Corporation,Technology,Wireless Communications,Canada,24.04B,17.94,39.24,0.00%,"542,761"
1532,MHH,"Mastech Digital, Inc.",Services,Staffing & Outsourcing Services,USA,195.17M,17.93,17.84,2.53%,"77,762"
1530,UHS,"Universal Health Services, Inc.",Healthcare,Hospitals,USA,12.64B,17.91,142.72,1.92%,"467,537"
1531,LECO,"Lincoln Electric Holdings, Inc.",Industrial Goods,Small Tools & Accessories,USA,5.42B,17.91,88.14,-1.79%,"339,134"
1528,PLCE,"The Children's Place, Inc.",Services,Apparel Stores,USA,1.05B,17.88,69.18,-3.57%,"641,135"
1529,AVX,AVX Corporation,Technology,Diversified Electronics,USA,3.68B,17.88,21.69,5.50%,"5,970,604"
1527,DE,Deere & Company,Industrial Goods,Farm & Construction Machinery,USA,56.75B,17.86,177.43,7.00%,"5,888,586"
1525,KALU,Kaiser Aluminum Corporation,Basic Materials,Aluminum,USA,1.67B,17.85,104.83,-2.38%,"318,259"
1526,WEBK,"Wellesley Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,109.07M,17.85,41.95,-0.33%,33
1524,MRC,MRC Global Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,875.53M,17.84,9.74,-2.21%,"780,403"
1520,CHRW,"C.H. Robinson Worldwide, Inc.",Services,Air Delivery & Freight Services,USA,10.10B,17.83,74.55,-0.36%,"1,494,115"
1521,TEF,"Telefonica, S.A.",Technology,Telecom Services - Foreign,Spain,34.10B,17.83,6.58,-2.52%,"2,348,624"
1522,TRP,TC Energy Corporation,Basic Materials,Oil & Gas Pipelines,Canada,53.69B,17.83,57.42,0.12%,"1,439,040"
1523,LSI,"Life Storage, Inc.",Financial,REIT - Industrial,USA,5.47B,17.83,117.5,0.31%,"316,210"
1519,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,9.80B,17.81,92.43,-1.99%,"2,256,931"
1517,CRH,CRH plc,Industrial Goods,Cement,Ireland,29.45B,17.8,37.6,-0.66%,"439,691"
1518,HII,"Huntington Ingalls Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,9.82B,17.8,236.02,-0.59%,"235,409"
1514,MMI,"Marcus & Millichap, Inc.",Financial,Real Estate Development,USA,1.44B,17.79,37.12,1.12%,"135,461"
1515,GSK,GlaxoSmithKline plc,Healthcare,Drug Manufacturers - Major,United Kingdom,107.66B,17.79,43.08,0.75%,"3,822,310"
1516,DVA,DaVita Inc.,Healthcare,Specialized Health Services,USA,10.61B,17.79,84.09,-0.66%,"754,881"
1513,DISCB,"Discovery, Inc.",Services,Entertainment - Diversified,USA,257.21M,17.76,39.5,14.91%,238
1512,TRS,TriMas Corporation,Industrial Goods,Industrial Equipment & Components,USA,1.35B,17.75,29.65,0.68%,"91,593"
1509,ORCL,Oracle Corporation,Technology,Application Software,USA,174.89B,17.73,54.68,-1.50%,"9,006,730"
1510,PSEC,Prospect Capital Corporation,Financial,Asset Management,USA,2.40B,17.73,6.53,-0.23%,"1,539,012"
1511,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Chemicals,USA,8.79B,17.73,39.35,-0.33%,"2,041,125"
1508,CLCT,"Collectors Universe, Inc.",Services,Business Services,USA,231.91M,17.72,24.75,0.00%,"39,277"
1506,R,"Ryder System, Inc.",Services,Rental & Leasing Services,USA,2.44B,17.71,40.78,-0.66%,"848,810"
1507,WB,Weibo Corporation,Technology,Internet Information Providers,China,9.86B,17.71,43.28,-1.03%,"1,469,320"
1505,HLF,Herbalife Nutrition Ltd.,Consumer Goods,Personal Products,Cayman Islands,5.51B,17.69,37.45,-1.06%,"1,145,328"
1503,RHP,"Ryman Hospitality Properties, Inc.",Financial,REIT - Hotel/Motel,USA,4.83B,17.68,89,-0.59%,"464,960"
1504,KTB,"Kontoor Brands, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,2.16B,17.68,38.78,-0.59%,"535,392"
1501,PE,"Parsley Energy, Inc.",Basic Materials,Independent Oil & Gas,USA,6.31B,17.67,16.75,-1.82%,"7,051,768"
1502,PWR,"Quanta Services, Inc.",Industrial Goods,General Contractors,USA,5.74B,17.67,40.02,1.52%,"1,072,686"
1500,GPC,Genuine Parts Company,Services,Auto Parts Stores,USA,14.05B,17.66,96.21,-3.41%,"2,624,539"
1499,SCSC,"ScanSource, Inc.",Technology,Technical & System Software,USA,791.25M,17.64,31.25,-2.10%,"67,978"
1498,RNGR,"Ranger Energy Services, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,112.07M,17.63,7,-0.71%,537
1497,XOM,Exxon Mobil Corporation,Basic Materials,Major Integrated Oil & Gas,USA,251.34B,17.61,59.13,-1.22%,"20,050,229"
1496,PII,Polaris Inc.,Consumer Goods,Recreational Vehicles,USA,5.64B,17.59,91.43,-3.27%,"772,088"
1495,AIT,"Applied Industrial Technologies, Inc.",Services,Industrial Equipment Wholesale,USA,2.61B,17.58,67.09,-0.86%,"422,737"
1494,JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Goods,Processed & Packaged Goods,USA,897.11M,17.56,79.18,-0.11%,"28,162"
1492,AMNB,American National Bankshares Inc.,Financial,Regional - Mid-Atlantic Banks,USA,398.87M,17.55,35.55,-2.15%,"16,703"
1493,AVA,Avista Corporation,Utilities,Diversified Utilities,USA,3.39B,17.55,51.19,-0.72%,"398,070"
1489,L,Loews Corporation,Financial,Property & Casualty Insurance,USA,15.40B,17.54,53.63,-0.48%,"1,093,215"
1490,AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Other,USA,863.36M,17.54,18.28,-1.03%,"174,509"
1491,MPX,Marine Products Corporation,Consumer Goods,Recreational Vehicles,USA,499.16M,17.54,14.72,0.14%,"11,055"
1487,BMCH,"BMC Stock Holdings, Inc.",Industrial Goods,General Building Materials,USA,2.07B,17.53,30.53,-1.45%,"496,342"
1488,IRBT,iRobot Corporation,Consumer Goods,Appliances,USA,1.48B,17.53,52.14,0.15%,"940,711"
1486,STRL,"Sterling Construction Company, Inc.",Industrial Goods,Heavy Construction,USA,414.90M,17.52,15,0.60%,"86,240"
1485,XELB,"Xcel Brands, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,29.30M,17.49,1.47,4.96%,"15,226"
1484,CQP,"Cheniere Energy Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,17.57B,17.47,36.12,-1.47%,"173,140"
1482,GDOT,Green Dot Corporation,Financial,Credit Services,USA,1.84B,17.45,36.2,-2.40%,"990,987"
1483,AWF,AllianceBernstein Global High Income Fund,Financial,Closed-End Fund - Debt,USA,1.08B,17.45,12.51,0.00%,"384,307"
1480,SIFY,Sify Technologies Limited,Technology,Internet Service Providers,India,219.20M,17.43,1.22,-4.69%,"71,648"
1481,TRWH,"Twin River Worldwide Holdings, Inc.",Services,Resorts & Casinos,USA,1.01B,17.43,29.49,-0.41%,"129,398"
1479,FMAO,"Farmers & Merchants Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,324.08M,17.41,28.01,-1.72%,"9,255"
1478,IEC,IEC Electronics Corp.,Technology,Printed Circuit Boards,USA,83.16M,17.4,7.95,1.40%,"32,091"
1477,VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostic Substances,USA,338.62M,17.39,7.74,-2.15%,"479,184"
1476,WPP,WPP plc,Services,Advertising Agencies,USA,15.42B,17.38,62.58,-1.62%,"99,390"
1475,ADM,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,24.71B,17.37,43.9,-0.75%,"2,645,811"
1474,BMRC,Bank of Marin Bancorp,Financial,Regional - Pacific Banks,USA,589.59M,17.36,43.13,-0.85%,"19,134"
1473,EURN,Euronav NV,Services,Shipping,Belgium,2.05B,17.35,9.54,-1.45%,"1,274,509"
1471,OFC,Corporate Office Properties Trust,Financial,REIT - Office,USA,3.25B,17.34,29.63,-0.34%,"388,434"
1472,TECD,Tech Data Corporation,Services,Computers Wholesale,USA,5.11B,17.34,144.23,0.01%,"354,752"
1470,VRS,Verso Corporation,Consumer Goods,Paper & Paper Products,USA,630.79M,17.32,18.1,-3.47%,"257,214"
1468,SCHW,The Charles Schwab Corporation,Financial,Investment Brokerage - National,USA,59.30B,17.31,46.19,-4.92%,"13,260,647"
1469,SWM,"Schweitzer-Mauduit International, Inc.",Consumer Goods,Paper & Paper Products,USA,1.07B,17.31,34.15,1.82%,"516,299"
1465,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.42B,17.3,42.97,-0.76%,"250,103"
1466,AMGN,Amgen Inc.,Healthcare,Biotechnology,USA,131.15B,17.3,222.79,0.29%,"2,034,309"
1467,NHC,National HealthCare Corporation,Healthcare,Long-Term Care Facilities,USA,1.29B,17.3,83.66,0.70%,"44,594"
1464,EQBK,"Equity Bancshares, Inc.",Financial,Regional - Midwest Banks,USA,433.09M,17.29,28.05,-0.74%,"19,375"
1463,CZNC,Citizens & Northern Corporation,Financial,Regional - Mid-Atlantic Banks,USA,369.01M,17.27,26.32,-0.49%,"6,881"
1462,FIX,"Comfort Systems USA, Inc.",Industrial Goods,General Contractors,USA,1.83B,17.25,48.85,-0.47%,"183,301"
1461,AROC,"Archrock, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.24B,17.24,8.24,-7.21%,"1,361,237"
1460,KHC,The Kraft Heinz Company,Consumer Goods,Food - Major Diversified,USA,34.39B,17.23,27.26,-0.58%,"6,696,083"
1459,HESM,Hess Midstream LP,Basic Materials,Oil & Gas Equipment & Services,USA,954.97M,17.22,20.97,-1.73%,"157,872"
1456,HUBG,"Hub Group, Inc.",Services,Air Delivery & Freight Services,USA,1.92B,17.19,55.01,-1.29%,"139,341"
1457,AZZ,AZZ Inc.,Industrial Goods,Diversified Machinery,USA,1.15B,17.19,43.66,0.32%,"82,381"
1458,PERI,Perion Network Ltd.,Technology,Business Software & Services,Israel,207.65M,17.19,8.39,-2.89%,"526,780"
1455,CIG-C,Companhia Energetica de Minas Gerais,Utilities,Diversified Utilities,Brazil,5.34B,17.18,3.66,-6.39%,368
1454,KNOP,KNOT Offshore Partners LP,Services,Shipping,United Kingdom,619.27M,17.17,18.58,-1.59%,"114,211"
1452,MRO,Marathon Oil Corporation,Basic Materials,Independent Oil & Gas,USA,8.44B,17.14,10.11,-1.37%,"18,964,539"
1453,SLCT,"Select Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,214.29M,17.14,11.71,0.52%,"17,921"
1451,WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,USA,8.23B,17.13,62.2,-1.89%,"796,147"
1450,BXMT,"Blackstone Mortgage Trust, Inc.",Financial,Mortgage Investment,USA,5.45B,17.12,40.27,-0.59%,"1,678,614"
1448,FCT,First Trust Senior Floating Rate Income Fund II,Financial,Closed-End Fund - Debt,USA,335.58M,17.1,12.57,0.08%,"90,097"
1449,STWD,"Starwood Property Trust, Inc.",Financial,Mortgage Investment,USA,7.31B,17.1,25.98,-0.08%,"1,394,212"
1446,PGP,PIMCO Global StocksPLUS & Income Fund,Financial,Closed-End Fund - Foreign,USA,135.77M,17,12.48,0.40%,"61,372"
1447,WWW,"Wolverine World Wide, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,2.54B,17,31.22,-2.98%,"428,135"
1443,SENEA,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,362.40M,16.99,39.65,0.41%,"9,344"
1444,NEM,Newmont Corporation,Basic Materials,Gold,USA,40.48B,16.99,49.44,2.79%,"9,661,873"
1445,WSM,"Williams-Sonoma, Inc.",Services,Home Furnishing Stores,USA,5.71B,16.99,73.67,-0.63%,"672,662"
1442,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.61B,16.97,97.21,-0.64%,"391,787"
1441,AXP,American Express Company,Financial,Credit Services,USA,109.67B,16.89,134.9,-1.23%,"3,073,904"
1440,SMP,"Standard Motor Products, Inc.",Consumer Goods,Auto Parts,USA,1.16B,16.88,50.65,-1.75%,"113,986"
1438,CB,Chubb Limited,Financial,Property & Casualty Insurance,USA,74.33B,16.87,163.75,0.37%,"1,264,962"
1439,CHU,China Unicom (Hong Kong) Limited,Technology,Wireless Communications,Hong Kong,26.25B,16.87,8.57,-0.46%,"269,670"
1435,LAZ,Lazard Ltd,Financial,Asset Management,Bermuda,4.73B,16.85,41.42,-1.29%,"928,236"
1436,NAV,Navistar International Corporation,Consumer Goods,Trucks & Other Vehicles,USA,3.70B,16.85,37.36,-0.77%,"651,163"
1437,GLU,The Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,105.14M,16.85,19.58,-0.50%,"28,521"
1433,MXF,"The Mexico Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,208.57M,16.81,13.9,-1.56%,"31,397"
1434,CCU,Compania Cervecerias Unidas S.A.,Consumer Goods,Beverages - Brewers,Chile,3.29B,16.81,17.28,-0.63%,"331,617"
1432,CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,USA,197.86B,16.8,46.29,-1.18%,"19,825,729"
1431,PLIN,"China Xiangtai Food Co., Ltd.",Consumer Goods,Processed & Packaged Goods,China,65.85M,16.78,3.07,18.99%,"293,290"
1430,CNK,"Cinemark Holdings, Inc.",Services,"Movie Production, Theaters",USA,3.44B,16.77,29.14,-10.81%,"7,208,697"
1428,VBTX,"Veritex Holdings, Inc.",Financial,Regional - Southwest  Banks,USA,1.47B,16.7,28.21,-0.63%,"1,182,813"
1429,SCD,LMP Capital and Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,276.04M,16.7,15.35,-1.22%,"133,442"
1427,AGNC,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.52B,16.68,19.26,-1.83%,"8,569,126"
1425,PLAY,"Dave & Buster's Entertainment, Inc.",Services,Restaurants,USA,1.41B,16.67,46.6,0.65%,"341,686"
1426,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Investment,USA,480.59M,16.67,7.97,0.50%,"60,523"
1420,HTBI,"HomeTrust Bancshares, Inc.",Financial,Regional - Northeast Banks,USA,474.52M,16.62,26.87,-0.44%,"23,254"
1421,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,44.79M,16.62,2.86,4.70%,"4,713"
1422,RTLR,Rattler Midstream LP,Basic Materials,Independent Oil & Gas,USA,2.35B,16.62,15.44,-1.47%,"327,611"
1423,AZO,"AutoZone, Inc.",Services,Auto Parts Stores,USA,25.52B,16.62,1068.03,-1.34%,"208,412"
1424,PBR,Petroleo Brasileiro S.A. - Petrobras,Basic Materials,Oil & Gas Drilling & Exploration,Brazil,89.04B,16.62,14.03,-2.57%,"22,544,977"
1417,EOS,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,919.16M,16.61,18.7,-0.53%,"96,933"
1418,DLTH,Duluth Holdings Inc.,Services,Apparel Stores,USA,261.39M,16.61,7.84,-2.61%,"254,856"
1419,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,114.98M,16.61,6.13,2.34%,"58,804"
1416,SFM,"Sprouts Farmers Market, Inc.",Services,Grocery Stores,USA,2.13B,16.58,17.99,12.12%,"9,681,543"
1415,GILD,"Gilead Sciences, Inc.",Healthcare,Biotechnology,USA,88.31B,16.56,69.7,4.03%,"22,258,485"
1414,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,China,1.99B,16.54,16.01,0.95%,"6,987,120"
1413,BXG,Bluegreen Vacations Corporation,Services,Resorts & Casinos,USA,718.54M,16.52,9.55,1.49%,"12,793"
1412,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.90B,16.51,44.24,3.05%,"1,660,553"
1411,EXC,Exelon Corporation,Utilities,Diversified Utilities,USA,48.53B,16.5,49.72,-0.26%,"7,025,531"
1409,PRI,"Primerica, Inc.",Financial,Life Insurance,USA,5.47B,16.49,132.33,-2.98%,"141,171"
1410,SGB,Southwest Georgia Financial Corporation,Financial,Regional - Mid-Atlantic Banks,USA,87.54M,16.49,34.33,0.00%,0
1408,OPRA,Opera Limited,Technology,Internet Information Providers,Norway,773.02M,16.47,6.85,-0.58%,"465,964"
1407,ACU,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,82.08M,16.41,24.28,-0.88%,"4,395"
1404,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,433.49M,16.4,19.74,-1.13%,"65,464"
1405,ALOT,"AstroNova, Inc.",Technology,Computer Peripherals,USA,88.75M,16.4,12.43,-1.74%,"19,670"
1406,RCI,Rogers Communications Inc.,Technology,Wireless Communications,Canada,24.93B,16.4,49.22,-0.95%,"292,389"
1403,SKX,"Skechers U.S.A., Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,5.93B,16.37,36.9,-3.35%,"1,980,175"
1402,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,42.88M,16.34,1.34,0.00%,"68,126"
1399,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.17B,16.32,67.5,0.00%,"71,908"
1400,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,7.00B,16.32,74.33,-0.72%,"471,353"
1401,SPH,"Suburban Propane Partners, L.P.",Utilities,Gas Utilities,USA,1.31B,16.32,21.17,-0.75%,"376,315"
1397,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,742.18M,16.29,4.17,3.47%,"1,638,190"
1398,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,607.27M,16.29,25.71,-1.76%,"19,578"
1396,WIT,Wipro Limited,Technology,Information Technology Services,India,19.50B,16.28,3.81,-0.26%,"1,269,255"
1395,JW-A,"John Wiley & Sons, Inc.",Services,Publishing - Books,USA,2.40B,16.25,41.51,-2.05%,"147,612"
1394,PLUS,ePlus inc.,Technology,Application Software,USA,1.17B,16.23,85.72,-0.60%,"27,606"
1391,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,208.53B,16.18,45.82,-0.43%,"20,568,033"
1392,EPM,Evolution Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,164.85M,16.18,5,-2.72%,"269,510"
1393,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,1.04B,16.18,37.9,0.19%,"52,917"
1390,MLVF,"Malvern Bancorp, Inc.",Financial,Savings & Loans,USA,162.70M,16.16,20.7,-0.96%,"7,055"
1389,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.89B,16.12,110.14,-0.92%,"428,846"
1388,MOG-A,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,2.90B,16.11,85.27,1.08%,"249,556"
1386,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,43.31M,16.1,12.41,0.28%,"1,440"
1387,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.61B,16.1,89.47,-1.58%,"188,232"
1385,TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,USA,1.30B,16.09,86.53,-0.56%,"58,581"
1384,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,782.86M,16.08,19.66,1.13%,"29,661"
1382,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,669.04M,16.07,17.98,-0.28%,"136,164"
1383,ESBK,Elmira Savings Bank,Financial,Regional - Northeast Banks,USA,56.08M,16.07,16.04,0.74%,607
1380,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.44B,16.06,93.65,0.88%,"41,507"
1381,DISH,DISH Network Corporation,Services,CATV Systems,USA,21.41B,16.06,40.73,-0.66%,"2,386,873"
1379,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,198.66M,16.05,14.77,-1.86%,"25,030"
1378,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,5.05B,16.04,89.71,0.46%,"500,424"
1376,DIOD,Diodes Incorporated,Technology,Semiconductor - Integrated Circuits,USA,2.54B,16.02,47.34,-2.09%,"290,992"
1377,PATK,"Patrick Industries, Inc.",Industrial Goods,"Lumber, Wood Production",USA,1.50B,16.02,61.68,-1.58%,"147,427"
1375,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,437.84M,16.01,41.15,-1.39%,"15,352"
1373,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,23.41B,15.99,90.26,-1.82%,"1,872,764"
1374,PYN,PIMCO New York Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,57.55M,15.99,10.06,-0.98%,561
1371,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,311.11M,15.98,84.54,-0.90%,"4,041"
1372,ANTM,"Anthem, Inc.",Healthcare,Health Care Plans,USA,74.99B,15.98,294.71,0.26%,"1,086,876"
1370,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,841.43M,15.97,31.42,-2.69%,"178,992"
1369,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,492.48M,15.94,29.21,-0.65%,"16,309"
1367,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.69B,15.93,89.67,0.16%,"401,652"
1368,INT,World Fuel Services Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,2.37B,15.93,36.28,-3.97%,"541,798"
1364,RUTH,"Ruth's Hospitality Group, Inc.",Services,Restaurants,USA,655.44M,15.92,22.37,-6.13%,"1,738,354"
1365,SO,The Southern Company,Utilities,Electric Utilities,USA,72.90B,15.92,68.99,-1.17%,"5,379,625"
1366,AMX,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,57.18B,15.92,17.58,-0.11%,"2,683,167"
1363,USNA,"USANA Health Sciences, Inc.",Healthcare,Drug Related Products,USA,1.53B,15.91,70.46,-1.41%,"120,776"
1362,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,161.47M,15.9,33.02,-1.76%,"3,671"
1360,FNF,"Fidelity National Financial, Inc.",Financial,Surety & Title Insurance,USA,12.11B,15.87,43.9,-0.27%,"2,323,289"
1361,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.66B,15.87,37.9,-1.25%,"246,354"
1357,BBX,BBX Capital Corporation,Financial,Property Management,USA,382.31M,15.85,3.93,2.08%,"128,994"
1358,TGE,"Tallgrass Energy, LP",Basic Materials,Oil & Gas Equipment & Services,USA,6.28B,15.85,22.32,0.00%,"504,366"
1359,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,142.46M,15.85,21.72,0.60%,"17,186"
1354,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,162.09M,15.84,8.71,-1.47%,"2,618"
1355,TCO,"Taubman Centers, Inc.",Financial,REIT - Retail,USA,3.25B,15.84,53.15,-0.04%,"2,879,685"
1356,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,61.22M,15.84,6.78,1.19%,"22,901"
1353,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,12.97B,15.82,107.98,-0.84%,"651,050"
1350,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,638.12M,15.81,17.67,-0.45%,"90,787"
1351,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,284.21M,15.81,5.96,0.34%,"106,276"
1352,MED,"Medifast, Inc.",Services,"Specialty Retail, Other",USA,1.13B,15.81,95.98,-5.39%,"357,940"
1349,PPC,Pilgrim's Pride Corporation,Consumer Goods,Food - Major Diversified,USA,6.14B,15.8,24.24,-4.57%,"1,581,676"
1348,EQH,"Equitable Holdings, Inc.",Financial,Insurance Brokers,USA,13.12B,15.78,26.7,-1.66%,"2,498,084"
1347,HDS,"HD Supply Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,7.08B,15.77,43.01,-0.02%,"812,959"
1342,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,132.37M,15.76,8.95,4.68%,"11,280"
1343,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.28B,15.76,20.06,-3.56%,"166,502"
1344,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,15.81B,15.76,103.24,-1.47%,"30,550"
1345,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,642.75M,15.76,91.43,-0.24%,"24,334"
1346,WILC,G. Willi-Food International Ltd.,Consumer Goods,Food - Major Diversified,Israel,176.34M,15.76,13.4,1.90%,"5,934"
1340,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,86.48M,15.74,14.78,0.56%,"2,723"
1341,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,159.30M,15.74,17.68,-1.12%,"7,386"
1339,DDF,"Delaware Investments Dividend and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,119.94M,15.73,15.6,0.13%,"13,827"
