No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2612,ADC,Agree Realty Corporation,Financial,Property Management,USA,3.23B,43.19,76.67,-2.09%,"601,574"
2610,ZTS,Zoetis Inc.,Healthcare,Drugs - Generic,USA,64.62B,43.16,134.82,-2.58%,"2,232,626"
2611,VAR,"Varian Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,12.10B,43.16,131.98,-2.63%,"1,104,235"
2609,ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,691.94M,43.1,57.71,-1.74%,"67,230"
2608,NUAN,"Nuance Communications, Inc.",Technology,Application Software,USA,6.30B,43,22.1,-3.13%,"6,788,423"
2607,ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,123.05B,42.92,284.59,-2.00%,"1,161,907"
2606,CHDN,Churchill Downs Incorporated,Services,Gaming Activities,USA,6.07B,42.88,150.24,-4.22%,"288,677"
2605,WAB,Wabtec Corporation,Services,Railroads,USA,13.96B,42.87,72.54,-2.36%,"1,278,673"
2604,ROIC,Retail Opportunity Investments Corp.,Financial,REIT - Retail,USA,1.90B,42.83,16.49,-2.77%,"1,060,346"
2603,OLP,"One Liberty Properties, Inc.",Financial,REIT - Diversified,USA,539.66M,42.6,27.01,-2.00%,"38,283"
2602,PARR,"Par Pacific Holdings, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,931.30M,42.58,17.8,-4.25%,"386,443"
2601,AMRK,"A-Mark Precious Metals, Inc.",Financial,Investment Brokerage - National,USA,64.19M,42.45,9.17,0.22%,"19,819"
2600,ZTR,Virtus Total Return Fund Inc.,Financial,Closed-End Fund - Equity,USA,272.03M,42.42,11.03,-5.81%,"500,297"
2599,SAP,SAP SE,Technology,Application Software,Germany,158.64B,42.4,127.78,-2.40%,"832,642"
2598,OPB,Opus Bank,Financial,Money Center Banks,USA,941.15M,42.37,25.97,-3.81%,"515,008"
2597,STFC,State Auto Financial Corporation,Financial,Property & Casualty Insurance,USA,1.23B,42.3,28.38,-2.97%,"37,396"
2596,PRSP,Perspecta Inc.,Technology,Information Technology Services,USA,3.99B,42.28,24.44,-2.63%,"1,806,066"
2595,HURN,Huron Consulting Group Inc.,Services,Management Services,USA,1.44B,42.21,62.17,-4.13%,"225,640"
2594,RGLD,"Royal Gold, Inc.",Basic Materials,Gold,USA,7.03B,42.16,107.34,-2.58%,"723,843"
2593,MSTR,MicroStrategy Incorporated,Technology,Application Software,USA,1.41B,42.01,140.05,-4.00%,"97,577"
2592,PKI,"PerkinElmer, Inc.",Healthcare,Medical Laboratories & Research,USA,9.57B,41.99,85.75,-3.24%,"600,312"
2591,WEN,The Wendy's Company,Services,Restaurants,USA,5.21B,41.97,22.96,-1.84%,"5,383,449"
2590,EGP,"EastGroup Properties, Inc.",Financial,REIT - Industrial,USA,5.27B,41.96,135.23,-3.10%,"194,751"
2589,TTGT,"TechTarget, Inc.",Technology,Internet Information Providers,USA,717.64M,41.9,24.97,-3.74%,"232,984"
2588,ENPH,"Enphase Energy, Inc.",Technology,Semiconductor Equipment & Materials,USA,6.19B,41.79,50.9,-7.89%,"11,292,083"
2587,LTM,LATAM Airlines Group S.A.,Services,Regional Airlines,USA,4.65B,41.73,7.72,-5.28%,"991,255"
2586,VVR,Invesco Senior Income Trust,Financial,Closed-End Fund - Debt,USA,757.95M,41.68,4.21,-0.94%,"1,307,656"
2585,CHEF,"The Chefs' Warehouse, Inc.",Services,Food Wholesale,USA,1.01B,41.51,33,-4.15%,"212,325"
2584,ALGN,"Align Technology, Inc.",Healthcare,Medical Appliances & Equipment,USA,18.95B,41.5,229.61,-4.37%,"1,133,026"
2583,EXFO,EXFO Inc.,Technology,Communication Equipment,Canada,207.32M,41.48,3.65,-8.29%,"242,237"
2581,SUM,"Summit Materials, Inc.",Industrial Goods,General Building Materials,USA,2.46B,41.46,21.02,-5.91%,"997,481"
2582,BXP,"Boston Properties, Inc.",Financial,REIT - Office,USA,21.33B,41.46,136.75,-5.26%,"1,064,687"
2580,DAR,Darling Ingredients Inc.,Industrial Goods,Waste Management,USA,4.37B,41.39,26.45,-4.27%,"1,083,739"
2579,SHEN,Shenandoah Telecommunications Company,Technology,Telecom Services - Domestic,USA,2.35B,41.28,46.32,-4.44%,"164,515"
2578,AEIS,"Advanced Energy Industries, Inc.",Technology,Diversified Electronics,USA,2.41B,41.23,60.52,-3.89%,"344,343"
2577,PDCO,"Patterson Companies, Inc.",Services,Medical Equipment Wholesale,USA,2.23B,41.2,23.4,0.09%,"1,491,811"
2576,GEOS,Geospace Technologies Corporation,Basic Materials,Oil & Gas Equipment & Services,USA,183.33M,41.19,13.55,-2.87%,"83,096"
2575,MGP,MGM Growth Properties LLC,Financial,REIT - Hotel/Motel,USA,13.13B,41.15,31.77,-3.41%,"1,268,004"
2574,ACMR,"ACM Research, Inc.",Technology,Semiconductor Equipment & Materials,USA,751.50M,41.07,37.5,-1.99%,"526,413"
2573,MEDP,"Medpace Holdings, Inc.",Healthcare,Medical Laboratories & Research,USA,3.69B,41.06,101.95,2.96%,"690,201"
2572,GRFS,"Grifols, S.A.",Healthcare,Drug Manufacturers - Major,Spain,16.76B,40.87,24.5,-0.97%,"1,905,593"
2571,YORW,The York Water Company,Utilities,Water Utilities,USA,599.94M,40.76,46.22,-1.76%,"34,038"
2570,AU,AngloGold Ashanti Limited,Basic Materials,Gold,South Africa,8.69B,40.72,20.85,-7.25%,"6,119,071"
2569,MLM,"Martin Marietta Materials, Inc.",Industrial Goods,General Building Materials,USA,15.34B,40.7,239.13,-4.15%,"800,117"
2568,APT,"Alpha Pro Tech, Ltd.",Industrial Goods,General Building Materials,Canada,118.90M,40.65,10,40.06%,"19,164,425"
2567,ERII,"Energy Recovery, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,563.89M,40.64,10.12,-2.50%,"235,138"
2566,MUR,Murphy Oil Corporation,Basic Materials,Independent Oil & Gas,USA,3.18B,40.55,19.91,-5.42%,"2,014,641"
2564,AKR,Acadia Realty Trust,Financial,Property Management,USA,2.14B,40.48,24.69,-2.26%,"621,112"
2565,PSB,"PS Business Parks, Inc.",Financial,REIT - Diversified,USA,4.37B,40.48,159.83,-3.72%,"139,599"
2563,TRVG,trivago N.V.,Technology,Internet Information Providers,Germany,772.21M,40.38,2.1,-1.41%,"318,478"
2562,CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,USA,8.47B,40.36,46.94,-3.89%,"1,166,759"
2561,BMI,"Badger Meter, Inc.",Technology,Scientific & Technical Instruments,USA,1.92B,40.33,65.14,-4.23%,"197,895"
2560,GOOS,Canada Goose Holdings Inc.,Consumer Goods,Textile - Apparel Clothing,Canada,1.62B,40.31,27.53,-6.71%,"2,749,296"
2559,STOR,STORE Capital Corporation,Financial,REIT - Diversified,USA,8.55B,40.27,37.05,-2.88%,"1,968,100"
2558,AGCO,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,4.77B,40.25,64.2,-4.90%,"764,228"
2557,FTAI,Fortress Transportation and Infrastructure Investors LLC,Services,Rental & Leasing Services,USA,1.66B,40.23,19.03,-3.16%,"743,667"
2556,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,3.40B,40.16,97.22,-2.81%,"82,590"
2554,BZUN,Baozun Inc.,Services,Catalog & Mail Order Houses,China,1.92B,40.12,31.25,-0.83%,"1,215,676"
2555,ABT,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,145.13B,40.12,81.13,-4.14%,"6,999,271"
2552,MORN,"Morningstar, Inc.",Technology,Information & Delivery Services,USA,6.77B,40.08,155.18,-2.46%,"53,322"
2553,ILMN,"Illumina, Inc.",Healthcare,Biotechnology,USA,40.29B,40.08,269.95,-3.97%,"1,427,463"
2551,PRLB,"Proto Labs, Inc.",Industrial Goods,Machine Tools & Accessories,USA,2.56B,40.07,94.32,-2.76%,"249,227"
2550,MKSI,"MKS Instruments, Inc.",Technology,Scientific & Technical Instruments,USA,5.74B,40.04,101.79,-2.96%,"467,105"
2549,AWR,American States Water Company,Utilities,Water Utilities,USA,3.23B,40,87.67,-1.85%,"232,236"
2548,ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - Major,USA,132.08B,39.94,89.18,-4.25%,"11,015,486"
2547,SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,USA,51.81B,39.89,550.96,-2.85%,"843,432"
2546,TECH,Bio-Techne Corporation,Healthcare,Biotechnology,USA,7.68B,39.84,197.64,-1.97%,"214,736"
2544,POLA,"Polar Power, Inc.",Technology,Communication Equipment,USA,28.22M,39.83,2.71,-3.09%,"47,741"
2545,USDP,USD Partners LP,Basic Materials,Oil & Gas Equipment & Services,USA,258.61M,39.83,9.48,-2.47%,"91,257"
2543,BF-B,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,31.74B,39.8,66.23,-2.11%,"892,152"
2542,THRM,Gentherm Incorporated,Consumer Goods,Auto Parts,USA,1.47B,39.74,44.99,-2.77%,"200,308"
2541,HIW,"Highwoods Properties, Inc.",Financial,REIT - Office,USA,5.19B,39.7,50.14,-2.05%,"724,831"
2540,MEET,"The Meet Group, Inc.",Technology,Internet Information Providers,USA,408.26M,39.68,5.64,-8.37%,"2,080,874"
2539,GMRE,Global Medical REIT Inc.,Conglomerates,Conglomerates,USA,643.95M,39.47,14.8,-5.13%,"564,315"
2538,ESRT,"Empire State Realty Trust, Inc.",Financial,REIT - Diversified,USA,2.36B,39.42,12.81,-3.32%,"1,055,154"
2537,NWL,Newell Brands Inc.,Consumer Goods,Housewares & Accessories,USA,7.46B,39.33,17.03,-6.63%,"6,985,866"
2536,AIRG,"Airgain, Inc.",Technology,Communication Equipment,USA,78.58M,39.27,8.56,-5.83%,"83,861"
2535,FIVE,"Five Below, Inc.",Services,"Specialty Retail, Other",USA,6.10B,39.19,107.18,-2.57%,"1,868,620"
2534,INTG,The InterGroup Corporation,Financial,Property Management,USA,82.44M,39.17,36,-0.41%,406
2533,SNY,Sanofi,Healthcare,Drug Manufacturers - Major,France,122.08B,39.15,49.01,-1.67%,"2,475,395"
2532,WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,USA,2.49B,39.1,178.99,-1.28%,"81,159"
2531,DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,947.54M,38.86,71.03,-2.54%,"153,338"
2530,MAC,The Macerich Company,Financial,REIT - Retail,USA,3.33B,38.82,22.13,-3.36%,"3,543,309"
2529,PCF,High Income Securities Fund,Financial,Closed-End Fund - Debt,USA,50.75M,38.81,9.12,-3.59%,"62,561"
2528,AWK,"American Water Works Company, Inc.",Utilities,Water Utilities,USA,24.00B,38.79,133.09,-2.52%,"1,056,394"
2527,UBA,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,835.02M,38.7,21.98,-2.53%,"67,670"
2526,BV,"BrightView Holdings, Inc.",Industrial Goods,General Contractors,USA,1.60B,38.68,15.2,-0.98%,"208,102"
2525,DPZ,"Domino's Pizza, Inc.",Services,Restaurants,USA,15.13B,38.51,368.66,1.56%,"2,409,471"
2523,MCHP,Microchip Technology Incorporated,Technology,Semiconductor - Broad Line,USA,23.95B,38.47,97.18,-2.95%,"2,706,697"
2524,EVRI,Everi Holdings Inc.,Services,Gaming Activities,USA,1.06B,38.47,12.35,-11.28%,"1,497,825"
2522,USCR,"U.S. Concrete, Inc.",Industrial Goods,General Building Materials,USA,512.89M,38.43,30.17,-17.95%,"825,925"
2521,PAGS,PagSeguro Digital Ltd.,Financial,Credit Services,Brazil,11.34B,38.41,34.03,-1.87%,"1,798,664"
2520,MA,Mastercard Incorporated,Financial,Credit Services,USA,305.37B,38.26,302.89,-6.71%,"12,679,174"
2519,LOB,"Live Oak Bancshares, Inc.",Financial,Savings & Loans,USA,688.22M,38.25,16.79,-3.56%,"121,600"
2518,WHG,"Westwood Holdings Group, Inc.",Financial,Asset Management,USA,237.98M,38.18,26.65,-2.45%,"36,298"
2517,VIRT,"Virtu Financial, Inc.",Financial,Investment Brokerage - National,USA,3.43B,38.16,18.47,-1.02%,"1,051,988"
2516,XYL,Xylem Inc.,Industrial Goods,Diversified Machinery,USA,15.21B,38.12,84.33,-2.43%,"1,420,800"
2515,HLNE,Hamilton Lane Incorporated,Financial,Asset Management,USA,3.51B,38.11,66.51,-2.98%,"116,495"
2514,CLAR,Clarus Corporation,Consumer Goods,Sporting Goods,USA,380.66M,38.09,12.53,-4.06%,"72,461"
2513,FRHC,Freedom Holding Corp.,Financial,Asset Management,Kazakhstan,952.58M,38.06,16.25,0.00%,"125,351"
2512,TTWO,"Take-Two Interactive Software, Inc.",Technology,Multimedia & Graphics Software,USA,12.49B,38.02,110.97,-1.81%,"2,356,138"
2511,MRC,MRC Global Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,764.98M,37.98,9.19,-0.22%,"1,539,114"
2510,IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,USA,7.03B,37.93,127.05,-3.87%,"628,984"
2509,EL,The Estee Lauder Companies Inc.,Consumer Goods,Personal Products,USA,69.50B,37.79,191.43,-3.70%,"2,697,938"
2508,OFED,Oconee Federal Financial Corp.,Financial,Savings & Loans,USA,148.61M,37.76,25.98,-1.37%,42
2507,CUZ,Cousins Properties Incorporated,Financial,REIT - Diversified,USA,5.93B,37.72,39.87,-3.72%,"1,201,921"
2506,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,154.81M,37.71,11.35,-3.65%,"16,738"
2505,INCY,Incyte Corporation,Healthcare,Biotechnology,USA,17.15B,37.66,77.32,-1.97%,"2,107,899"
2504,SYK,Stryker Corporation,Healthcare,Medical Appliances & Equipment,USA,77.34B,37.63,206.31,-4.29%,"1,994,350"
2503,STRM,"Streamline Health Solutions, Inc.",Technology,Healthcare Information Services,USA,41.47M,37.51,1.35,-3.53%,"87,874"
2502,VAC,Marriott Vacations Worldwide Corporation,Services,Resorts & Casinos,USA,4.42B,37.49,103.02,-12.91%,"856,302"
2501,TTMI,"TTM Technologies, Inc.",Technology,Printed Circuit Boards,USA,1.44B,37.2,13.28,0.61%,"2,211,885"
2500,COST,Costco Wholesale Corporation,Services,"Discount, Variety Stores",USA,135.57B,37.09,304.87,-2.79%,"2,866,876"
2499,ESLT,Elbit Systems Ltd.,Industrial Goods,Aerospace/Defense Products & Services,Israel,6.49B,37.04,150.4,-3.40%,"15,756"
2498,VMW,"VMware, Inc.",Technology,Technical & System Software,USA,61.15B,37.01,147.04,-3.07%,"1,353,868"
2497,TCOM,Trip.com Group Limited,Services,Lodging,China,17.15B,36.99,30.15,-3.55%,"9,108,543"
2496,MTCH,"Match Group, Inc.",Technology,Internet Information Providers,USA,19.39B,36.96,67.75,-3.42%,"2,864,534"
2495,HEI-A,HEICO Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,7.10B,36.95,88.3,-6.99%,"527,077"
2494,ON,ON Semiconductor Corporation,Technology,Semiconductor - Broad Line,USA,7.88B,36.94,18.62,-3.77%,"9,422,145"
2493,KDP,Keurig Dr Pepper Inc.,Consumer Goods,Beverages - Soft Drinks,USA,40.41B,36.93,28.92,-0.75%,"3,443,906"
2492,BSMX,"Banco Santander Mexico, S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Financial,Foreign Regional Banks,Mexico,-,36.82,7.18,-2.45%,"347,386"
2491,PLD,"Prologis, Inc.",Financial,REIT - Industrial,USA,67.55B,36.78,91.7,-4.46%,"5,301,578"
2490,ECHO,"Echo Global Logistics, Inc.",Services,Trucking,USA,550.19M,36.75,20.25,-3.06%,"199,855"
2489,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,56.12B,36.62,194.78,-3.82%,"1,278,873"
2488,NNN,"National Retail Properties, Inc.",Financial,REIT - Diversified,USA,9.81B,36.54,57.15,-2.56%,"1,087,206"
2487,CVGW,"Calavo Growers, Inc.",Consumer Goods,Farm Products,USA,1.33B,36.53,76.05,0.07%,"219,340"
2485,AIRT,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,56.75M,36.45,19.5,0.05%,51
2486,AVAV,"AeroVironment, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,1.40B,36.45,59.42,-6.68%,"303,282"
2482,FTV,Fortive Corporation,Technology,Scientific & Technical Instruments,USA,23.91B,36.38,70.28,-3.13%,"2,602,007"
2483,TLI,Western Asset Corporate Loan Fund Inc.,Financial,Closed-End Fund - Debt,USA,100.88M,36.38,10.15,-0.29%,"65,139"
2484,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,16.50B,36.38,336.45,-3.07%,"316,560"
2481,SPE,"Special Opportunities Fund, Inc.",Financial,Closed-End Fund - Equity,USA,121.99M,36.33,14.35,-2.18%,"26,024"
2480,GFI,Gold Fields Limited,Basic Materials,Gold,South Africa,5.97B,36.31,7.08,-6.84%,"8,657,995"
2479,OTEX,Open Text Corporation,Technology,Application Software,Canada,12.08B,36.27,43.71,-2.76%,"467,225"
2478,CLDT,Chatham Lodging Trust,Financial,REIT - Hotel/Motel,USA,736.12M,36.24,15.8,-5.45%,"349,299"
2477,PPR,Voya Prime Rate Trust,Financial,Closed-End Fund - Debt,USA,749.29M,36.21,5.07,-0.20%,"1,822,021"
2476,TR,"Tootsie Roll Industries, Inc.",Consumer Goods,Confectioners,USA,2.23B,36.15,34.49,-0.46%,"104,157"
2475,WBT,"Welbilt, Inc.",Industrial Goods,Diversified Machinery,USA,1.87B,36.1,13.25,-1.12%,"3,156,352"
2473,FSB,"Franklin Financial Network, Inc.",Financial,Money Center Banks,USA,525.03M,36.06,35.19,-2.47%,"80,294"
2474,CR,Crane Co.,Industrial Goods,Diversified Machinery,USA,4.72B,36.06,77.68,-4.61%,"335,155"
2472,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,30.44B,36.05,178.11,-2.03%,"1,037,540"
2470,CHUY,"Chuy's Holdings, Inc.",Services,Restaurants,USA,389.10M,36.01,23.44,-3.30%,"141,328"
2471,RACE,Ferrari N.V.,Consumer Goods,Auto Manufacturers - Major,Italy,30.02B,36.01,161.51,-0.91%,"761,868"
2469,PVG,Pretium Resources Inc.,Basic Materials,Gold,Canada,1.47B,36,7.92,0.25%,"3,901,733"
2468,MSA,MSA Safety Incorporated,Services,Security & Protection Services,USA,4.86B,35.99,125.09,-3.30%,"174,524"
2467,BURL,"Burlington Stores, Inc.",Services,"Discount, Variety Stores",USA,15.87B,35.97,235.24,-1.23%,"998,853"
2466,SSNC,"SS&C Technologies Holdings, Inc.",Technology,Business Software & Services,USA,15.27B,35.91,59.58,-4.12%,"2,430,442"
2465,STE,STERIS plc,Healthcare,Medical Instruments & Supplies,USA,14.01B,35.9,164.87,-1.55%,"1,276,179"
2464,JHX,James Hardie Industries plc,Industrial Goods,Cement,Ireland,8.51B,35.84,19.03,-1.40%,"31,085"
2463,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals - Major Diversified,USA,4.60B,35.81,76.66,-3.45%,"558,089"
2460,V,Visa Inc.,Financial,Credit Services,USA,409.86B,35.79,188.4,-5.23%,"18,422,659"
2461,TACT,TransAct Technologies Incorporated,Technology,Computer Peripherals,USA,79.09M,35.79,10.63,-2.92%,"7,888"
2462,CUBE,CubeSmart,Financial,REIT - Industrial,USA,6.09B,35.79,31.57,-2.80%,"1,977,702"
2459,FISK,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,52.95M,35.78,14.06,0.00%,0
2458,EZPW,"EZCORP, Inc.",Financial,Credit Services,USA,275.90M,35.6,4.77,-1.04%,"832,409"
2457,ROLL,RBC Bearings Incorporated,Industrial Goods,Machine Tools & Accessories,USA,4.49B,35.58,177,0.00%,"161,859"
2456,NEN,New England Realty Associates Limited Partnership,Financial,Real Estate Development,USA,179.88M,35.54,59.96,-2.33%,"1,495"
2455,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,16.72B,35.52,348.11,-3.73%,"293,251"
2454,DJCO,Daily Journal Corporation,Services,Publishing - Newspapers,USA,378.98M,35.51,270.7,-5.58%,"1,773"
2453,IRM,Iron Mountain Incorporated,Technology,Business Software & Services,USA,9.44B,35.48,32.96,-1.76%,"3,093,732"
2451,GMED,"Globus Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,5.18B,35.45,51.08,-4.29%,"985,272"
2452,ADI,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,42.84B,35.45,114.66,-2.30%,"3,250,135"
2449,TCX,Tucows Inc.,Technology,Internet Information Providers,Canada,544.86M,35.26,50.45,-3.06%,"60,547"
2450,CME,CME Group Inc.,Financial,Investment Brokerage - National,USA,74.71B,35.26,208.32,-0.47%,"2,740,341"
2448,SIRI,Sirius XM Holdings Inc.,Services,Broadcasting - Radio,USA,31.23B,35.25,6.98,-0.85%,"36,083,616"
2447,BF-A,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,10.54B,35.24,62.37,-2.49%,"14,025"
2446,JJSF,J & J Snack Foods Corp.,Consumer Goods,Processed & Packaged Goods,USA,3.30B,35.22,174.78,-0.49%,"172,146"
2445,CSV,"Carriage Services, Inc.",Services,Personal Services,USA,367.00M,35.2,20.31,-1.07%,"155,501"
2444,BRKR,Bruker Corporation,Healthcare,Medical Laboratories & Research,USA,7.14B,35.03,46.13,-4.89%,"819,597"
2443,MCO,Moody's Corporation,Services,Business Services,USA,50.37B,35.02,260.03,-2.34%,"1,079,865"
2442,AON,Aon plc,Financial,Insurance Brokers,United Kingdom,52.14B,34.99,222.44,-0.39%,"1,556,868"
2441,TNC,Tennant Company,Industrial Goods,Diversified Machinery,USA,1.49B,34.97,80.79,-1.82%,"84,105"
2440,SNN,Smith & Nephew plc,Healthcare,Medical Appliances & Equipment,United Kingdom,21.10B,34.78,47.58,-2.78%,"915,065"
2439,SPAR,"Spartan Motors, Inc.",Consumer Goods,Trucks & Other Vehicles,USA,582.43M,34.74,16.78,-3.51%,"292,478"
2438,RBA,Ritchie Bros. Auctioneers Incorporated,Services,Business Services,Canada,4.56B,34.69,41.98,-2.89%,"632,505"
2437,WPC,W. P. Carey Inc.,Financial,REIT - Diversified,USA,14.98B,34.62,87,-1.44%,"804,942"
2435,HCSG,"Healthcare Services Group, Inc.",Services,Business Services,USA,2.21B,34.6,29.96,-3.39%,"593,674"
2436,KAMN,Kaman Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,1.58B,34.6,56.5,-8.99%,"447,314"
2434,AVB,"AvalonBay Communities, Inc.",Financial,REIT - Residential,USA,30.80B,34.49,221.41,-1.94%,"851,343"
2432,ANDE,"The Andersons, Inc.",Consumer Goods,Farm Products,USA,637.03M,34.45,19.05,-2.11%,"213,473"
2433,CHE,Chemed Corporation,Healthcare,Home Health Care,USA,7.37B,34.45,458.48,-3.45%,"115,254"
2431,MSC,Studio City International Holdings Limited,Services,Resorts & Casinos,Hong Kong,1.50B,34.42,19.1,-9.02%,"4,280"
2430,SONG,Akazoo S.A.,Conglomerates,Conglomerates,Luxembourg,217.14M,34.4,4.34,-0.91%,"24,509"
2429,EGF,"BlackRock Enhanced Government Fund, Inc.",Financial,Closed-End Fund - Debt,USA,62.17M,34.37,13.13,-1.11%,"10,236"
2428,SJI,"South Jersey Industries, Inc.",Utilities,Gas Utilities,USA,2.97B,34.26,32.1,-2.31%,"1,053,449"
2427,TGLS,Tecnoglass Inc.,Industrial Goods,General Building Materials,Colombia,336.87M,34.23,7.29,-5.57%,"39,433"
2426,GPX,GP Strategies Corporation,Services,Education & Training Services,USA,212.57M,34.16,12.33,-6.38%,"20,234"
2425,SCKT,"Socket Mobile, Inc.",Technology,Computer Peripherals,USA,9.64M,34.13,1.57,4.11%,"5,428"
2424,ITGR,Integer Holdings Corporation,Healthcare,Medical Appliances & Equipment,USA,3.11B,34.11,94.21,-2.32%,"386,126"
2423,LE,"Lands' End, Inc.",Services,Catalog & Mail Order Houses,USA,332.01M,34.1,9.89,-5.45%,"171,044"
2422,NEE,"NextEra Energy, Inc.",Utilities,Electric Utilities,USA,132.16B,34.04,270.33,-1.32%,"2,557,116"
2421,AVY,Avery Dennison Corporation,Consumer Goods,Business Equipment,USA,10.36B,34.03,121.52,-4.64%,"889,818"
2420,POOL,Pool Corporation,Consumer Goods,Sporting Goods,USA,8.83B,33.96,217.51,-3.14%,"196,812"
2419,CIGI,Colliers International Group Inc.,Financial,Property Management,Canada,3.34B,33.95,87.25,-1.57%,"98,650"
2418,ONE,OneSmart International Education Group Limited,Services,Business Services,USA,907.91M,33.9,5.22,9.43%,"919,694"
2417,LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,USA,602.45M,33.76,29.78,-0.90%,"165,771"
2416,HLG,Hailiang Education Group Inc.,Services,Education & Training Services,China,1.50B,33.75,54.71,-3.75%,"4,234"
2415,ATRI,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.21B,33.73,660,-4.60%,"3,826"
2414,LEJU,Leju Holdings Limited,Financial,Property Management,China,282.15M,33.71,2.09,4.50%,"155,424"
2413,TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical Laboratories & Research,USA,124.57B,33.68,309.63,-4.18%,"2,279,927"
2411,PRGO,Perrigo Company plc,Healthcare,Drug Related Products,Ireland,8.24B,33.65,60.8,2.69%,"2,351,077"
2412,IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,USA,13.29B,33.65,123.94,-3.10%,"1,961,657"
2410,CELH,"Celsius Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,413.16M,33.6,5.98,-3.39%,"395,827"
2409,NATI,National Instruments Corporation,Technology,Technical & System Software,USA,5.48B,33.56,41.18,-1.44%,"1,036,330"
2407,MNST,Monster Beverage Corporation,Consumer Goods,Beverages - Soft Drinks,USA,36.64B,33.51,66.62,-2.30%,"2,813,663"
2408,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductor- Memory Chips,USA,717.70M,33.51,29.39,-2.68%,"400,274"
2406,QRVO,"Qorvo, Inc.",Technology,Semiconductor - Broad Line,USA,11.56B,33.5,96.6,0.27%,"2,808,145"
2405,PSN,Parsons Corporation,Industrial Goods,Diversified Machinery,USA,3.94B,33.46,39.65,-6.13%,"341,845"
2404,JELD,"JELD-WEN Holding, Inc.",Industrial Goods,General Building Materials,USA,2.07B,33.45,20.77,-1.52%,"723,370"
2403,BLFS,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,USA,322.60M,33.43,15.21,-3.55%,"189,659"
2402,PKE,Park Aerospace Corp.,Technology,Semiconductor Equipment & Materials,USA,314.29M,33.39,14.86,-3.51%,"110,356"
2399,EQR,Equity Residential,Financial,REIT - Residential,USA,30.82B,33.38,83.51,-2.66%,"1,270,265"
2400,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,USA,13.27B,33.38,357.84,-3.30%,"248,732"
2401,NWN,Northwest Natural Holding Company,Utilities,Gas Utilities,USA,2.26B,33.38,74.48,-1.51%,"188,403"
2397,ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.53B,33.33,95.13,-0.39%,"242,345"
2398,MAYS,"J.W. Mays, Inc.",Financial,Property Management,USA,57.57M,33.33,28.5,-6.56%,"2,025"
2396,AMRC,"Ameresco, Inc.",Services,Technical Services,USA,1.05B,33.31,23.62,0.55%,"222,278"
2395,IRMD,IRadimed Corporation,Healthcare,Medical Appliances & Equipment,USA,292.17M,33.3,26.11,-1.81%,"73,531"
2394,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,USA,44.60B,33.29,86.99,-2.84%,"2,617,896"
