No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2584,BXP,"Boston Properties, Inc.",Financial,REIT - Office,USA,22.71B,43.97,145.02,0.55%,"563,377"
2583,ABT,Abbott Laboratories,Healthcare,Medical Appliances & Equipment,USA,159.88B,43.91,88.79,-0.43%,"3,186,908"
2582,ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - Major,USA,144.83B,43.79,97.79,1.86%,"10,150,034"
2581,NUAN,"Nuance Communications, Inc.",Technology,Application Software,USA,6.43B,43.72,22.47,-0.66%,"5,288,837"
2580,ERII,"Energy Recovery, Inc.",Industrial Goods,Pollution & Treatment Controls,USA,615.28M,43.53,10.84,2.07%,"110,167"
2579,ILMN,"Illumina, Inc.",Healthcare,Biotechnology,USA,44.13B,43.47,293.28,-0.92%,"1,822,102"
2578,MCHP,Microchip Technology Incorporated,Technology,Semiconductor - Broad Line,USA,26.84B,43.43,109.7,0.77%,"1,982,759"
2577,BMI,"Badger Meter, Inc.",Technology,Scientific & Technical Instruments,USA,1.98B,43.26,68.35,0.95%,"136,323"
2576,AGCO,AGCO Corporation,Industrial Goods,Farm & Construction Machinery,USA,5.38B,43.19,68.89,2.30%,"468,309"
2575,ROIC,Retail Opportunity Investments Corp.,Financial,REIT - Retail,USA,1.97B,43.16,16.79,-0.06%,"797,496"
2574,MGP,MGM Growth Properties LLC,Financial,REIT - Hotel/Motel,USA,14.14B,43,33.71,-0.18%,"671,883"
2573,VVR,Invesco Senior Income Trust,Financial,Closed-End Fund - Debt,USA,779.56M,42.87,4.33,0.00%,"559,764"
2572,YORW,The York Water Company,Utilities,Water Utilities,USA,629.24M,42.85,48.59,1.00%,"26,010"
2571,ESRT,"Empire State Realty Trust, Inc.",Financial,REIT - Diversified,USA,2.50B,42.84,13.58,-0.44%,"1,616,088"
2570,STE,STERIS plc,Healthcare,Medical Instruments & Supplies,USA,14.36B,42.74,167.83,3.43%,"1,099,149"
2569,AVAV,"AeroVironment, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,1.71B,42.61,69.46,0.22%,"114,081"
2568,ADC,Agree Realty Corporation,Financial,Property Management,USA,3.18B,42.54,75.51,-1.16%,"270,091"
2567,BF-B,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,33.31B,42.48,70.69,0.48%,"571,637"
2566,AMKR,"Amkor Technology, Inc.",Technology,Semiconductor - Integrated Circuits,USA,3.22B,42.45,12.99,-1.89%,"2,536,344"
2565,ON,ON Semiconductor Corporation,Technology,Semiconductor - Broad Line,USA,8.98B,42.43,21.39,-0.07%,"5,292,609"
2564,BZUN,Baozun Inc.,Services,Catalog & Mail Order Houses,China,2.19B,42.42,33.3,3.80%,"888,236"
2563,EL,The Estee Lauder Companies Inc.,Consumer Goods,Personal Products,USA,78.24B,42.4,214.79,2.37%,"2,100,848"
2561,MSA,MSA Safety Incorporated,Services,Security & Protection Services,USA,5.47B,42.31,140.51,-0.23%,"124,792"
2562,GEOS,Geospace Technologies Corporation,Basic Materials,Oil & Gas Equipment & Services,USA,187.28M,42.31,13.92,2.58%,"92,546"
2560,HEI-A,HEICO Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,8.12B,42.27,101.03,-0.71%,"306,809"
2559,DGII,Digi International Inc.,Technology,Communication Equipment,USA,416.46M,42.19,14.81,-2.12%,"208,295"
2558,USDP,USD Partners LP,Basic Materials,Oil & Gas Equipment & Services,USA,275.22M,42.14,10.03,1.21%,"27,137"
2557,YETI,"YETI Holdings, Inc.",Consumer Goods,Packaging & Containers,USA,3.06B,42.08,34.72,1.43%,"2,696,735"
2556,MA,Mastercard Incorporated,Financial,Credit Services,USA,335.65B,42.06,334.16,0.98%,"2,438,760"
2555,FND,"Floor & Decor Holdings, Inc.",Services,Home Improvement Stores,USA,5.42B,41.87,53.01,4.80%,"691,211"
2554,WEN,The Wendy's Company,Services,Restaurants,USA,5.25B,41.83,22.88,1.78%,"2,406,557"
2553,FTAI,Fortress Transportation and Infrastructure Investors LLC,Services,Rental & Leasing Services,USA,1.69B,41.82,19.78,-0.20%,"267,179"
2552,ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials,USA,2.11B,41.81,39.05,0.88%,"323,819"
2551,THRM,Gentherm Incorporated,Consumer Goods,Auto Parts,USA,1.61B,41.79,48.98,1.53%,"210,108"
2550,AWR,American States Water Company,Utilities,Water Utilities,USA,3.35B,41.75,91.51,0.51%,"223,769"
2549,TCOM,Trip.com Group Limited,Services,Lodging,China,19.17B,41.74,34.31,1.54%,"5,872,168"
2548,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,178.34M,41.69,12.55,1.95%,"6,127"
2547,HLG,Hailiang Education Group Inc.,Services,Education & Training Services,China,1.76B,41.62,67.97,-0.78%,"8,177"
2546,HLNE,Hamilton Lane Incorporated,Financial,Asset Management,USA,3.66B,41.57,72.54,-0.35%,"109,732"
2545,FIVE,"Five Below, Inc.",Services,"Specialty Retail, Other",USA,6.44B,41.51,113.54,1.57%,"1,069,310"
2544,SHEN,Shenandoah Telecommunications Company,Technology,Telecom Services - Domestic,USA,2.32B,41.5,46.56,-0.94%,"225,752"
2543,PSB,"PS Business Parks, Inc.",Financial,REIT - Diversified,USA,4.68B,41.48,170.03,-0.40%,"97,292"
2542,TECH,Bio-Techne Corporation,Healthcare,Biotechnology,USA,7.96B,41.42,205.47,-0.02%,"166,670"
2540,CLAR,Clarus Corporation,Consumer Goods,Sporting Goods,USA,408.33M,41.4,13.62,-0.07%,"27,198"
2541,EVRI,Everi Holdings Inc.,Services,Gaming Activities,USA,1.15B,41.4,13.29,3.42%,"515,076"
2537,GOLD,Barrick Gold Corporation,Basic Materials,Gold,Channel Islands,33.09B,41.37,18.41,-0.16%,"11,812,472"
2538,PDCO,"Patterson Companies, Inc.",Services,Medical Equipment Wholesale,USA,2.29B,41.37,23.5,1.42%,"959,039"
2539,RGLD,"Royal Gold, Inc.",Basic Materials,Gold,USA,7.11B,41.37,105.34,-1.22%,"475,444"
2535,BV,"BrightView Holdings, Inc.",Industrial Goods,General Contractors,USA,1.75B,41.25,16.21,-0.25%,"191,059"
2536,UBA,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,897.60M,41.25,23.43,-0.47%,"75,859"
2534,HIW,"Highwoods Properties, Inc.",Financial,REIT - Office,USA,5.41B,41.2,52.03,0.50%,"714,290"
2533,MTCH,"Match Group, Inc.",Technology,Internet Information Providers,USA,21.62B,41.19,75.5,1.23%,"2,512,598"
2531,WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,USA,2.68B,41.18,188.53,2.03%,"162,547"
2532,CR,Crane Co.,Industrial Goods,Diversified Machinery,USA,5.39B,41.18,88.71,0.36%,"338,297"
2530,DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,1.09B,41.17,75.25,12.75%,"717,006"
2529,LOB,"Live Oak Bancshares, Inc.",Financial,Savings & Loans,USA,730.57M,40.98,17.99,-0.06%,"124,610"
2526,MAC,The Macerich Company,Financial,REIT - Retail,USA,3.50B,40.77,23.24,-4.09%,"5,838,284"
2527,GMRE,Global Medical REIT Inc.,Conglomerates,Conglomerates,USA,659.30M,40.77,15.29,0.72%,"226,427"
2528,WHG,"Westwood Holdings Group, Inc.",Financial,Asset Management,USA,254.43M,40.77,28.46,0.53%,"26,492"
2525,LE,"Lands' End, Inc.",Services,Catalog & Mail Order Houses,USA,405.44M,40.72,11.81,2.16%,"142,927"
2524,INCY,Incyte Corporation,Healthcare,Biotechnology,USA,16.70B,40.68,75.83,-0.41%,"2,079,126"
2523,AIRG,"Airgain, Inc.",Technology,Communication Equipment,USA,86.44M,40.46,8.82,-1.78%,"53,705"
2522,PCF,High Income Securities Fund,Financial,Closed-End Fund - Debt,USA,52.87M,40.43,9.5,0.21%,"23,710"
2521,GFN,General Finance Corporation,Services,Rental & Leasing Services,USA,327.14M,40.41,9.78,3.06%,"8,781"
2520,MORN,"Morningstar, Inc.",Technology,Information & Delivery Services,USA,6.75B,40.37,156.32,-0.57%,"35,991"
2519,XYL,Xylem Inc.,Industrial Goods,Diversified Machinery,USA,16.05B,40.29,89.13,2.17%,"1,462,464"
2518,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,17.77B,40.21,377.39,-0.38%,"163,720"
2517,POLA,"Polar Power, Inc.",Technology,Communication Equipment,USA,28.80M,40.15,2.73,1.87%,"31,932"
2516,SAM,"The Boston Beer Company, Inc.",Consumer Goods,Beverages - Brewers,USA,4.98B,40.14,409.5,2.45%,"245,336"
2515,NCR,NCR Corporation,Technology,Information Technology Services,USA,4.36B,40.13,33.27,-1.42%,"1,948,150"
2514,KAMN,Kaman Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,1.85B,40.12,65.52,0.82%,"86,548"
2513,GRFS,"Grifols, S.A.",Healthcare,Drug Manufacturers - Major,Spain,16.43B,40.05,24.01,1.48%,"1,098,634"
2512,BSMX,"Banco Santander Mexico, S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",Financial,Foreign Regional Banks,Mexico,-,40,7.8,-1.39%,"436,229"
2511,VMW,"VMware, Inc.",Technology,Technical & System Software,USA,65.64B,39.99,158.87,1.72%,"991,706"
2510,NNN,"National Retail Properties, Inc.",Financial,REIT - Diversified,USA,9.57B,39.96,55.83,-1.05%,"876,467"
2509,OFED,Oconee Federal Financial Corp.,Financial,Savings & Loans,USA,149.92M,39.95,26.21,1.67%,8
2508,MCO,Moody's Corporation,Services,Business Services,USA,51.72B,39.87,273.41,0.89%,"981,054"
2506,CUZ,Cousins Properties Incorporated,Financial,REIT - Diversified,USA,6.20B,39.73,41.99,0.55%,"597,407"
2507,MAYS,"J.W. Mays, Inc.",Financial,Property Management,USA,68.62M,39.73,33.97,0.00%,0
2505,SNY,Sanofi,Healthcare,Drug Manufacturers - Major,France,128.09B,39.7,50.62,-1.19%,"3,586,041"
2504,CLDT,Chatham Lodging Trust,Financial,REIT - Hotel/Motel,USA,817.48M,39.56,17.25,-0.40%,"204,128"
2502,V,Visa Inc.,Financial,Credit Services,USA,446.31B,39.41,207.44,1.72%,"7,287,141"
2503,SYK,Stryker Corporation,Healthcare,Medical Appliances & Equipment,USA,82.18B,39.41,216.08,-0.94%,"869,096"
2501,OTEX,Open Text Corporation,Technology,Application Software,Canada,13.07B,39.4,47.48,1.19%,"406,023"
2500,PLD,"Prologis, Inc.",Financial,REIT - Industrial,USA,71.49B,39.3,96.79,0.60%,"2,454,696"
2499,GNSS,Genasys Inc.,Technology,Scientific & Technical Instruments,USA,110.15M,39.29,3.3,-2.94%,"67,400"
2498,ESLT,Elbit Systems Ltd.,Industrial Goods,Aerospace/Defense Products & Services,Israel,6.84B,39.26,159.44,0.78%,"13,343"
2497,SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,USA,54.43B,39.23,580.14,0.54%,"339,153"
2496,ECHO,"Echo Global Logistics, Inc.",Services,Trucking,USA,589.09M,39.22,21.61,2.13%,"149,728"
2495,AVY,Avery Dennison Corporation,Consumer Goods,Business Equipment,USA,11.90B,39.16,139.83,1.61%,"761,176"
2494,TTMI,"TTM Technologies, Inc.",Technology,Printed Circuit Boards,USA,1.57B,39.05,13.94,0.50%,"1,065,008"
2493,MEDP,"Medpace Holdings, Inc.",Healthcare,Medical Laboratories & Research,USA,3.56B,39.03,96.92,0.02%,"137,252"
2492,WBT,"Welbilt, Inc.",Industrial Goods,Diversified Machinery,USA,2.07B,39.02,14.32,-1.38%,"1,143,067"
2491,SONG,Akazoo S.A.,Conglomerates,Conglomerates,Luxembourg,248.50M,38.98,4.99,-0.10%,"25,199"
2490,GPX,GP Strategies Corporation,Services,Education & Training Services,USA,262.17M,38.92,14.05,4.77%,"22,065"
2489,CHE,Chemed Corporation,Healthcare,Home Health Care,USA,7.89B,38.91,490.1,0.01%,"54,244"
2488,SPAR,"Spartan Motors, Inc.",Consumer Goods,Trucks & Other Vehicles,USA,661.03M,38.9,18.79,0.54%,"235,114"
2487,FSB,"Franklin Financial Network, Inc.",Financial,Money Center Banks,USA,569.33M,38.86,37.93,-0.05%,"62,721"
2486,IRMD,IRadimed Corporation,Healthcare,Medical Appliances & Equipment,USA,301.67M,38.77,25.63,0.55%,"34,841"
2485,RACE,Ferrari N.V.,Consumer Goods,Auto Manufacturers - Major,Italy,32.30B,38.75,173.79,1.54%,"259,884"
2483,XPEL,"XPEL, Inc.",Consumer Goods,Auto Parts,USA,447.20M,38.74,16,1.27%,"125,203"
2484,QRVO,"Qorvo, Inc.",Technology,Semiconductor - Broad Line,USA,13.49B,38.74,111.73,2.89%,"1,564,433"
2482,IRT,"Independence Realty Trust, Inc.",Financial,REIT - Residential,USA,1.44B,38.63,15.8,1.09%,"652,878"
2481,GMED,"Globus Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,5.62B,38.58,55.59,0.74%,"601,138"
2480,BRKR,Bruker Corporation,Healthcare,Medical Laboratories & Research,USA,7.92B,38.38,50.54,-1.75%,"1,620,162"
2479,INTG,The InterGroup Corporation,Financial,Property Management,USA,81.09M,38.36,35.26,0.27%,"1,583"
2478,COST,Costco Wholesale Corporation,Services,"Discount, Variety Stores",USA,139.23B,38.34,315.12,1.43%,"1,378,241"
2477,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,17.60B,38.18,353.09,0.48%,"186,411"
2476,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,60.04B,38.09,206.82,1.08%,"1,099,563"
2475,ZYXI,"Zynex, Inc.",Healthcare,Medical Appliances & Equipment,USA,321.88M,38.08,10.32,4.45%,"261,188"
2474,CHUY,"Chuy's Holdings, Inc.",Services,Restaurants,USA,415.14M,38,24.74,-1.28%,"47,438"
2473,MAR,"Marriott International, Inc.",Services,Lodging,USA,50.03B,37.99,150.78,2.44%,"1,555,448"
2471,TCX,Tucows Inc.,Technology,Internet Information Providers,Canada,640.92M,37.83,59.13,-1.06%,"72,299"
2472,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals - Major Diversified,USA,4.81B,37.83,80.99,0.96%,"711,987"
2469,SPE,"Special Opportunities Fund, Inc.",Financial,Closed-End Fund - Equity,USA,126.96M,37.81,14.94,0.32%,"43,985"
2470,INS,Intelligent Systems Corporation,Industrial Goods,Diversified Machinery,USA,372.55M,37.81,40.76,1.37%,"72,507"
2468,AWK,"American Water Works Company, Inc.",Utilities,Water Utilities,USA,24.63B,37.8,135.7,0.27%,"991,784"
2467,GHL,"Greenhill & Co., Inc.",Financial,Investment Brokerage - Regional,USA,391.20M,37.75,19.29,-0.87%,"234,091"
2465,REG,Regency Centers Corporation,Financial,REIT - Retail,USA,10.51B,37.74,62.31,-0.54%,"1,634,149"
2466,CIM,Chimera Investment Corporation,Financial,Mortgage Investment,USA,4.17B,37.74,22.23,4.07%,"3,134,139"
2464,NEN,New England Realty Associates Limited Partnership,Financial,Real Estate Development,USA,186.03M,37.63,63.49,1.76%,52
2463,PRLB,"Proto Labs, Inc.",Industrial Goods,Machine Tools & Accessories,USA,2.77B,37.62,99.59,0.60%,"182,650"
2462,PSN,Parsons Corporation,Industrial Goods,Diversified Machinery,USA,4.42B,37.6,44.56,2.06%,"167,343"
2461,BF-A,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,11.23B,37.53,66.42,0.15%,"13,231"
2460,AU,AngloGold Ashanti Limited,Basic Materials,Gold,South Africa,8.11B,37.4,19.15,0.31%,"2,781,689"
2459,TTWO,"Take-Two Interactive Software, Inc.",Technology,Multimedia & Graphics Software,USA,14.66B,37.32,114.02,1.45%,"3,684,413"
2458,KGC,Kinross Gold Corporation,Basic Materials,Gold,Canada,6.47B,37.31,5,0.20%,"9,077,094"
2457,IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,USA,15.12B,37.21,139.39,1.02%,"1,240,301"
2456,AVT,"Avnet, Inc.",Services,Electronics Wholesale,USA,3.80B,37.2,36.87,1.51%,"696,762"
2455,NATI,National Instruments Corporation,Technology,Technical & System Software,USA,6.08B,37.07,45.49,1.16%,"314,823"
2454,CRL,"Charles River Laboratories International, Inc.",Healthcare,Medical Laboratories & Research,USA,8.53B,37.01,171.33,-1.15%,"955,904"
2453,TGLS,Tecnoglass Inc.,Industrial Goods,General Building Materials,Colombia,357.77M,36.95,7.87,0.38%,"18,329"
2452,DOOR,Masonite International Corporation,Industrial Goods,General Building Materials,USA,1.97B,36.94,79.06,1.04%,"206,500"
2450,JHX,James Hardie Industries plc,Industrial Goods,Cement,Ireland,9.64B,36.91,21.48,-1.83%,"18,125"
2451,TRIP,"TripAdvisor, Inc.",Technology,Internet Information Providers,USA,4.29B,36.91,30.45,2.15%,"4,647,699"
2449,BURL,"Burlington Stores, Inc.",Services,"Discount, Variety Stores",USA,16.10B,36.9,241.32,-0.87%,"745,026"
2448,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductor- Memory Chips,USA,874.58M,36.85,32.32,2.31%,"698,861"
2447,FRT,Federal Realty Investment Trust,Financial,REIT - Retail,USA,9.40B,36.84,123.84,-0.13%,"1,013,664"
2446,EZPW,"EZCORP, Inc.",Financial,Credit Services,USA,278.69M,36.79,4.93,2.49%,"314,498"
2443,ROLL,RBC Bearings Incorporated,Industrial Goods,Machine Tools & Accessories,USA,4.59B,36.58,181.97,0.47%,"71,983"
2444,KDP,Keurig Dr Pepper Inc.,Consumer Goods,Beverages - Soft Drinks,USA,40.28B,36.58,28.64,-0.10%,"1,525,699"
2445,PAGS,PagSeguro Digital Ltd.,Financial,Credit Services,Brazil,11.27B,36.58,33.25,0.18%,"874,184"
2442,ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.74B,36.56,104.34,1.54%,"123,288"
2441,CME,CME Group Inc.,Financial,Investment Brokerage - National,USA,74.21B,36.48,207.64,-1.89%,"2,369,335"
2440,SIRI,Sirius XM Holdings Inc.,Services,Broadcasting - Radio,USA,32.18B,36.41,7.21,0.70%,"14,345,652"
2439,TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical Laboratories & Research,USA,136.54B,36.4,334.57,-0.95%,"1,891,164"
2438,HLX,"Helix Energy Solutions Group, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.34B,36.37,8.73,0.00%,"925,420"
2437,AON,Aon plc,Financial,Insurance Brokers,United Kingdom,53.46B,36.33,230.92,-0.13%,"588,257"
2436,IPAR,"Inter Parfums, Inc.",Consumer Goods,Personal Products,USA,2.21B,36.28,68.86,-0.23%,"85,578"
2435,INMD,InMode Ltd.,Healthcare,Medical Appliances & Equipment,USA,1.42B,36.2,44.17,-3.24%,"1,075,713"
2434,GOGL,Golden Ocean Group Limited,Services,Shipping,Bermuda,750.89M,36.15,4.88,7.02%,"888,760"
2433,NKE,"NIKE, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,161.75B,36.09,103,2.98%,"7,976,907"
2432,LAWS,"Lawson Products, Inc.",Services,Industrial Equipment Wholesale,USA,458.93M,36.03,49.4,-1.40%,"17,660"
2431,PKE,Park Aerospace Corp.,Technology,Semiconductor Equipment & Materials,USA,333.33M,35.98,16.01,1.20%,"124,081"
2428,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,USA,13.94B,35.97,385.56,-0.36%,"132,884"
2429,ATVI,"Activision Blizzard, Inc.",Technology,Multimedia & Graphics Software,USA,48.17B,35.97,62.8,2.63%,"5,210,443"
2430,IMAX,IMAX Corporation,Services,Entertainment - Diversified,Canada,1.14B,35.97,17.77,3.86%,"855,156"
2427,TLI,Western Asset Corporate Loan Fund Inc.,Financial,Closed-End Fund - Debt,USA,99.49M,35.88,10.01,0.31%,"40,711"
2426,AZPN,"Aspen Technology, Inc.",Technology,Business Software & Services,USA,8.77B,35.85,128.75,0.16%,"521,239"
2425,CVGW,"Calavo Growers, Inc.",Consumer Goods,Farm Products,USA,1.32B,35.81,74.55,-0.24%,"93,109"
2424,SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,5.62B,35.8,94.11,-1.01%,"729,460"
2423,EXR,Extra Space Storage Inc.,Financial,REIT - Industrial,USA,14.50B,35.73,112.16,0.55%,"619,992"
2422,POOL,Pool Corporation,Consumer Goods,Sporting Goods,USA,9.05B,35.65,227.18,-0.92%,"239,869"
2420,TACT,TransAct Technologies Incorporated,Technology,Computer Peripherals,USA,81.28M,35.59,10.57,2.32%,"6,502"
2421,BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Laboratories & Research,USA,11.35B,35.59,375.58,1.10%,"205,925"
2419,RBA,Ritchie Bros. Auctioneers Incorporated,Services,Business Services,Canada,4.74B,35.48,42.93,-0.51%,"247,066"
2418,TNC,Tennant Company,Industrial Goods,Diversified Machinery,USA,1.50B,35.46,81.92,-0.05%,"40,868"
2417,SPGI,S&P Global Inc.,Services,Business Services,USA,74.27B,35.33,303.83,3.30%,"1,281,583"
2415,OCSI,Oaktree Strategic Income Corporation,Financial,Asset Management,USA,246.64M,35.32,8.37,-0.36%,"30,809"
2416,HLT,Hilton Worldwide Holdings Inc.,Services,Lodging,USA,32.62B,35.32,113.7,0.67%,"1,876,736"
2414,THR,"Thermon Group Holdings, Inc.",Industrial Goods,Diversified Machinery,USA,750.39M,35.25,21.82,2.30%,"95,350"
2413,MTD,Mettler-Toledo International Inc.,Healthcare,Medical Instruments & Supplies,USA,18.62B,35.24,772.79,-0.92%,"106,514"
2412,KEX,Kirby Corporation,Services,Shipping,USA,4.46B,35.23,74.97,-0.08%,"338,218"
2411,AKAM,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.88B,35.19,97.45,1.12%,"4,482,581"
2409,CPRT,"Copart, Inc.",Services,Auto Dealerships,USA,23.91B,35.11,102.49,0.18%,"1,715,568"
2410,GRIF,"Griffin Industrial Realty, Inc.",Financial,Property Management,USA,211.48M,35.11,41.96,0.10%,"5,504"
2408,SSL,Sasol Limited,Basic Materials,Major Integrated Oil & Gas,South Africa,10.81B,35.07,16.06,4.69%,"294,523"
2407,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,USA,47.73B,34.99,91.43,-0.46%,"1,588,904"
2406,TR,"Tootsie Roll Industries, Inc.",Consumer Goods,Confectioners,USA,2.22B,34.98,33.37,0.69%,"108,146"
2404,AVB,"AvalonBay Communities, Inc.",Financial,REIT - Residential,USA,31.33B,34.96,224.39,0.68%,"848,836"
2405,CTAS,Cintas Corporation,Services,Business Services,USA,31.05B,34.96,297.12,1.24%,"416,172"
2403,MANT,ManTech International Corporation,Technology,Security Software & Services,USA,3.32B,34.84,81.15,0.16%,"191,207"
2401,MNST,Monster Beverage Corporation,Consumer Goods,Beverages - Soft Drinks,USA,38.03B,34.83,69.25,0.14%,"1,481,595"
2402,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers,USA,59.81B,34.83,118.75,0.51%,"1,246,394"
2400,CUBE,CubeSmart,Financial,REIT - Industrial,USA,6.19B,34.81,32.13,1.10%,"1,299,402"
2399,MOHO,ECMOHO Limited,Services,"Specialty Retail, Other",China,238.58M,34.73,6.98,1.16%,29
2398,AIZ,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,8.28B,34.68,136.69,-2.09%,"745,874"
2397,MSEX,Middlesex Water Company,Utilities,Water Utilities,USA,1.18B,34.66,68.14,0.64%,"42,821"
2396,FB,"Facebook, Inc.",Technology,Internet Information Providers,USA,596.57B,34.62,210.76,1.72%,"13,719,485"
2395,ALSK,"Alaska Communications Systems Group, Inc.",Technology,Telecom Services - Domestic,USA,114.93M,34.59,2.11,-0.47%,"68,523"
2394,IBP,"Installed Building Products, Inc.",Industrial Goods,General Building Materials,USA,2.26B,34.56,74.52,-1.68%,"317,401"
2393,JJSF,J & J Snack Foods Corp.,Consumer Goods,Processed & Packaged Goods,USA,3.22B,34.5,171.21,-0.02%,"125,297"
2392,BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,USA,14.40B,34.47,123.43,3.02%,"1,138,705"
2391,OGCP,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,101.62M,34.45,13.54,-0.57%,87
2389,EGF,"BlackRock Enhanced Government Fund, Inc.",Financial,Closed-End Fund - Debt,USA,62.17M,34.37,13.13,0.00%,"7,417"
2390,CMP,"Compass Minerals International, Inc.",Basic Materials,Industrial Metals & Minerals,USA,2.20B,34.37,64.28,-0.99%,"495,020"
2388,FISK,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,50.81M,34.33,13.49,0.52%,170
2387,ESBA,"Empire State Realty OP, L.P.",Financial,REIT - Office,USA,376.32M,34.3,13.48,-1.15%,"12,392"
2386,ATRI,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.26B,34.29,671,-1.64%,"2,894"
2385,PW,Power REIT,Financial,REIT - Diversified,USA,21.24M,34.27,11.24,2.70%,"185,341"
2384,AEL,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.70B,34.23,29.68,0.58%,"317,557"
2383,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.05B,34.19,15.35,2.06%,"805,879"
2382,MSFT,Microsoft Corporation,Technology,Business Software & Services,USA,1402.93B,34.17,184.71,0.15%,"46,831,141"
2381,BGCP,"BGC Partners, Inc.",Financial,Investment Brokerage - National,USA,2.87B,34.13,5.46,0.55%,"1,459,444"
2380,WSR,Whitestone REIT,Financial,REIT - Retail,USA,548.90M,34.08,13.46,0.22%,"158,274"
2379,MDT,Medtronic plc,Healthcare,Medical Appliances & Equipment,USA,159.23B,34.07,116.49,-2.07%,"7,567,110"
2378,BWXT,"BWX Technologies, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,6.45B,34.05,67.86,1.00%,"585,632"
2377,BXMX,Nuveen S&P 500 Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,1.43B,34.01,13.74,-0.07%,"182,834"
2376,NEE,"NextEra Energy, Inc.",Utilities,Electric Utilities,USA,131.50B,33.96,270.26,-0.69%,"1,454,868"
2375,CWCO,Consolidated Water Co. Ltd.,Utilities,Water Utilities,Cayman Islands,271.76M,33.94,18.19,1.51%,"52,353"
2374,FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,495.11M,33.91,13.63,0.15%,"94,933"
2373,EQR,Equity Residential,Financial,REIT - Residential,USA,31.39B,33.89,84.79,0.00%,"1,417,618"
2372,CELH,"Celsius Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,419.69M,33.88,6.03,2.20%,"145,698"
2371,SJI,"South Jersey Industries, Inc.",Utilities,Gas Utilities,USA,2.98B,33.84,31.71,-0.28%,"577,406"
2370,BGT,BlackRock Floating Rate Income Trust,Financial,Closed-End Fund - Debt,USA,302.92M,33.83,13.16,-0.38%,"92,440"
2369,PNRG,PrimeEnergy Resources Corporation,Basic Materials,Independent Oil & Gas,USA,278.10M,33.81,139.75,0.11%,173
2368,DNI,Dividend and Income Fund,Financial,Closed-End Fund - Equity,USA,165.74M,33.77,13.34,0.83%,"71,469"
2367,TPX,"Tempur Sealy International, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,5.24B,33.76,94.65,2.46%,"1,369,697"
2366,MTN,"Vail Resorts, Inc.",Services,Resorts & Casinos,USA,9.98B,33.75,245.66,0.33%,"183,469"
2364,HONE,"HarborOne Bancorp, Inc.",Financial,Savings & Loans,USA,647.23M,33.72,11.06,0.18%,"101,043"
2365,WPC,W. P. Carey Inc.,Financial,REIT - Diversified,USA,14.63B,33.72,84.74,0.09%,"402,544"
