No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
5646,AIR,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,1.55B,17.65,44.37,0.84%,"175,255"
6014,IRBT,iRobot Corporation,Consumer Goods,Appliances,USA,1.57B,17.64,52.48,1.33%,"1,105,994"
5313,KTB,"Kontoor Brands, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,2.27B,17.63,38.66,-0.49%,"335,340"
7429,CBRL,"Cracker Barrel Old Country Store, Inc.",Services,Restaurants,USA,3.85B,17.62,160.46,-0.08%,"277,119"
1434,RNGR,"Ranger Energy Services, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,109.95M,17.61,6.99,0.29%,"2,950"
5143,NOAH,Noah Holdings Limited,Financial,Asset Management,China,2.29B,17.61,35.91,-2.84%,"544,658"
6380,WPP,WPP plc,Services,Advertising Agencies,USA,15.84B,17.61,62.82,0.83%,"171,021"
4238,CZNC,Citizens & Northern Corporation,Financial,Regional - Mid-Atlantic Banks,USA,363.28M,17.6,26.83,-0.19%,"5,640"
5208,MMI,"Marcus & Millichap, Inc.",Financial,Real Estate Development,USA,1.44B,17.59,36.7,-0.38%,"48,667"
1630,AROC,"Archrock, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.30B,17.57,8.4,4.74%,"612,858"
6982,GPC,Genuine Parts Company,Services,Auto Parts Stores,USA,14.02B,17.57,95.71,0.60%,"492,154"
5115,ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,USA,270.69M,17.55,35.43,-0.59%,"6,119"
5570,LAZ,Lazard Ltd,Financial,Asset Management,Bermuda,4.90B,17.55,43.15,-1.28%,"693,298"
5960,AVA,Avista Corporation,Utilities,Diversified Utilities,USA,3.42B,17.55,51.18,-0.39%,"311,473"
6887,RHP,"Ryman Hospitality Properties, Inc.",Financial,REIT - Hotel/Motel,USA,4.93B,17.54,88.33,0.86%,"241,604"
2428,ORAN,Orange S.A.,Technology,Telecom Services - Foreign,France,37.06B,17.52,13.84,-0.65%,"541,013"
5209,MATX,"Matson, Inc.",Services,Shipping,USA,1.59B,17.51,36.73,0.60%,"89,242"
4940,ATGE,Adtalem Global Education Inc.,Services,Education & Training Services,USA,1.84B,17.5,33.15,1.81%,"562,409"
6198,SON,Sonoco Products Company,Consumer Goods,Packaging & Containers,USA,5.78B,17.47,56.68,-0.51%,"464,635"
4621,TRWH,"Twin River Worldwide Holdings, Inc.",Services,Resorts & Casinos,USA,1.02B,17.46,29.54,10.89%,"365,392"
5861,FIX,"Comfort Systems USA, Inc.",Industrial Goods,General Contractors,USA,1.86B,17.42,49.32,1.46%,"188,439"
2032,SIM,"Grupo Simec, S.A.B. de C.V.",Basic Materials,Steel & Iron,Mexico,1.86B,17.41,10.95,4.78%,217
7174,LSI,"Life Storage, Inc.",Financial,REIT - Industrial,USA,5.36B,17.41,114.72,-0.04%,"185,721"
5179,EBAY,eBay Inc.,Services,"Specialty Retail, Other",USA,30.45B,17.4,36.44,1.15%,"9,370,062"
6613,CHRW,"C.H. Robinson Worldwide, Inc.",Services,Air Delivery & Freight Services,USA,9.92B,17.39,72.72,-0.27%,"734,779"
6494,PLCE,"The Children's Place, Inc.",Services,Apparel Stores,USA,1.02B,17.37,67.23,1.82%,"397,797"
2519,MXF,"The Mexico Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,215.47M,17.36,14.36,1.34%,"8,595"
4726,SCSC,"ScanSource, Inc.",Technology,Technical & System Software,USA,830.25M,17.35,30.75,3.89%,"184,368"
2034,DL,China Distance Education Holdings Limited,Services,Education & Training Services,China,387.33M,17.34,10.96,3.40%,"431,105"
2220,AWF,AllianceBernstein Global High Income Fund,Financial,Closed-End Fund - Debt,USA,1.07B,17.34,12.43,0.16%,"180,879"
4440,EQBK,"Equity Bancshares, Inc.",Financial,Regional - Midwest Banks,USA,435.99M,17.33,28.11,-0.07%,"20,900"
5264,HNI,HNI Corporation,Consumer Goods,Business Equipment,USA,1.65B,17.33,37.83,-0.63%,"190,795"
6155,HUBG,"Hub Group, Inc.",Services,Air Delivery & Freight Services,USA,1.83B,17.33,55.48,-2.11%,"314,097"
391,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,46.08M,17.32,1.42,-4.05%,"267,849"
3120,KNOP,KNOT Offshore Partners LP,Services,Shipping,United Kingdom,625.17M,17.32,18.74,0.21%,"109,123"
3123,KNOP,KNOT Offshore Partners LP,Services,Shipping,United Kingdom,625.17M,17.32,18.74,0.21%,"109,123"
5425,WEBK,"Wellesley Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,107.03M,17.32,40.7,0.96%,183
7351,TECD,Tech Data Corporation,Services,Computers Wholesale,USA,5.10B,17.32,144.02,0.00%,"662,149"
5554,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.46B,17.29,42.95,2.63%,"476,470"
2538,MPX,Marine Products Corporation,Consumer Goods,Recreational Vehicles,USA,511.42M,17.28,14.5,1.05%,"6,859"
6549,AMSF,"Amerisafe, Inc.",Financial,Property & Casualty Insurance,USA,1.35B,17.28,69.35,0.95%,"47,852"
2593,PBR,Petroleo Brasileiro S.A. - Petrobras,Basic Materials,Oil & Gas Drilling & Exploration,Brazil,94.10B,17.27,14.82,2.92%,"26,102,952"
1723,PMD,Psychemedics Corporation,Healthcare,Medical Laboratories & Research,USA,53.33M,17.25,9.21,0.66%,"12,280"
3492,TPB,"Turning Point Brands, Inc.",Consumer Goods,"Tobacco Products, Other",USA,442.68M,17.24,21.98,-0.77%,"124,636"
5579,FIZZ,National Beverage Corp.,Consumer Goods,Beverages - Soft Drinks,USA,2.05B,17.24,43.42,1.71%,"173,740"
2840,PE,"Parsley Energy, Inc.",Basic Materials,Independent Oil & Gas,USA,5.28B,17.22,16.32,0.25%,"3,963,694"
4158,PPC,Pilgrim's Pride Corporation,Consumer Goods,Food - Major Diversified,USA,6.56B,17.22,26.41,-0.30%,"554,367"
6810,NHC,National HealthCare Corporation,Healthcare,Long-Term Care Facilities,USA,1.30B,17.2,83.17,-0.40%,"34,013"
4816,WWW,"Wolverine World Wide, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,2.62B,17.19,31.56,0.13%,"386,869"
4523,TRS,TriMas Corporation,Industrial Goods,Industrial Equipment & Components,USA,1.31B,17.16,28.66,0.56%,"72,249"
2237,PGP,PIMCO Global StocksPLUS & Income Fund,Financial,Closed-End Fund - Foreign,USA,136.86M,17.14,12.58,0.72%,"64,034"
7471,DE,Deere & Company,Industrial Goods,Farm & Construction Machinery,USA,54.05B,17.14,170.26,1.20%,"1,309,936"
5584,AZZ,AZZ Inc.,Industrial Goods,Diversified Machinery,USA,1.15B,17.13,43.5,1.99%,"96,318"
5968,SMP,"Standard Motor Products, Inc.",Consumer Goods,Auto Parts,USA,1.17B,17.09,51.28,-0.31%,"74,890"
180,KIQ,Kelso Technologies Inc.,Services,Railroads,Canada,38.68M,17.08,0.82,8.44%,"111,815"
972,BBQ,"BBQ Holdings, Inc.",Services,Restaurants,USA,38.98M,17.04,4.09,-1.21%,"3,637"
2921,AMX,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,56.66B,17.03,16.94,2.79%,"2,711,097"
1496,CFRX,ContraFect Corporation,Healthcare,Biotechnology,USA,121.41M,17.02,7.49,-3.23%,"145,820"
2280,ALOT,"AstroNova, Inc.",Technology,Computer Peripherals,USA,91.13M,17.01,12.89,0.00%,"31,550"
6423,BAM,Brookfield Asset Management Inc.,Financial,Real Estate Development,Canada,65.45B,17,64.29,0.74%,"804,104"
3364,BLMN,"Bloomin' Brands, Inc.",Services,Restaurants,USA,1.87B,16.99,21,2.89%,"573,094"
5578,JW-A,"John Wiley & Sons, Inc.",Services,Publishing - Books,USA,2.48B,16.99,43.42,0.44%,"156,137"
5257,NAV,Navistar International Corporation,Consumer Goods,Trucks & Other Vehicles,USA,3.75B,16.98,37.65,1.46%,"746,796"
5309,CAR,"Avis Budget Group, Inc.",Services,Rental & Leasing Services,USA,2.82B,16.96,38.6,3.37%,"1,522,227"
2729,SCD,LMP Capital and Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,279.82M,16.93,15.56,-0.70%,"42,497"
3997,STWD,"Starwood Property Trust, Inc.",Financial,Mortgage Investment,USA,7.26B,16.93,25.72,-0.19%,"935,557"
7069,MED,"Medifast, Inc.",Services,"Specialty Retail, Other",USA,1.21B,16.92,102.7,1.78%,"177,464"
2105,SLCT,"Select Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,212.40M,16.91,11.55,-0.35%,"14,062"
3311,AVX,AVX Corporation,Technology,Diversified Electronics,USA,3.50B,16.91,20.51,0.79%,"158,769"
7447,CB,Chubb Limited,Financial,Property & Casualty Insurance,USA,74.61B,16.91,164.14,0.48%,"1,501,182"
1440,OPRA,Opera Limited,Technology,Internet Information Providers,Norway,774.28M,16.9,7.03,-7.13%,"399,513"
5299,INT,World Fuel Services Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,2.48B,16.9,38.48,-1.84%,"402,550"
1475,JCTCF,Jewett-Cameron Trading Company Ltd.,Industrial Goods,"Lumber, Wood Production",USA,24.85M,16.89,7.33,-1.72%,205
3375,FEN,First Trust Energy Income and Growth Fund,Financial,Asset Management,USA,422.85M,16.89,21.13,0.00%,"80,310"
1091,RLGT,"Radiant Logistics, Inc.",Services,Air Delivery & Freight Services,USA,234.72M,16.88,4.76,-6.11%,"309,021"
6614,WSM,"Williams-Sonoma, Inc.",Services,Home Furnishing Stores,USA,5.71B,16.79,72.79,1.79%,"396,476"
5866,ST,Sensata Technologies Holding plc,Technology,Scientific & Technical Instruments,Netherlands,7.95B,16.78,49.41,3.26%,"3,597,856"
6553,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.22B,16.78,69.41,0.26%,"46,892"
5053,NUS,"Nu Skin Enterprises, Inc.",Consumer Goods,Personal Products,USA,1.96B,16.77,34.62,-0.26%,"389,269"
2517,STRL,"Sterling Construction Company, Inc.",Industrial Goods,Heavy Construction,USA,398.36M,16.76,14.35,6.93%,"149,150"
7020,INGR,Ingredion Incorporated,Consumer Goods,Processed & Packaged Goods,USA,6.56B,16.74,98.51,8.23%,"1,091,305"
6756,DIT,AMCON Distributing Company,Services,Food Wholesale,USA,43.83M,16.73,79.69,6.32%,306
716,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,44.81M,16.72,2.88,4.59%,726
3190,GLU,The Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,104.33M,16.72,19.43,-0.15%,"18,352"
105,IDEX,"Ideanomics, Inc.",Technology,Application Software,USA,82.80M,16.69,0.58,2.22%,"165,866"
3282,HVT-A,"Haverty Furniture Companies, Inc.",Services,Home Improvement Stores,USA,31.13M,16.69,20.28,0.00%,27
4910,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,864.81M,16.69,32.82,2.18%,"164,861"
3287,HVT,"Haverty Furniture Companies, Inc.",Services,Home Furnishing Stores,USA,403.35M,16.65,20.33,0.20%,"69,494"
3116,EOS,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,916.96M,16.63,18.72,0.21%,"93,362"
7283,AXP,American Express Company,Financial,Credit Services,USA,109.70B,16.6,132.63,0.29%,"1,721,004"
5317,SENEA,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,371.32M,16.59,38.72,2.06%,"8,154"
7112,POWI,"Power Integrations, Inc.",Technology,Semiconductor - Integrated Circuits,USA,3.22B,16.59,107.25,-1.29%,"260,229"
5043,SGB,Southwest Georgia Financial Corporation,Financial,Regional - Mid-Atlantic Banks,USA,87.98M,16.57,34.5,-0.17%,634
5876,RCI,Rogers Communications Inc.,Technology,Wireless Communications,Canada,25.25B,16.57,49.67,-0.16%,"333,618"
1662,CHU,China Unicom (Hong Kong) Limited,Technology,Wireless Communications,Hong Kong,26.66B,16.55,8.72,0.35%,"382,629"
5691,FNF,"Fidelity National Financial, Inc.",Financial,Surety & Title Insurance,USA,13.38B,16.48,45.61,0.60%,"3,624,522"
3764,ACU,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,83.14M,16.47,24.38,2.44%,"3,748"
3147,AGNC,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.28B,16.43,18.98,-0.26%,"5,546,713"
5512,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,455.54M,16.41,42.18,-0.71%,"14,990"
4672,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,505.14M,16.4,30.05,-0.23%,"18,454"
5328,BXMT,"Blackstone Mortgage Trust, Inc.",Financial,Mortgage Investment,USA,5.24B,16.39,38.88,-0.15%,"828,147"
1699,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,164.75M,16.37,9,-1.99%,"33,210"
1543,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Investment,USA,475.69M,16.36,7.82,-1.26%,"147,715"
2504,NOM,Nuveen Missouri Quality Municipal Income Fund,Financial,Closed-End Fund - Equity,USA,33.53M,16.36,14.3,-0.69%,20
7715,AZO,"AutoZone, Inc.",Services,Auto Parts Stores,USA,24.88B,16.36,1051.22,-0.24%,"164,685"
6857,PLUS,ePlus inc.,Technology,Application Software,USA,1.21B,16.35,86.37,3.60%,"86,758"
6878,TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,USA,1.33B,16.35,87.95,-0.20%,"20,359"
5694,PLAY,"Dave & Buster's Entertainment, Inc.",Services,Restaurants,USA,1.40B,16.34,45.66,-0.99%,"472,256"
2630,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,212.24M,16.32,15.01,-1.05%,"19,592"
5004,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,163.69M,16.32,33.89,0.24%,"1,787"
6831,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,9.46B,16.32,84.71,1.75%,"1,306,743"
6918,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.67B,16.3,90.58,0.08%,"169,373"
2835,ESBK,Elmira Savings Bank,Financial,Regional - Northeast Banks,USA,56.24M,16.29,16.25,-1.19%,"23,229"
3579,FANH,Fanhua Inc.,Financial,Insurance Brokers,China,1.60B,16.28,22.57,1.21%,"136,983"
3640,TVTY,"Tivity Health, Inc.",Healthcare,Specialized Health Services,USA,1.13B,16.25,23.25,2.33%,"579,523"
3641,TVTY,"Tivity Health, Inc.",Healthcare,Specialized Health Services,USA,1.13B,16.25,23.25,2.33%,"579,523"
1895,PYN,PIMCO New York Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,58.32M,16.21,10.2,0.08%,"5,464"
3963,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,593.46M,16.21,25.58,0.47%,"42,000"
3341,MLVF,"Malvern Bancorp, Inc.",Financial,Savings & Loans,USA,163.10M,16.2,20.75,-0.14%,"7,473"
7101,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,16.26B,16.2,106.14,0.17%,"122,621"
3505,ATSG,"Air Transport Services Group, Inc.",Services,Air Delivery & Freight Services,USA,1.34B,16.18,22.06,2.37%,"134,688"
2738,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,China,2.02B,16.15,15.63,-0.45%,"6,240,843"
5145,DISCB,"Discovery, Inc.",Services,Entertainment - Diversified,USA,233.92M,16.15,35.92,-9.95%,58
1744,BXG,Bluegreen Vacations Corporation,Services,Resorts & Casinos,USA,726.43M,16.14,9.33,1.41%,"49,867"
4106,KNL,"Knoll, Inc.",Consumer Goods,Business Equipment,USA,1.32B,16.13,26.16,0.42%,"378,824"
6634,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,6.97B,16.12,73.4,1.14%,"551,677"
6842,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,315.68M,16.12,85.32,-0.09%,"2,703"
4963,GDOT,Green Dot Corporation,Financial,Credit Services,USA,1.75B,16.11,33.42,0.39%,"631,843"
5261,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,1.03B,16.11,37.74,-0.58%,"52,361"
6954,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.46B,16.11,93.97,0.45%,"30,243"
3181,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,427.52M,16.1,19.38,1.36%,"72,795"
5295,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.72B,16.1,38.44,-0.23%,"416,463"
6511,GILD,"Gilead Sciences, Inc.",Healthcare,Biotechnology,USA,85.85B,16.1,67.76,-1.78%,"12,821,402"
1587,CLS,Celestica Inc.,Technology,Printed Circuit Boards,Canada,1.11B,16.09,8.14,1.12%,"907,260"
4997,CLB,Core Laboratories N.V.,Basic Materials,Oil & Gas Equipment & Services,Netherlands,1.58B,16.06,33.8,-0.91%,"961,358"
6157,WIRE,Encore Wire Corporation,Technology,Diversified Electronics,USA,1.19B,16.05,55.6,1.42%,"78,580"
891,WIT,Wipro Limited,Technology,Information Technology Services,India,19.52B,16.03,3.75,0.81%,"1,691,617"
652,CAAS,"China Automotive Systems, Inc.",Consumer Goods,Auto Parts,China,78.56M,16.02,2.58,-1.15%,"8,373"
7132,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.80B,16.02,109.44,0.60%,"424,282"
3039,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,645.70M,15.99,17.88,-0.11%,"69,758"
2154,ISBC,"Investors Bancorp, Inc.",Financial,Savings & Loans,USA,3.00B,15.98,11.9,-1.29%,"3,056,074"
5538,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.83B,15.96,42.75,2.62%,"1,188,605"
2092,CRF,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,447.24M,15.95,11.45,0.53%,"408,793"
6941,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,649.21M,15.94,92.48,2.18%,"61,985"
7121,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,13.23B,15.93,108.62,0.98%,"604,312"
7323,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,32.28B,15.93,138.61,0.09%,"748,420"
6908,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,23.69B,15.92,89.89,1.34%,"1,787,697"
3465,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,142.99M,15.91,21.8,0.25%,"16,311"
1269,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,110.03M,15.9,5.87,-0.07%,"39,084"
2191,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,43.14M,15.9,12.26,-1.55%,"2,550"
2585,RTLR,Rattler Midstream LP,Basic Materials,Independent Oil & Gas,USA,2.23B,15.9,14.77,1.37%,"112,413"
4249,EQH,"Equitable Holdings, Inc.",Financial,Insurance Brokers,USA,13.17B,15.9,26.9,3.26%,"3,190,140"
935,BBX,BBX Capital Corporation,Financial,Property Management,USA,397.27M,15.89,3.94,-0.51%,"81,564"
7031,PRK,Park National Corporation,Financial,Regional - Midwest Banks,USA,1.66B,15.88,99.92,0.19%,"30,802"
6524,SO,The Southern Company,Utilities,Electric Utilities,USA,72.42B,15.83,68.59,0.22%,"3,292,040"
5668,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,203.29B,15.82,44.79,0.29%,"10,673,001"
5146,OBNK,"Origin Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,847.35M,15.78,35.92,0.08%,"23,267"
5224,KL,Kirkland Lake Gold Ltd.,Basic Materials,Gold,Canada,7.78B,15.78,37.1,1.26%,"1,944,606"
7249,ALL,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,41.00B,15.76,125.1,0.93%,"1,509,040"
3188,XHR,"Xenia Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,2.20B,15.75,19.42,-0.10%,"292,065"
6647,BUD,Anheuser-Busch InBev SA/NV,Consumer Goods,Beverages - Brewers,Belgium,128.80B,15.75,74.03,-0.75%,"1,411,875"
3009,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,157.17M,15.72,17.64,-0.90%,"2,090"
3001,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,652.92M,15.71,17.58,2.09%,"94,525"
3169,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,795.49M,15.71,19.21,-0.31%,"9,497"
5175,FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3.78B,15.71,36.4,0.05%,"670,872"
2122,HYT,"BlackRock Corporate High Yield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.42B,15.7,11.68,0.95%,"409,753"
4745,SANM,Sanmina Corporation,Technology,Diversified Electronics,USA,2.26B,15.7,30.93,2.28%,"268,388"
2304,TGP,Teekay LNG Partners L.P.,Services,Shipping,Bermuda,1.02B,15.69,13.01,2.44%,"252,480"
5121,NMIH,"NMI Holdings, Inc.",Financial,Surety & Title Insurance,USA,2.40B,15.67,35.57,4.01%,"1,064,062"
3415,CVBF,CVB Financial Corp.,Financial,Regional - Pacific Banks,USA,3.04B,15.65,21.39,0.42%,"288,120"
6817,PGR,The Progressive Corporation,Financial,Property & Casualty Insurance,USA,48.79B,15.65,83.66,0.08%,"2,709,352"
7674,NTES,"NetEase, Inc.",Technology,Internet Software & Services,China,46.30B,15.65,350.97,-0.43%,"502,517"
1678,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,128.05M,15.63,8.88,-2.63%,"9,308"
2569,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,87.05M,15.63,14.68,0.14%,"3,559"
2867,TILE,"Interface, Inc.",Industrial Goods,Textile Industrial,USA,1.00B,15.63,16.55,2.10%,"171,300"
2056,BOE,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,751.09M,15.61,11.16,0.63%,"173,380"
5832,SLF,Sun Life Financial Inc.,Financial,Property & Casualty Insurance,Canada,28.78B,15.61,48.78,0.97%,"401,760"
7510,GD,General Dynamics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,53.91B,15.61,186.94,0.37%,"1,597,162"
975,TCS,"The Container Store Group, Inc.",Services,"Specialty Retail, Other",USA,204.89M,15.58,4.13,2.23%,"156,226"
5025,MGPI,"MGP Ingredients, Inc.",Consumer Goods,Beverages - Wineries & Distillers,USA,579.34M,15.58,34.24,-0.41%,"323,244"
1270,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,279.92M,15.57,5.87,0.00%,"81,688"
2717,MHH,"Mastech Digital, Inc.",Services,Staffing & Outsourcing Services,USA,160.32M,15.57,15.49,3.13%,"107,273"
5282,ABTX,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,805.33M,15.57,38.24,0.16%,"113,586"
5364,DISH,DISH Network Corporation,Services,CATV Systems,USA,20.71B,15.57,39.48,7.14%,"15,302,624"
4509,TPR,"Tapestry, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,8.18B,15.53,28.58,0.25%,"3,517,262"
6871,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.58B,15.53,87.44,2.09%,"241,646"
7074,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,22.10B,15.52,102.89,1.81%,"1,003,800"
977,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,936.26M,15.51,4.14,-2.13%,"2,178,578"
5445,LM,"Legg Mason, Inc.",Financial,Asset Management,USA,3.58B,15.49,40.98,0.99%,"484,500"
2601,MYF,BlackRock MuniYield Investment Fund,Financial,Closed-End Fund - Debt,USA,204.04M,15.47,14.88,0.27%,"18,479"
3063,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,Financial,Closed-End Fund - Equity,USA,262.17M,15.47,18.1,0.33%,"19,172"
5055,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial,Savings & Loans,USA,59.22M,15.47,34.63,0.06%,7
6859,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,4.94B,15.47,86.54,0.08%,"230,139"
3212,PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,1.79B,15.45,19.68,0.05%,"361,194"
5977,BHP,BHP Group,Basic Materials,Industrial Metals & Minerals,Australia,126.92B,15.45,51.52,0.90%,"2,068,329"
1683,GSKY,"GreenSky, Inc.",Technology,Business Software & Services,USA,1.64B,15.44,8.9,2.12%,"371,092"
3569,DLA,"Delta Apparel, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,166.73M,15.43,22.5,-2.22%,"22,400"
7312,TRV,"The Travelers Companies, Inc.",Financial,Property & Casualty Insurance,USA,35.59B,15.43,137.38,0.85%,"1,040,034"
1949,GLAD,Gladstone Capital Corporation,Financial,Closed-End Fund - Debt,USA,319.24M,15.42,10.47,0.77%,"150,463"
7209,AYI,"Acuity Brands, Inc.",Technology,Diversified Electronics,USA,4.82B,15.41,118.86,0.34%,"283,303"
2535,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,117.64M,15.4,14.49,0.07%,"38,186"
6355,VOYA,"Voya Financial, Inc.",Financial,Asset Management,USA,8.37B,15.4,61.97,-0.43%,"1,922,589"
6824,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,34.71B,15.4,84.24,-0.15%,"1,882,262"
6884,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.54B,15.4,88.25,1.48%,"95,056"
3710,HIBB,"Hibbett Sports, Inc.",Services,Sporting Goods Stores,USA,433.77M,15.39,23.86,1.75%,"273,911"
5246,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2.92B,15.39,37.49,1.24%,"280,787"
4369,GMS,GMS Inc.,Industrial Goods,General Building Materials,USA,1.21B,15.38,27.58,3.72%,"178,713"
6500,NSIT,"Insight Enterprises, Inc.",Technology,Information Technology Services,USA,2.38B,15.38,67.41,0.40%,"292,817"
7455,JLL,Jones Lang LaSalle Incorporated,Financial,Property Management,USA,8.53B,15.38,165.17,-4.25%,"514,758"
6298,RHI,Robert Half International Inc.,Services,Staffing & Outsourcing Services,USA,7.07B,15.37,60.02,1.08%,"413,912"
333,ARC,"ARC Document Solutions, Inc.",Services,Business Services,USA,64.18M,15.36,1.29,3.20%,"60,491"
3210,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.23B,15.36,19.66,2.29%,"248,212"
5372,COLB,"Columbia Banking System, Inc.",Financial,Savings & Loans,USA,2.92B,15.36,39.65,0.24%,"274,623"
1690,CRD-A,Crawford & Company,Financial,Insurance Brokers,USA,271.42M,15.35,8.92,-1.00%,"18,585"
6552,SIGI,"Selective Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,4.11B,15.33,69.4,0.89%,"247,637"
1384,CVU,"CPI Aerostructures, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,81.93M,15.32,6.65,1.99%,"39,749"
516,MN,"Manning & Napier, Inc.",Financial,Asset Management,USA,30.58M,15.31,1.96,1.03%,"20,433"
3229,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,1.02B,15.29,19.83,-0.35%,"240,171"
