No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2483,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,17.45B,38.46,355.67,0.24%,"159,885"
2482,GMED,"Globus Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,5.61B,38.41,55.35,-1.95%,"921,297"
2481,TCX,Tucows Inc.,Technology,Internet Information Providers,Canada,593.24M,38.39,54.93,-1.65%,"53,933"
2480,SPAR,"Spartan Motors, Inc.",Consumer Goods,Trucks & Other Vehicles,USA,642.48M,38.32,18.51,0.05%,"256,670"
2479,FSB,"Franklin Financial Network, Inc.",Financial,Money Center Banks,USA,557.71M,38.3,37.38,-0.66%,"52,826"
2478,GFI,Gold Fields Limited,Basic Materials,Gold,South Africa,6.30B,38.26,7.46,7.03%,"7,732,429"
2477,WBT,"Welbilt, Inc.",Industrial Goods,Diversified Machinery,USA,1.98B,38.17,14.01,0.07%,"1,049,399"
2476,CHUY,"Chuy's Holdings, Inc.",Services,Restaurants,USA,412.34M,38.16,24.84,0.08%,"59,789"
2475,LE,"Lands' End, Inc.",Services,Catalog & Mail Order Houses,USA,371.28M,38.14,11.06,-3.57%,"110,415"
2474,DJCO,Daily Journal Corporation,Services,Publishing - Newspapers,USA,406.56M,38.09,290.4,-1.29%,604
2473,MSA,MSA Safety Incorporated,Services,Security & Protection Services,USA,5.13B,37.97,131.97,-0.38%,"559,693"
2472,ADI,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,45.86B,37.96,122.76,-1.44%,"2,809,329"
2471,CSV,"Carriage Services, Inc.",Services,Personal Services,USA,395.73M,37.95,21.9,-1.35%,"179,661"
2470,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals - Major Diversified,USA,4.87B,37.94,81.23,0.43%,"1,429,014"
2469,TACT,TransAct Technologies Incorporated,Technology,Computer Peripherals,USA,83.70M,37.88,11.25,0.45%,"9,831"
2468,JHX,James Hardie Industries plc,Industrial Goods,Cement,Ireland,8.99B,37.85,20.1,-0.69%,"20,603"
2466,VIRT,"Virtu Financial, Inc.",Financial,Investment Brokerage - National,USA,3.40B,37.79,18.29,2.64%,"866,708"
2467,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,17.79B,37.79,370.4,-3.63%,"308,692"
2465,KDP,Keurig Dr Pepper Inc.,Consumer Goods,Beverages - Soft Drinks,USA,41.22B,37.68,29.5,0.68%,"1,440,964"
2464,BRKR,Bruker Corporation,Healthcare,Medical Laboratories & Research,USA,7.67B,37.65,49.58,-0.52%,"575,485"
2463,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductor- Memory Chips,USA,806.10M,37.64,33.01,-2.40%,"265,717"
2462,SPE,"Special Opportunities Fund, Inc.",Financial,Closed-End Fund - Equity,USA,126.07M,37.54,14.83,-0.80%,"13,689"
2461,AVY,Avery Dennison Corporation,Consumer Goods,Business Equipment,USA,11.42B,37.51,133.95,-2.06%,"550,000"
2459,BF-A,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,11.22B,37.5,66.38,-2.60%,"22,605"
2460,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,31.66B,37.5,185.27,-0.18%,"930,346"
2458,CVGW,"Calavo Growers, Inc.",Consumer Goods,Farm Products,USA,1.36B,37.32,77.71,0.58%,"564,468"
2457,TTMI,"TTM Technologies, Inc.",Technology,Printed Circuit Boards,USA,1.44B,37.28,13.31,-2.63%,"643,527"
2456,NNN,"National Retail Properties, Inc.",Financial,REIT - Diversified,USA,9.98B,37.18,58.15,0.05%,"1,390,570"
2455,AIRT,"Air T, Inc.",Services,Air Delivery & Freight Services,USA,57.76M,37.1,19.85,0.25%,970
2454,IRM,Iron Mountain Incorporated,Technology,Business Software & Services,USA,9.86B,37.08,34.45,0.35%,"2,663,284"
2453,GPX,GP Strategies Corporation,Services,Education & Training Services,USA,230.15M,36.98,13.35,-1.55%,"26,953"
2452,BURL,"Burlington Stores, Inc.",Services,"Discount, Variety Stores",USA,16.28B,36.9,241.31,-1.83%,"448,560"
2451,SNN,Smith & Nephew plc,Healthcare,Medical Appliances & Equipment,United Kingdom,22.38B,36.88,50.45,-2.30%,"566,997"
2450,TGLS,Tecnoglass Inc.,Industrial Goods,General Building Materials,Colombia,362.29M,36.81,7.84,-1.51%,"21,846"
2449,TLI,Western Asset Corporate Loan Fund Inc.,Financial,Closed-End Fund - Debt,USA,101.97M,36.77,10.26,0.29%,"73,745"
2446,IBP,"Installed Building Products, Inc.",Industrial Goods,General Building Materials,USA,2.34B,36.71,79.14,1.62%,"270,492"
2447,TR,"Tootsie Roll Industries, Inc.",Consumer Goods,Confectioners,USA,2.27B,36.71,35.02,-0.54%,"260,498"
2448,PPR,Voya Prime Rate Trust,Financial,Closed-End Fund - Debt,USA,759.63M,36.71,5.14,-0.39%,"326,098"
2445,ANDE,"The Andersons, Inc.",Consumer Goods,Farm Products,USA,677.49M,36.64,20.26,-2.50%,"121,316"
2444,MCO,Moody's Corporation,Services,Business Services,USA,52.65B,36.61,271.83,-2.52%,"954,082"
2443,CUBE,CubeSmart,Financial,REIT - Industrial,USA,6.22B,36.58,32.26,1.93%,"2,677,819"
2441,SIRI,Sirius XM Holdings Inc.,Services,Broadcasting - Radio,USA,32.40B,36.57,7.24,-1.36%,"16,887,306"
2442,STE,STERIS plc,Healthcare,Medical Instruments & Supplies,USA,14.27B,36.57,167.95,-0.20%,"546,605"
2440,CHE,Chemed Corporation,Healthcare,Home Health Care,USA,7.80B,36.49,485.56,-0.35%,"120,020"
2439,NEN,New England Realty Associates Limited Partnership,Financial,Real Estate Development,USA,184.50M,36.46,61.5,-1.96%,127
2438,TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical Laboratories & Research,USA,134.76B,36.44,334.94,-0.33%,"1,532,986"
2436,WH,"Wyndham Hotels & Resorts, Inc.",Services,Lodging,China,5.54B,36.41,59.06,-0.08%,"678,475"
2437,AON,Aon plc,Financial,Insurance Brokers,United Kingdom,54.27B,36.41,231.51,-1.20%,"880,969"
2435,PSN,Parsons Corporation,Industrial Goods,Diversified Machinery,USA,4.28B,36.35,43.07,-0.02%,"280,563"
2434,EZPW,"EZCORP, Inc.",Financial,Credit Services,USA,281.68M,36.34,4.87,-3.85%,"409,086"
2433,MAR,"Marriott International, Inc.",Services,Lodging,USA,48.01B,36.09,143.24,-2.45%,"1,840,574"
2432,SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,5.54B,36.07,94.83,-1.22%,"240,915"
2430,HLT,Hilton Worldwide Holdings Inc.,Services,Lodging,USA,31.07B,36.02,109.57,-2.17%,"1,680,308"
2431,PKE,Park Aerospace Corp.,Technology,Semiconductor Equipment & Materials,USA,339.03M,36.02,16.03,-2.97%,"126,233"
2429,ROLL,RBC Bearings Incorporated,Industrial Goods,Machine Tools & Accessories,USA,4.54B,36,179.11,-1.25%,"42,881"
2428,RBA,Ritchie Bros. Auctioneers Incorporated,Services,Business Services,Canada,4.73B,35.99,43.55,-0.21%,"254,063"
2427,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,USA,14.30B,35.98,385.66,-1.65%,"287,256"
2426,CELH,"Celsius Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,442.18M,35.96,6.4,-0.31%,"826,074"
2424,MOHO,ECMOHO Limited,Services,"Specialty Retail, Other",China,246.95M,35.95,7.22,2.34%,109
2425,IPAR,"Inter Parfums, Inc.",Consumer Goods,Personal Products,USA,2.18B,35.95,68.24,-1.69%,"67,639"
2423,AVT,"Avnet, Inc.",Services,Electronics Wholesale,USA,3.61B,35.9,35.58,-1.50%,"1,471,113"
2422,IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,USA,14.17B,35.89,132.18,-0.38%,"1,623,477"
2421,TNC,Tennant Company,Industrial Goods,Diversified Machinery,USA,1.52B,35.81,82.71,-0.85%,"48,916"
2420,HLG,Hailiang Education Group Inc.,Services,Education & Training Services,China,1.60B,35.8,58.03,-6.57%,"2,455"
2419,POOL,Pool Corporation,Consumer Goods,Sporting Goods,USA,9.30B,35.78,229.2,-1.36%,"106,755"
2418,MAYS,"J.W. Mays, Inc.",Financial,Property Management,USA,61.75M,35.75,30.57,0.00%,0
2417,NATI,National Instruments Corporation,Technology,Technical & System Software,USA,5.83B,35.72,43.83,-1.55%,"408,242"
2416,ATRI,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.28B,35.63,697.35,1.51%,"15,071"
2415,AVB,"AvalonBay Communities, Inc.",Financial,REIT - Residential,USA,31.72B,35.52,228.02,0.38%,"810,674"
2414,PVG,Pretium Resources Inc.,Basic Materials,Gold,Canada,1.45B,35.5,7.81,6.55%,"2,771,040"
2413,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,USA,47.51B,35.46,92.67,-0.42%,"1,507,303"
2412,SJI,"South Jersey Industries, Inc.",Utilities,Gas Utilities,USA,3.07B,35.44,33.21,0.85%,"928,777"
2411,ITGR,Integer Holdings Corporation,Healthcare,Medical Appliances & Equipment,USA,3.23B,35.43,97.85,-1.09%,"225,505"
2410,CME,CME Group Inc.,Financial,Investment Brokerage - National,USA,74.90B,35.35,208.83,-0.08%,"2,813,401"
2409,SONG,Akazoo S.A.,Conglomerates,Conglomerates,Luxembourg,222.90M,35.32,4.45,-1.11%,"31,653"
2408,JELD,"JELD-WEN Holding, Inc.",Industrial Goods,General Building Materials,USA,2.18B,35.3,21.92,0.97%,"693,988"
2407,IRMD,IRadimed Corporation,Healthcare,Medical Appliances & Equipment,USA,309.63M,35.29,27.67,2.67%,"81,394"
2405,JJSF,J & J Snack Foods Corp.,Consumer Goods,Processed & Packaged Goods,USA,3.30B,35.27,175.04,0.26%,"131,435"
2406,CIGI,Colliers International Group Inc.,Financial,Property Management,Canada,3.47B,35.27,90.65,0.43%,"100,806"
2404,BWXT,"BWX Technologies, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,6.71B,35.2,70.15,-0.40%,"434,565"
2403,HCSG,"Healthcare Services Group, Inc.",Services,Business Services,USA,2.25B,35.16,30.45,0.50%,"892,063"
2401,NKE,"NIKE, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,159.68B,35.13,100.25,-2.22%,"5,310,411"
2402,XPEL,"XPEL, Inc.",Consumer Goods,Auto Parts,USA,420.06M,35.13,14.51,-4.60%,"168,479"
2400,A,"Agilent Technologies, Inc.",Healthcare,Medical Laboratories & Research,USA,26.21B,35.11,85.07,0.87%,"1,736,232"
2399,MNST,Monster Beverage Corporation,Consumer Goods,Beverages - Soft Drinks,USA,38.36B,35.08,69.74,-0.94%,"2,972,579"
2397,WPC,W. P. Carey Inc.,Financial,REIT - Diversified,USA,15.16B,35.02,88,3.71%,"849,339"
2398,AMRC,"Ameresco, Inc.",Services,Technical Services,USA,1.11B,35.02,24.83,5.35%,"600,685"
2396,FISK,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,51.78M,34.99,13.75,0.00%,0
2395,NEE,"NextEra Energy, Inc.",Utilities,Electric Utilities,USA,135.71B,34.96,277.59,0.20%,"2,725,176"
2394,MSC,Studio City International Holdings Limited,Services,Resorts & Casinos,Hong Kong,1.52B,34.92,19.38,0.00%,0
2393,KEX,Kirby Corporation,Services,Shipping,USA,4.45B,34.88,74.22,-0.11%,"355,050"
2392,BRO,"Brown & Brown, Inc.",Financial,Insurance Brokers,USA,13.67B,34.79,48.36,-0.31%,"1,401,751"
2391,EQR,Equity Residential,Financial,REIT - Residential,USA,32.11B,34.78,87.01,0.71%,"1,516,514"
2390,MSEX,Middlesex Water Company,Utilities,Water Utilities,USA,1.17B,34.72,68.26,0.96%,"39,710"
2389,EGF,"BlackRock Enhanced Government Fund, Inc.",Financial,Closed-End Fund - Debt,USA,62.73M,34.68,13.25,0.90%,"3,647"
2388,CVTI,"Covenant Transportation Group, Inc.",Services,Trucking,USA,286.34M,34.62,15.75,1.55%,"151,244"
2387,OGCP,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,102.07M,34.61,13.6,-0.22%,"11,900"
2386,AKAM,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,16.40B,34.6,100.52,-0.94%,"1,124,079"
2385,MTN,"Vail Resorts, Inc.",Services,Resorts & Casinos,USA,10.01B,34.57,251.67,1.26%,"367,901"
2384,WSR,Whitestone REIT,Financial,REIT - Retail,USA,553.37M,34.56,13.65,0.22%,"350,331"
2383,FB,"Facebook, Inc.",Technology,Internet Information Providers,USA,611.65B,34.53,210.18,-2.05%,"13,991,367"
2382,CTAS,Cintas Corporation,Services,Business Services,USA,30.89B,34.52,293.36,-1.46%,"496,608"
2380,EDAP,EDAP TMS S.A.,Healthcare,Medical Appliances & Equipment,France,120.91M,34.5,4.45,6.71%,"359,270"
2381,ESBA,"Empire State Realty OP, L.P.",Financial,REIT - Office,USA,378.55M,34.5,13.56,-0.95%,"3,239"
2379,LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,USA,614.59M,34.44,30.38,-1.17%,"85,781"
2377,HLX,"Helix Energy Solutions Group, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.32B,34.38,8.25,-7.20%,"1,105,449"
2378,BGCP,"BGC Partners, Inc.",Financial,Investment Brokerage - National,USA,2.86B,34.38,5.5,-1.26%,"1,617,362"
2375,GNW,"Genworth Financial, Inc.",Financial,Life Insurance,USA,2.18B,34.37,4.33,0.23%,"3,841,186"
2376,INS,Intelligent Systems Corporation,Industrial Goods,Diversified Machinery,USA,386.37M,34.37,41.86,-3.28%,"86,340"
2374,AZPN,"Aspen Technology, Inc.",Technology,Business Software & Services,USA,8.52B,34.36,123.37,-1.65%,"601,799"
2371,SCKT,"Socket Mobile, Inc.",Technology,Computer Peripherals,USA,9.70M,34.35,1.58,-2.47%,"49,555"
2372,BLFS,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,USA,331.51M,34.35,15.63,-3.58%,"141,954"
2373,NWN,Northwest Natural Holding Company,Utilities,Gas Utilities,USA,2.32B,34.35,76.64,0.41%,"239,443"
2369,CRL,"Charles River Laboratories International, Inc.",Healthcare,Medical Laboratories & Research,USA,8.59B,34.25,173.64,-1.02%,"313,699"
2370,THR,"Thermon Group Holdings, Inc.",Industrial Goods,Diversified Machinery,USA,694.94M,34.25,21.2,0.33%,"104,661"
2368,PHG,Koninklijke Philips N.V.,Consumer Goods,Electronic Equipment,Netherlands,43.18B,34.19,48,-0.54%,"771,463"
2367,CKH,Seacor Holdings Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,854.06M,34.18,41.56,-1.82%,"55,331"
2366,ES,Eversource Energy,Utilities,Diversified Utilities,USA,31.56B,34.14,95.96,0.32%,"2,454,541"
2364,RDNT,"RadNet, Inc.",Healthcare,Medical Laboratories & Research,USA,1.15B,34.13,23.1,0.72%,"274,421"
2365,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers,USA,59.09B,34.13,116.35,-0.62%,"1,945,679"
2363,SPGI,S&P Global Inc.,Services,Business Services,USA,73.97B,34.09,293.25,-3.35%,"2,056,901"
2362,QRVO,"Qorvo, Inc.",Technology,Semiconductor - Broad Line,USA,11.75B,34.05,98.19,-3.32%,"1,804,314"
2361,CWCO,Consolidated Water Co. Ltd.,Utilities,Water Utilities,Cayman Islands,275.27M,34.01,18.23,-0.44%,"32,409"
2360,ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.58B,33.9,96.76,-2.39%,"156,371"
2359,PNRG,PrimeEnergy Resources Corporation,Basic Materials,Independent Oil & Gas,USA,278.60M,33.87,140,0.72%,617
2358,BXMX,Nuveen S&P 500 Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,1.42B,33.86,13.68,-0.44%,"206,412"
2357,MLNX,"Mellanox Technologies, Ltd.",Technology,Semiconductor - Broad Line,Israel,6.81B,33.84,122.64,-0.10%,"642,301"
2356,MTD,Mettler-Toledo International Inc.,Healthcare,Medical Instruments & Supplies,USA,18.17B,33.76,760.22,0.64%,"147,252"
2354,DNI,Dividend and Income Fund,Financial,Closed-End Fund - Equity,USA,165.62M,33.75,13.33,-0.60%,"38,272"
2355,HONE,"HarborOne Bancorp, Inc.",Financial,Savings & Loans,USA,646.71M,33.75,11.07,0.00%,"188,728"
2352,SENEB,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,67.99M,33.74,39.17,0.00%,0
2353,IAA,"IAA, Inc.",Services,Auto Dealerships,USA,6.69B,33.74,48.96,-2.29%,"856,016"
2350,TTEK,"Tetra Tech, Inc.",Services,Technical Services,USA,5.32B,33.62,97.46,1.65%,"228,449"
2351,GLPI,"Gaming and Leisure Properties, Inc.",Financial,REIT - Diversified,USA,10.68B,33.62,50.3,1.13%,"1,388,407"
2347,LSXMB,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,500.35M,33.6,51,0.22%,171
2348,BGT,BlackRock Floating Rate Income Trust,Financial,Closed-End Fund - Debt,USA,300.84M,33.6,13.07,-0.31%,"52,254"
2349,JACK,Jack in the Box Inc.,Services,Restaurants,USA,1.98B,33.6,89.34,1.96%,"658,894"
2346,LAWS,"Lawson Products, Inc.",Services,Industrial Equipment Wholesale,USA,424.86M,33.57,46.03,-2.93%,"31,514"
2345,FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,490.03M,33.56,13.49,-0.07%,"69,217"
2344,GRA,W. R. Grace & Co.,Basic Materials,Specialty Chemicals,USA,4.26B,33.47,63.13,-1.03%,"284,490"
2343,BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,USA,13.93B,33.4,119.61,-1.46%,"574,780"
2342,ALSK,"Alaska Communications Systems Group, Inc.",Technology,Telecom Services - Domestic,USA,108.71M,33.28,2.03,-0.98%,"56,965"
2340,EXR,Extra Space Storage Inc.,Financial,REIT - Industrial,USA,13.90B,33.27,109.2,1.76%,"921,375"
2341,GFY,Western Asset Variable Rate Strategic Fund Inc.,Financial,Closed-End Fund - Debt,USA,79.69M,33.27,17.07,0.35%,"12,643"
2339,PCYO,Pure Cycle Corporation,Utilities,Water Utilities,USA,324.74M,33.24,13.76,1.03%,"118,504"
2338,LSXMK,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,10.26B,33.22,50.43,-1.39%,"467,883"
2337,GSBD,"Goldman Sachs BDC, Inc.",Financial,Investment Brokerage - National,USA,906.29M,33.18,21.4,-4.68%,"296,707"
2336,PRGO,Perrigo Company plc,Healthcare,Drug Related Products,Ireland,8.11B,33.13,59.86,0.42%,"504,513"
2334,LOW,"Lowe's Companies, Inc.",Services,Home Improvement Stores,USA,97.01B,33.12,125.31,-1.00%,"3,828,270"
2335,NLOK,NortonLifeLock Inc.,Technology,Security Software & Services,USA,12.48B,33.12,20.47,-1.54%,"9,362,598"
2333,SUN,Sunoco LP,Basic Materials,Oil & Gas Refining & Marketing,USA,2.55B,33.09,31.04,1.07%,"242,560"
2332,DRE,Duke Realty Corporation,Financial,REIT - Industrial,USA,14.21B,33.05,38.83,0.41%,"2,879,097"
2331,MSFT,Microsoft Corporation,Technology,Business Software & Services,USA,1402.71B,33.04,178.59,-3.16%,"48,438,140"
2330,ARMK,Aramark,Services,Specialty Eateries,USA,10.81B,32.97,42.46,-0.93%,"820,949"
2329,RDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Other,India,7.54B,32.94,44.8,-0.11%,"108,071"
2328,ENTA,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.06B,32.9,53.2,-0.23%,"210,519"
2327,STKS,"The ONE Group Hospitality, Inc.",Services,Restaurants,USA,131.90M,32.73,4.55,-0.44%,"49,536"
2326,AMCR,Amcor plc,Consumer Goods,Packaging & Containers,Switzerland,16.47B,32.72,10.24,-0.29%,"4,501,024"
2325,LFUS,"Littelfuse, Inc.",Services,Electronics Wholesale,USA,4.58B,32.63,182.61,-2.94%,"83,956"
2324,LSXMA,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,28.36B,32.62,50.33,-1.18%,"935,294"
2323,UBP,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,184.21M,32.61,18.49,-0.59%,19
2322,OFS,OFS Capital Corporation,Financial,Asset Management,USA,155.11M,32.58,11.6,-2.93%,"24,777"
2321,ARNC,Arconic Inc.,Basic Materials,Aluminum,USA,14.59B,32.56,33.47,-0.68%,"3,290,576"
2320,WNS,WNS (Holdings) Limited,Services,Business Services,India,3.68B,32.52,73.37,-1.03%,"72,960"
2319,ATVI,"Activision Blizzard, Inc.",Technology,Multimedia & Graphics Software,USA,49.17B,32.5,63.38,-0.98%,"3,474,127"
2318,KW,"Kennedy-Wilson Holdings, Inc.",Financial,Property Management,USA,3.14B,32.47,22.11,0.18%,"211,625"
2316,CMP,"Compass Minerals International, Inc.",Basic Materials,Industrial Metals & Minerals,USA,2.13B,32.43,62.84,-0.22%,"243,367"
2317,MOD,Modine Manufacturing Company,Consumer Goods,Auto Parts,USA,440.03M,32.43,8.82,1.85%,"367,331"
2315,TTC,The Toro Company,Industrial Goods,Small Tools & Accessories,USA,8.82B,32.4,81.85,-0.22%,"307,322"
2314,HIIQ,"Health Insurance Innovations, Inc.",Healthcare,Health Care Plans,USA,416.44M,32.39,29.96,2.25%,"1,171,107"
2313,MGEE,"MGE Energy, Inc.",Utilities,Diversified Utilities,USA,2.83B,32.37,80.83,-0.83%,"107,099"
2311,KN,Knowles Corporation,Technology,Communication Equipment,USA,1.59B,32.34,16.98,-2.19%,"558,950"
2312,CECE,CECO Environmental Corp.,Industrial Goods,Pollution & Treatment Controls,USA,272.79M,32.34,7.73,-0.13%,"38,121"
2309,RAVN,"Raven Industries, Inc.",Industrial Goods,Diversified Machinery,USA,1.12B,32.33,31.1,1.90%,"137,651"
2310,CSTE,Caesarstone Ltd.,Industrial Goods,General Building Materials,Israel,405.94M,32.33,12.06,2.12%,"172,444"
2308,PFGC,Performance Food Group Company,Services,Restaurants,USA,6.22B,32.29,52.8,-0.45%,"500,270"
2307,KSU,Kansas City Southern,Services,Railroads,USA,16.92B,32.24,174.23,-0.99%,"593,708"
2306,FDS,FactSet Research Systems Inc.,Technology,Information & Delivery Services,USA,11.47B,32.18,299.59,-1.01%,"348,630"
2305,CRVL,CorVel Corporation,Financial,Insurance Brokers,USA,1.47B,32.17,80.48,-0.91%,"65,837"
2304,GHL,"Greenhill & Co., Inc.",Financial,Investment Brokerage - Regional,USA,322.82M,32.13,16.42,-2.96%,"179,115"
2301,J,Jacobs Engineering Group Inc.,Services,Technical Services,USA,13.83B,32.08,103.86,1.79%,"1,157,610"
2302,ONE,OneSmart International Education Group Limited,Services,Business Services,USA,859.21M,32.08,4.94,-6.97%,"309,294"
2303,EXPE,"Expedia Group, Inc.",Services,Lodging,USA,17.03B,32.08,120.12,-1.27%,"2,053,724"
2300,TRMD,TORM plc,Services,Shipping,Denmark,544.22M,32.06,7.31,0.00%,0
2299,FLOW,"SPX FLOW, Inc.",Industrial Goods,Diversified Machinery,USA,1.79B,31.99,41.04,-2.59%,"118,729"
2298,KAR,"KAR Auction Services, Inc.",Services,"Specialty Retail, Other",USA,2.98B,31.97,22.25,-3.64%,"2,290,640"
2297,AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,4.28B,31.9,54.19,-0.33%,"385,302"
2296,MCRI,"Monarch Casino & Resort, Inc.",Services,Resorts & Casinos,USA,1.03B,31.88,56.24,-1.25%,"274,458"
2295,WM,"Waste Management, Inc.",Industrial Goods,Waste Management,USA,52.89B,31.85,124.56,0.41%,"2,051,096"
2294,CAPL,CrossAmerica Partners LP,Basic Materials,Oil & Gas Refining & Marketing,USA,662.35M,31.77,19.35,0.68%,"40,524"
2293,JCOM,"j2 Global, Inc.",Technology,Internet Software & Services,USA,4.69B,31.76,95.18,-1.08%,"383,532"
2292,BRFS,BRF S.A.,Consumer Goods,Meat Products,Brazil,5.67B,31.74,6.92,-1.00%,"1,784,829"
2291,CTAC,ChaSerg Technology Acquisition Corp.,Conglomerates,Conglomerates,USA,287.30M,31.72,12.69,0.79%,"21,487"
2290,PXD,Pioneer Natural Resources Company,Basic Materials,Independent Oil & Gas,USA,23.61B,31.67,142.25,-0.20%,"1,394,279"
2289,APEI,"American Public Education, Inc.",Services,Education & Training Services,USA,392.81M,31.64,25.31,-0.75%,"63,250"
2288,TRIP,"TripAdvisor, Inc.",Technology,Internet Information Providers,USA,3.94B,31.57,28.29,-2.35%,"1,933,497"
2286,TXRH,"Texas Roadhouse, Inc.",Services,Restaurants,USA,4.98B,31.56,71.52,7.79%,"2,989,793"
2287,ADP,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,78.05B,31.56,178.58,-1.21%,"3,259,890"
2285,SSL,Sasol Limited,Basic Materials,Major Integrated Oil & Gas,South Africa,9.56B,31.53,14.25,-3.78%,"296,487"
2284,ATR,"AptarGroup, Inc.",Consumer Goods,Packaging & Containers,USA,7.35B,31.52,111.98,-2.57%,"720,605"
2283,FOXF,Fox Factory Holding Corp.,Consumer Goods,Recreational Vehicles,USA,2.81B,31.51,72.97,0.18%,"127,868"
2282,CNNE,"Cannae Holdings, Inc.",Financial,Asset Management,USA,3.35B,31.5,42.05,-0.90%,"572,548"
2281,ABC,AmerisourceBergen Corporation,Services,Drugs Wholesale,USA,19.87B,31.47,97,0.49%,"1,070,947"
2280,NVS,Novartis AG,Healthcare,Drug Manufacturers - Major,Switzerland,242.95B,31.44,96.76,0.49%,"1,436,207"
2279,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,1.26B,31.39,15.1,-0.59%,"634,521"
2278,CHD,"Church & Dwight Co., Inc.",Consumer Goods,Cleaning Products,USA,18.82B,31.36,76.61,0.39%,"949,136"
2276,CSTM,Constellium SE,Basic Materials,Aluminum,France,1.98B,31.35,14.42,1.55%,"2,545,531"
2277,CDK,"CDK Global, Inc.",Technology,Application Software,USA,6.26B,31.35,50.01,-2.87%,"503,647"
2275,NVEE,"NV5 Global, Inc.",Services,Technical Services,USA,878.78M,31.32,70.19,2.36%,"133,763"
2273,ENSG,"The Ensign Group, Inc.",Healthcare,Long-Term Care Facilities,USA,2.77B,31.28,51.2,-0.97%,"342,037"
2274,ABMD,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,7.57B,31.28,166.74,-0.80%,"458,197"
2272,MEOH,Methanex Corporation,Basic Materials,Specialty Chemicals,Canada,2.62B,31.25,33.69,-1.98%,"241,160"
2271,PMD,Psychemedics Corporation,Healthcare,Medical Laboratories & Research,USA,49.66M,31.23,8.9,-1.17%,"18,388"
2270,MANT,ManTech International Corporation,Technology,Security Software & Services,USA,3.46B,31.21,88.14,2.32%,"564,620"
2269,CPB,Campbell Soup Company,Consumer Goods,Processed & Packaged Goods,USA,14.40B,31.2,47.96,0.46%,"980,849"
2266,IHG,InterContinental Hotels Group PLC,Services,Lodging,United Kingdom,12.04B,31.14,65.14,-1.18%,"626,348"
2267,NVMI,Nova Measuring Instruments Ltd.,Technology,Semiconductor Equipment & Materials,Israel,1.07B,31.14,38.3,-1.06%,"100,462"
2268,IEX,IDEX Corporation,Industrial Goods,Diversified Machinery,USA,13.20B,31.14,173.35,-0.13%,"231,309"
2264,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,19.20B,31.11,96.18,-2.32%,"1,953,948"
